variable,beta,std_error,tval,pval,dep_var,clustering,weighted,model_id,n_obs,r2,r2_proj,sample,controls,naf2_fe
destinationTRUE,0.08299716382109723,0.013458092868520318,6.167082114229945,1.3471966688058826e-8,ln_apl_mean_0215,minmax_year,FALSE,31012,661478,0.2419145573842345,3.1348705152400846e-4,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
originTRUE,-0.037668034979742,0.017970429635658605,-2.0961120987890887,0.038498933603347635,ln_apl_mean_0215,minmax_year,FALSE,31012,661478,0.2419145573842345,3.1348705152400846e-4,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
destinationTRUE,0.18655871004163085,0.016405611989230344,11.371639787903035,5.88958102670034e-20,ln_apl_mean_0215,minmax_year,TRUE,31013,661478,0.10965632494076161,0.017892158894573296,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
originTRUE,-0.16252840183730916,0.019001217092529728,-8.553578491622345,1.1194926269217002e-13,ln_apl_mean_0215,minmax_year,TRUE,31013,661478,0.10965632494076161,0.017892158894573296,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
destinationTRUE,0.12314128018462787,0.008016656869487737,15.360677423193314,1.6672969006025706e-28,ln_apl_mean_0215,minmax_year,TRUE,31014,661478,0.372096335012163,0.010613689577797292,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
originTRUE,-0.12810199729907623,0.031387588288832494,-4.081294686302933,8.804781396541958e-5,ln_apl_mean_0215,minmax_year,TRUE,31014,661478,0.372096335012163,0.010613689577797292,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
destinationTRUE,0.22586000119757657,0.02612242708893384,8.6462104163842,6.985831279914065e-14,prod_res_mean_0215,minmax_year,FALSE,31015,661478,0.02971789759124721,0.0018598189549442479,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
originTRUE,-0.004381145204793543,0.01345921431039636,-0.32551270109499597,0.7454470623336058,prod_res_mean_0215,minmax_year,FALSE,31015,661478,0.02971789759124721,0.0018598189549442479,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
destinationTRUE,0.09961948158426322,0.006972330042827515,14.287832184126522,2.8209894697868946e-26,prod_res_mean_0215,minmax_year,FALSE,31016,661478,0.22931365116365554,4.525311626487616e-4,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
originTRUE,-0.022148163923842848,0.014491152349545459,-1.5283921795589683,0.129451046991764,prod_res_mean_0215,minmax_year,FALSE,31016,661478,0.22931365116365554,4.525311626487616e-4,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
destinationTRUE,0.18398236536637858,0.010894822636234298,16.8871372677959,1.434127787406069e-31,prod_res_mean_0215,minmax_year,TRUE,31017,661478,0.043939274678260865,0.019364456225341775,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
originTRUE,-0.14146147000355044,0.017268000858776344,-8.192116224713622,6.995153739701905e-13,prod_res_mean_0215,minmax_year,TRUE,31017,661478,0.043939274678260865,0.019364456225341775,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
destinationTRUE,0.12468190588139175,0.008297356714559964,15.026701896834629,8.116212692049667e-28,prod_res_mean_0215,minmax_year,TRUE,31018,661478,0.31059318751830645,0.010817380532075371,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
originTRUE,-0.09752151223583544,0.026967434311678192,-3.6162695756935226,4.628401516114597e-4,prod_res_mean_0215,minmax_year,TRUE,31018,661478,0.31059318751830645,0.010817380532075371,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
destinationTRUE,0.01077764484609988,0.005603315398800555,1.9234406916317688,0.05715906638425692,prod_res_mean_0215,minmax_year,FALSE,31019,661478,0.8639213924765974,0.8600143962126299,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
