variable,beta,std_error,tval,pval,dep_var,clustering,weighted,model_id,n_obs,r2,r2_proj,sample,controls,naf2_fe
destinationTRUE,0.6409022172679534,0.17440746065875018,3.674740833030979,0.0036592353343920833,mean_age_eqtp_ma3,sir+an,TRUE,30472,2291621,0.20821647628649242,0.0035211188039862007,le5_panelsize0-moving_wpanel,FALSE,TRUE
originTRUE,0.42636196033566276,0.18584830212011497,2.2941396583763365,0.04246743147873247,mean_age_eqtp_ma3,sir+an,TRUE,30472,2291621,0.20821647628649242,0.0035211188039862007,le5_panelsize0-moving_wpanel,FALSE,TRUE
destinationTRUE,0.4770212282796092,0.1715298971840512,2.7809800863330922,0.014720985829705893,mean_age_eqtp_ma3,sir+an,FALSE,30473,3025530,0.007265867615293908,0.005377286359849354,le5_panelsize0-moving_wpanel,TRUE,FALSE
originTRUE,-0.10880237465593101,0.16403801124474096,-0.6632753825185088,0.5179273020508476,mean_age_eqtp_ma3,sir+an,FALSE,30473,3025530,0.007265867615293908,0.005377286359849354,le5_panelsize0-moving_wpanel,TRUE,FALSE
ln_apl_ma3,1.3056158519320895,0.039237767606303466,33.274468237646246,9.969062918238965e-15,mean_age_eqtp_ma3,sir+an,FALSE,30473,3025530,0.007265867615293908,0.005377286359849354,le5_panelsize0-moving_wpanel,TRUE,FALSE
ln_emp_ma3,0.08697178662299303,0.03350722873559967,2.595612645536098,0.021157196156190588,mean_age_eqtp_ma3,sir+an,FALSE,30473,3025530,0.007265867615293908,0.005377286359849354,le5_panelsize0-moving_wpanel,TRUE,FALSE
destinationTRUE,0.941469482103894,0.17127125765339593,5.496949663376438,1.8709428892866158e-4,mean_age_eqtp_ma3,sir+an,FALSE,30474,2291621,0.05571533884066282,0.004554019906266027,le5_panelsize0-moving_wpanel,TRUE,TRUE
originTRUE,-0.1142937274611111,0.23103902868754758,-0.49469445967797754,0.6305475341749827,mean_age_eqtp_ma3,sir+an,FALSE,30474,2291621,0.05571533884066282,0.004554019906266027,le5_panelsize0-moving_wpanel,TRUE,TRUE
ln_apl_ma3,0.5800481070412984,0.08564049280445352,6.773058958987383,3.061687416603439e-5,mean_age_eqtp_ma3,sir+an,FALSE,30474,2291621,0.05571533884066282,0.004554019906266027,le5_panelsize0-moving_wpanel,TRUE,TRUE
ln_emp_ma3,-0.48036104474587,0.014923133333999871,-32.189020495544824,3.0972444696835834e-12,mean_age_eqtp_ma3,sir+an,FALSE,30474,2291621,0.05571533884066282,0.004554019906266027,le5_panelsize0-moving_wpanel,TRUE,TRUE
