coefficient,beta,std_error,tval,pval,dep_var,model_id,n_obs,n_trated,n_ind,r2,ar2,wr2,war2_adj,sample,description
d_treated_{h=6},0.02136559321313097,0.005192061367142165,4.115050208832779,3.8944466552484456e-5,tfp_tl_ma3,80630,46846,6328,21214,8.952895965921304e-4,7.886387948837781e-4,8.281325067232004e-4,8.068009126264153e-4,le5_panelsize40,LE-event def: first
d_treated_{h=-4},0.04984532063099188,0.0040853649890587205,12.200946736579438,3.928932565149483e-34,prod_res_ma3,80701,136866,4748,23038,0.03740317736426324,0.037339874539368934,0.0011881602188267282,0.0011808619502833295,le5_panelsize40,LE-event def: concentrated
d_treated_{h=-4},0.009934851573968865,0.002119854356033919,4.686572709908332,2.7971994188628385e-6,tfp_cd_ma3,80702,115043,4748,23038,0.002134865962694188,0.002056794572690146,1.984529032100779e-4,1.8976147077676142e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=-4},0.00997522851461466,0.0015426223503862532,6.466409949341775,1.0277084022157008e-10,tfp_tl_ma3,80703,115043,4748,23038,0.006717403413779133,0.006639690554258171,4.728711871502256e-4,4.6418214027832416e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=-3},0.0343036461373842,0.00254582418548517,13.474475705338932,3.0897748527488863e-41,prod_res_ma3,80704,158906,4748,24908,0.029977476133272507,0.029916428112638282,0.001198062194833871,0.0011917762705581092,le5_panelsize40,LE-event def: concentrated
d_treated_{h=-3},0.006330998870274254,0.0012676935413488968,4.994108326479061,5.958357596119581e-7,tfp_cd_ma3,80705,133797,4748,24908,0.002350079014265316,0.0022755084373001777,1.9964483337975292e-4,1.9217170199703482e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=-3},0.006012464084585046,8.794711566717037e-4,6.836453974612187,8.341199135502982e-12,tfp_tl_ma3,80706,133797,4748,24908,0.005436582997499162,0.005362243125090815,4.0678625641699107e-4,3.993146733384245e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=-1},-0.0348092625327649,0.002909762825899418,-11.962920903013886,6.781906112977088e-33,prod_res_ma3,80707,178106,4748,27684,0.02761359684061171,0.027553537262890115,0.0011630624241004694,0.0011574539424134,le5_panelsize40,LE-event def: concentrated
d_treated_{h=-1},-0.006721554817371446,0.0013002840000567442,-5.169297489685421,2.3703884554006043e-7,tfp_cd_ma3,80708,149126,4748,27684,0.002283295470465907,0.0022096948444360054,2.2074055342835575e-4,2.140357553580552e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=-1},-0.006409293003836114,9.320261468536478e-4,-6.876730900171343,6.2889429822054085e-12,tfp_tl_ma3,80709,149126,4748,27684,0.004996037273433895,0.004922636763823873,4.4081332049739075e-4,4.3410999829640584e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=0},-0.03576738505771561,0.004827658886967929,-7.4088467920275445,1.3128354862862146e-13,prod_res_ma3,80710,178106,4748,27684,0.030748487640269606,0.03068862168950226,4.7650680938071677e-4,4.708944726753428e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=0},-0.00853514289851751,0.0023647242690575227,-3.609360723446734,3.0764261672451386e-4,tfp_cd_ma3,80711,147973,4748,27684,0.0018547420562909922,0.0017805360301261786,1.3256748705325894e-4,1.2580984529286798e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=0},-0.0068076912066623065,0.0018500677639143254,-3.679698300487529,2.3407443936991162e-4,tfp_tl_ma3,80712,147973,4748,27684,0.0054567726076649725,0.005382834370553091,1.8808497834232885e-4,1.8132771179901752e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=1},0.0036382816171307126,0.006017714537410016,0.6045952486633911,0.5454535858382832,prod_res_ma3,80713,151120,4748,26352,0.03330916737878109,0.033245194297586655,3.354909244968063e-6,-3.262808065729317e-6,le5_panelsize40,LE-event def: concentrated
d_treated_{h=1},-3.933308302205546e-4,0.003192420015542597,-0.12320773216105227,0.9019438220394542,tfp_cd_ma3,80714,125481,4748,26352,0.0015202280925389333,0.001440648928443311,1.7510073668791648e-7,-7.794930544813283e-6,le5_panelsize40,LE-event def: concentrated
d_treated_{h=1},4.6927268809662353e-4,0.0020006734975617675,0.23455735714424614,0.8145546748250394,tfp_tl_ma3,80715,125481,4748,26352,0.004975202468802675,0.0048958986672938964,5.847825157445641e-7,-7.3852455007017426e-6,le5_panelsize40,LE-event def: concentrated
d_treated_{h=2},0.039758937504459885,0.0067887329086740635,5.856606533107129,4.7905708710899294e-9,prod_res_ma3,80716,126534,4748,24908,0.032204890661027497,0.03213604873393017,3.764716263432444e-4,3.685709630036893e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=2},0.008605986330951946,0.0037751959102619794,2.279613173864329,0.02264184614101368,tfp_cd_ma3,80717,105391,4748,24908,0.0010498004346900514,9.64485702469875e-4,7.229307080058867e-5,6.280438017391976e-5,le5_panelsize40,LE-event def: concentrated
d_treated_{h=2},0.008210224382219375,0.0023751056291382235,3.4567828400955576,5.478793089234278e-4,tfp_tl_ma3,80718,105391,4748,24908,0.004109381577421134,0.004024328146861489,1.5921137675578567e-4,1.4972351092956693e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=3},0.04756364864170754,0.007897539805442022,6.022590555217268,1.7460372626620418e-9,prod_res_ma3,80719,104864,4748,23038,0.022980518346888745,0.022905975827664737,4.917098672924114e-4,4.821775770808001e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=3},0.016680758191996874,0.004621690176807447,3.6092333224118334,3.0798220098419857e-4,tfp_cd_ma3,80720,87416,4748,23038,7.926034344697408e-4,7.011501278406662e-4,2.311013626075109e-4,2.1966327528455398e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=3},0.010657439928750526,0.003004528986135214,3.5471250162440287,3.9050421628039823e-4,tfp_tl_ma3,80721,87416,4748,23038,0.0026321984619928074,0.0025409135258629423,2.3398605532420902e-4,2.2254800100418581e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=4},0.05203370623811732,0.009029461033161162,5.762659149535154,8.407497377407873e-9,prod_res_ma3,80722,86644,4748,21869,0.006658897187250767,0.00657863739086495,5.071875526596603e-4,4.95650861071284e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=4},0.01972940936118957,0.005325950889827068,3.7043919047158504,2.1261488822146344e-4,tfp_cd_ma3,80723,72224,4748,21869,6.444404376347856e-4,5.475714762283035e-4,2.9523541407261433e-4,2.8139215545142093e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=4},0.011181653858964514,0.00395219416900615,2.829226849898506,0.004671894313678258,tfp_tl_ma3,80724,72224,4748,21869,0.0010563440600017682,9.595150250015783e-4,2.380650953107688e-4,2.2422104503239115e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=5},0.043488738591263135,0.010592886183087326,4.10546642714783,4.053161197333417e-5,prod_res_ma3,80725,70435,4748,20727,0.0038079159874129243,0.003723047007687885,2.7536343787837314e-4,2.6116844957035923e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=5},0.023971584861521723,0.0062848576248342,3.814181051102827,1.371963236996456e-4,tfp_cd_ma3,80726,58570,4748,20727,7.290404971665998e-4,6.266614223751077e-4,3.8768326294214006e-4,3.706142549211311e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=5},0.012012906729507571,0.005154250057865457,2.3306798456888425,0.01978375878320317,tfp_tl_ma3,80727,58570,4748,20727,4.6814446259668685e-4,3.6573865802336236e-4,2.4185176186464208e-4,2.2478026367911408e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=6},0.04932352435362838,0.014641871684642224,3.368662519107003,7.572023391810193e-4,prod_res_ma3,80728,55775,4748,19618,0.0038377007873522384,0.003748389315099465,2.297230579000331e-4,2.1179606840870946e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=6},0.032486363819419106,0.008247453628420012,3.9389568323820465,8.227629278038503e-5,tfp_cd_ma3,80729,46279,4748,19618,8.506964615281332e-4,7.427340100404356e-4,5.257797184132773e-4,5.041802063807665e-4,le5_panelsize40,LE-event def: concentrated
d_treated_{h=6},0.015247644589441776,0.0069617671389660876,2.190197443418978,0.028528126164500827,tfp_tl_ma3,80730,46279,4748,19618,3.629962705836709e-4,2.5498112095756476e-4,2.8622725136306926e-4,0.00026462256239223603,le5_panelsize40,LE-event def: concentrated
