distance,treatment_path,mean_treated,mean_control,beta,std_error,tval,pval,interaction_group,dep_var,model_id,n_obs,n_treated,n_ind,r2,ar2,wr2,war2_adj,sample,description
-1,FALSE,0.5462173645546337,0.5039013539720033,-0.03372560394989685,1312.4279098278087,-2.5697109683016164e-5,0.9999794970832868,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
0,FALSE,0.5748562829362022,0.5039013539720033,-0.0506787896687387,1968.6418830054051,-2.5743021169178058e-5,0.9999794604519541,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
1,FALSE,0.643791907347639,0.5099128253917132,-0.06539955047301563,2624.855980724944,-2.491548144098683e-5,0.9999801207199114,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
2,FALSE,0.6353089807670254,0.5077424974870364,-0.0785287685676873,3281.0702091659045,-2.393388850635124e-5,0.9999809039020836,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
3,FALSE,0.6124983327817464,0.5116689659513237,-0.09199806791065405,3937.2846651756117,-2.336586651312161e-5,0.9999813571089913,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
4,FALSE,0.6057560097663961,0.5157373435172787,-0.10618526435469038,4593.498919072092,-2.3116423063432502e-5,0.9999815561320852,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
5,FALSE,0.6068888791069585,0.514381859116905,-0.11908695688260758,5249.71323635597,-2.2684468945444808e-5,0.9999819007747089,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
6,FALSE,0.6095198417008904,0.5131334923066249,-0.13692480957571943,5905.927514183173,-2.3184302422759585e-5,0.9999815019732763,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
7,FALSE,0.604716921464743,0.5082893521919798,-0.1546653220662334,6562.141779174859,-2.356933563323306e-5,0.999981194767371,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
8,FALSE,0.5781251679126842,0.5196283260729873,-0.17971322405875267,7218.355995187732,-2.4896697278239288e-5,0.9999801357072049,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
-5,TRUE,0.5593827213711512,0.4986697840418327,0.014293628514907206,0.015368911847885487,0.9300351681614842,0.3523706709813035,age_cl_q4:1,shinscrit_sup10cgt_siren0912,21915,103589,14130,26227,0.9006273370078601,0.8860786926146837,0.011635677631074537,0.010498105396694268,panelpanSIZE2-acco_alt,NA
-4,TRUE,0.537137395007719,0.48847590316790734,0.008355868978386274,0.011436289628575713,0.7306450999201323,0.46500952504547377,age_cl_q4:1,shinscrit_sup10cgt_siren0912,21915,103589,14130,26227,0.9006273370078601,0.8860786926146837,0.011635677631074537,0.010498105396694268,panelpanSIZE2-acco_alt,NA
-3,TRUE,0.46778016158172653,0.4570664206263429,0.0013053351271732855,0.0019889177992088417,0.6563042111104471,0.5116403782971406,age_cl_q4:1,shinscrit_sup10cgt_siren0912,21915,103589,14130,26227,0.9006273370078601,0.8860786926146837,0.011635677631074537,0.010498105396694268,panelpanSIZE2-acco_alt,NA
-2,TRUE,0.4652805134036558,0.45755112747182863,0,NA,NA,NA,age_cl_q4:1,shinscrit_sup10cgt_siren0912,21915,103589,14130,26227,0.9006273370078601,0.8860786926146837,0.011635677631074537,0.010498105396694268,panelpanSIZE2-acco_alt,NA
-1,TRUE,0.46490396696902153,0.4585666745205292,-7.508938450159183e-4,4.818254014107667e-4,-1.5584355719257004,0.11915511295064515,age_cl_q4:1,shinscrit_sup10cgt_siren0912,21915,103589,14130,26227,0.9006273370078601,0.8860786926146837,0.011635677631074537,0.010498105396694268,panelpanSIZE2-acco_alt,NA
0,TRUE,0.5192767083326588,0.4592080314077403,0.03069651538198053,0.006968873674329265,4.40480295905708,1.067525586093343e-5,age_cl_q4:1,shinscrit_sup10cgt_siren0912,21915,103589,14130,26227,0.9006273370078601,0.8860786926146837,0.011635677631074537,0.010498105396694268,panelpanSIZE2-acco_alt,NA
1,TRUE,0.5924443431064352,0.4706330783266387,0.10158400393561548,0.01790243394714923,5.6743124558094875,1.4231099635655768e-8,age_cl_q4:1,shinscrit_sup10cgt_siren0912,21915,103589,14130,26227,0.9006273370078601,0.8860786926146837,0.011635677631074537,0.010498105396694268,panelpanSIZE2-acco_alt,NA
