variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
participation_siren0912,0.051170504266927395,0.0034042429275635694,15.03139034309468,3.7918629855597925e-25,fe0215_mlo_le,~minmax_year,12,7270,7270,0.15699665714582234,0.1471410857053559,0.14127278098161689,0.1409142309945528,le5_panelsize20-elec-one,fe0215_mlo_le~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.007121151478086698,8.786664968879523e-4,8.104498695817224,4.675847631329225e-12,fe0215_mlo_le,~minmax_year,12,7270,7270,0.15699665714582234,0.1471410857053559,0.14127278098161689,0.1409142309945528,le5_panelsize20-elec-one,fe0215_mlo_le~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.0684520960876219,0.01053801213715556,6.4957313767242075,6.225617605472372e-9,fe0215_mlo_le,~minmax_year,12,7270,7270,0.15699665714582234,0.1471410857053559,0.14127278098161689,0.1409142309945528,le5_panelsize20-elec-one,fe0215_mlo_le~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
participation_siren0912,0.011588862874273268,0.006506547457421638,1.7811078686676651,0.07864365999000279,fe0215_mlo_le,~minmax_year,12,7270,7270,0.22598585057459175,0.20901042426918426,5.283680592045314e-4,3.878546848279374e-4,le5_panelsize20-elec-one,fe0215_mlo_le~participation_siren0912 | minmax_year+naf2d_num_main
shinscrit_sup10cgt_siren0912,0.0034662366487071775,0.0023155414908566574,1.4969443054224043,0.138294422155877,fe0215_mlo_le,~minmax_year,12,7270,7270,0.018492455912664907,0.007293956035781424,1.851701725984478e-4,4.6055823102464366e-5,le5_panelsize20-elec-one,fe0215_mlo_le~shinscrit_sup10cgt_siren0912 | minmax_year
shinscrit_sup10cgt_siren0912,-0.0021319110236002244,0.002128247613213168,-1.0017213271446013,0.31946136854980256,fe0215_mlo_le,~minmax_year,12,7270,7270,0.030764884397006753,0.01956998951876454,0.012686506581633061,0.012411718523347881,le5_panelsize20-elec-one,fe0215_mlo_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.009837325070346042,8.537014723933142e-4,11.523144083103825,9.47061541535553e-19,fe0215_mlo_le,~minmax_year,12,7270,7270,0.030764884397006753,0.01956998951876454,0.012686506581633061,0.012411718523347881,le5_panelsize20-elec-one,fe0215_mlo_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,0.00588207823646077,0.0018312052623698648,3.2121348476513467,0.0018909731855007669,fe0215_mlo_le,~minmax_year,12,7270,7270,0.14792022125980853,0.13795853699896277,0.1320270494989796,0.13166463908123383,le5_panelsize20-elec-one,fe0215_mlo_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.0056546265122208355,8.138913709777115e-4,6.947642786073582,8.509471900401703e-10,fe0215_mlo_le,~minmax_year,12,7270,7270,0.14792022125980853,0.13795853699896277,0.1320270494989796,0.13166463908123383,le5_panelsize20-elec-one,fe0215_mlo_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06841837741229412,0.010534152329135219,6.494910579854012,6.2479658862982815e-9,fe0215_mlo_le,~minmax_year,12,7270,7270,0.14792022125980853,0.13795853699896277,0.1320270494989796,0.13166463908123383,le5_panelsize20-elec-one,fe0215_mlo_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,0.0038909043343938673,0.0017909639525789877,2.1725196248595435,0.0327394485433533,fe0215_mlo_le,~minmax_year,12,7270,7270,0.22579445448504776,0.20881483054292305,2.812214636214172e-4,1.406733434841101e-4,le5_panelsize20-elec-one,fe0215_mlo_le~shinscrit_sup10cgt_siren0912 | minmax_year+naf2d_num_main
cgt_siren0912,-7.933872546997581e-4,0.001661279981325341,-0.47757588342622853,0.6342383175838013,fe0215_mlo_le,~minmax_year,12,7270,7270,0.018320438233834446,0.0071199757230753224,9.943983738991413e-6,-1.2919474674877307e-4,le5_panelsize20-elec-one,fe0215_mlo_le~cgt_siren0912 | minmax_year
cgt_siren0912,-7.614179753163168e-4,0.0016055116766264467,-0.4742525304557317,0.6365958391041555,fe0215_mlo_le,~minmax_year,12,7270,7270,0.030707668471586458,0.019512112735870057,0.012628223452703424,0.01235341917311883,le5_panelsize20-elec-one,fe0215_mlo_le~cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.009697673606142319,8.742524422911302e-4,11.092532473490017,6.347643425566401e-18,fe0215_mlo_le,~minmax_year,12,7270,7270,0.030707668471586458,0.019512112735870057,0.012628223452703424,0.01235341917311883,le5_panelsize20-elec-one,fe0215_mlo_le~cgt_siren0912+ln_emp_mean_0215 | minmax_year
cgt_siren0912,0.005272837059859746,0.0014791006573316584,3.5648940007721324,6.139711123988881e-4,fe0215_mlo_le,~minmax_year,12,7270,7270,0.14784932309758514,0.13788680996469682,0.13195482892928,0.13159238835680787,le5_panelsize20-elec-one,fe0215_mlo_le~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.006047126903360676,8.35694852041407e-4,7.236046612694765,2.3532649433024494e-10,fe0215_mlo_le,~minmax_year,12,7270,7270,0.14784932309758514,0.13788680996469682,0.13195482892928,0.13159238835680787,le5_panelsize20-elec-one,fe0215_mlo_le~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06830689311200912,0.010552040595383515,6.473334943564676,6.864771739901702e-9,fe0215_mlo_le,~minmax_year,12,7270,7270,0.14784932309758514,0.13788680996469682,0.13195482892928,0.13159238835680787,le5_panelsize20-elec-one,fe0215_mlo_le~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
cgt_siren0912,-0.0034727957932317007,0.0015873272891452795,-2.1878259241052174,0.03156423599941782,fe0215_mlo_le,~minmax_year,12,7270,7270,0.22575729610180306,0.20877685721411599,2.3323945971431836e-4,9.26845938995502e-5,le5_panelsize20-elec-one,fe0215_mlo_le~cgt_siren0912 | minmax_year+naf2d_num_main
bnuls_siren0912,-0.09845071692446083,0.007564819604528779,-13.014284817250898,1.5125461957292411e-21,fe0215_mlo_le,~minmax_year,12,7270,7270,0.03076668490797685,0.01970822771616576,0.012688340676113463,0.012550966019187926,le5_panelsize20-elec-one,fe0215_mlo_le~bnuls_siren0912 | minmax_year
bnuls_siren0912,-0.07729679799642349,0.0062718861362427115,-12.324330562979505,2.8874915919924666e-20,fe0215_mlo_le,~minmax_year,12,7270,7270,0.037796324630614886,0.026682644550506396,0.01984909872160845,0.019576304148472334,le5_panelsize20-elec-one,fe0215_mlo_le~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.007598389988868243,7.426259434816179e-4,10.231786346225762,2.982627872875393e-16,fe0215_mlo_le,~minmax_year,12,7270,7270,0.037796324630614886,0.026682644550506396,0.01984909872160845,0.019576304148472334,le5_panelsize20-elec-one,fe0215_mlo_le~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
bnuls_siren0912,-0.05576005002008966,0.006941641915303063,-8.032688908536887,6.47740284620072e-12,fe0215_mlo_le,~minmax_year,12,7270,7270,0.15109583932594062,0.1411712812888326,0.1352618998631091,0.13490084011357384,le5_panelsize20-elec-one,fe0215_mlo_le~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.00459082336269078,7.299395314441443e-4,6.2893200942386205,1.5267648050889427e-8,fe0215_mlo_le,~minmax_year,12,7270,7270,0.15109583932594062,0.1411712812888326,0.1352618998631091,0.13490084011357384,le5_panelsize20-elec-one,fe0215_mlo_le~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06717877703071212,0.010355843974994134,6.487040283044644,6.46632875637607e-9,fe0215_mlo_le,~minmax_year,12,7270,7270,0.15109583932594062,0.1411712812888326,0.1352618998631091,0.13490084011357384,le5_panelsize20-elec-one,fe0215_mlo_le~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
bnuls_siren0912,-0.07443298961536914,0.008526595771072043,-8.729508424440148,2.7229119247457027e-13,fe0215_mlo_le,~minmax_year,12,7270,7270,0.23241301744494858,0.2155785496706497,0.008827662026168914,0.008688315430080862,le5_panelsize20-elec-one,fe0215_mlo_le~bnuls_siren0912 | minmax_year+naf2d_num_main
shinscrit_carence_siren0912,-0.017668127944553295,0.006293799527029264,-2.807227632319078,0.006258106940746887,fe0215_mlo,~minmax_year,12,7270,7270,0.019463436999852757,0.008276015521348268,4.3624425074884066e-4,2.971648357287249e-4,le5_panelsize20-elec-one,fe0215_mlo~shinscrit_carence_siren0912 | minmax_year
shinscrit_carence_siren0912,-0.012952165605182754,0.00698790491728711,-1.8535119980154409,0.06744987147212418,fe0215_mlo,~minmax_year,12,7270,7270,0.03534985208914032,0.024207914672413233,0.01663093329268861,0.01635724304311803,le5_panelsize20-elec-one,fe0215_mlo~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.011132104895530173,8.112358836085645e-4,13.722401980065282,7.773465025072614e-23,fe0215_mlo,~minmax_year,12,7270,7270,0.03534985208914032,0.024207914672413233,0.01663093329268861,0.01635724304311803,le5_panelsize20-elec-one,fe0215_mlo~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.01646890058038191,0.006241559414672518,-2.6385874885156406,0.00998130130497414,fe0215_mlo,~minmax_year,12,7270,7270,0.15702669727925755,0.14717147703868094,0.1406689028650029,0.14031010073676276,le5_panelsize20-elec-one,fe0215_mlo~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.007354899139308988,8.854275179282525e-4,8.306607814175667,1.8664356464453543e-12,fe0215_mlo,~minmax_year,12,7270,7270,0.15702669727925755,0.14717147703868094,0.1406689028650029,0.14031010073676276,le5_panelsize20-elec-one,fe0215_mlo~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07033420325917729,0.010515288975295436,6.68875609832693,2.671624743724147e-9,fe0215_mlo,~minmax_year,12,7270,7270,0.15702669727925755,0.14717147703868094,0.1406689028650029,0.14031010073676276,le5_panelsize20-elec-one,fe0215_mlo~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.021625403451597202,0.0041968640924510215,-5.152752859091916,1.7728364946177395e-6,fe0215_mlo,~minmax_year,12,7270,7270,0.23444378202120653,0.21765385231437506,8.15899005680798e-4,6.754260546061319e-4,le5_panelsize20-elec-one,fe0215_mlo~shinscrit_carence_siren0912 | minmax_year+naf2d_num_main
participation_siren0912,0.04343692712600752,0.0034383995944188813,12.632890952090962,7.6697676601563e-21,fe0215_mlo,~minmax_year,12,7270,7270,0.025876467167913253,0.014762215088849562,0.006973718489247882,0.00683554869913916,le5_panelsize20-elec-one,fe0215_mlo~participation_siren0912 | minmax_year
participation_siren0912,0.05267061643517179,0.0035016520953156296,15.04164748566325,3.640070600958592e-25,fe0215_mlo,~minmax_year,12,7270,7270,0.045019030198110155,0.03398877407598988,0.02648774062686754,0.026216793713599196,le5_panelsize20-elec-one,fe0215_mlo~participation_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.012306279229868529,8.696361619387256e-4,14.151066582182477,1.328165451380586e-23,fe0215_mlo,~minmax_year,12,7270,7270,0.045019030198110155,0.03398877407598988,0.02648774062686754,0.026216793713599196,le5_panelsize20-elec-one,fe0215_mlo~participation_siren0912+ln_emp_mean_0215 | minmax_year
participation_siren0912,0.0567853293706792,0.003242948074254708,17.51040351878886,2.8796782533176737e-29,fe0215_mlo,~minmax_year,12,7270,7270,0.1681557350363282,0.1584306246317424,0.15201389824620126,0.151659833068016,le5_panelsize20-elec-one,fe0215_mlo~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.008608966526816489,9.237018603263481e-4,9.320070573177043,1.8516349617322045e-14,fe0215_mlo,~minmax_year,12,7270,7270,0.1681557350363282,0.1584306246317424,0.15201389824620126,0.151659833068016,le5_panelsize20-elec-one,fe0215_mlo~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07076730815795747,0.010559933674255216,6.701491727214719,2.5260247480273068e-9,fe0215_mlo,~minmax_year,12,7270,7270,0.1681557350363282,0.1584306246317424,0.15201389824620126,0.151659833068016,le5_panelsize20-elec-one,fe0215_mlo~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
participation_siren0912,0.013027931549938589,0.006840462699734383,1.9045395204690565,0.06038989053333738,fe0215_mlo,~minmax_year,12,7270,7270,0.23432290860966498,0.21753032794652816,6.581381669482633e-4,5.176430366469198e-4,le5_panelsize20-elec-one,fe0215_mlo~participation_siren0912 | minmax_year+naf2d_num_main
shinscrit_sup10cgt_siren0912,0.004898634391580889,0.0025450330261985025,1.9247822488566853,0.057767374166939216,fe0215_mlo,~minmax_year,12,7270,7270,0.019389529359786106,0.008201264632848981,3.60902441915556e-4,2.21812543827693e-4,le5_panelsize20-elec-one,fe0215_mlo~shinscrit_sup10cgt_siren0912 | minmax_year
shinscrit_sup10cgt_siren0912,-0.0015264449915512101,0.0023441258876731414,-0.6511787611656006,0.5167742668412849,fe0215_mlo,~minmax_year,12,7270,7270,0.03515341166281105,0.024009205312687687,0.01643068096377842,0.016156934980189108,le5_panelsize20-elec-one,fe0215_mlo~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.011290447875698368,7.85411833498779e-4,14.375194508341872,5.321230384367513e-24,fe0215_mlo,~minmax_year,12,7270,7270,0.03515341166281105,0.024009205312687687,0.01643068096377842,0.016156934980189108,le5_panelsize20-elec-one,fe0215_mlo~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,0.006760139557992302,0.0020052745145055445,3.3711791124314967,0.0011491555538435012,fe0215_mlo,~minmax_year,12,7270,7270,0.15729964404654884,0.1474476148328968,0.14094714613111703,0.14058846017960602,le5_panelsize20-elec-one,fe0215_mlo~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.006965475115890295,8.615480335427592e-4,8.0848366483383,5.1124047753057315e-12,fe0215_mlo,~minmax_year,12,7270,7270,0.15729964404654884,0.1474476148328968,0.14094714613111703,0.14058846017960602,le5_panelsize20-elec-one,fe0215_mlo~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07074562378003962,0.010540823179701512,6.71158433966283,2.416253176165464e-9,fe0215_mlo,~minmax_year,12,7270,7270,0.15729964404654884,0.1474476148328968,0.14094714613111703,0.14058846017960602,le5_panelsize20-elec-one,fe0215_mlo~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,0.005138406517569867,0.001862553259025979,2.758797093542975,0.007169953326943612,fe0215_mlo,~minmax_year,12,7270,7270,0.23418903504658628,0.21739351831205334,4.83409867928164e-4,3.4289017298472224e-4,le5_panelsize20-elec-one,fe0215_mlo~shinscrit_sup10cgt_siren0912 | minmax_year+naf2d_num_main
cgt_siren0912,-8.036957153505775e-4,0.00180646494673714,-0.44489970137656026,0.6575788516136085,fe0215_mlo,~minmax_year,12,7270,7270,0.019045265011660262,0.00785307240430766,9.95768598488489e-6,-1.2918104259651564e-4,le5_panelsize20-elec-one,fe0215_mlo~cgt_siren0912 | minmax_year
cgt_siren0912,-7.668056186912728e-4,0.0016956652157132978,-0.45221522007143883,0.6523226909539817,fe0215_mlo,~minmax_year,12,7270,7270,0.03512920636976902,0.023984720442784657,0.016406005969968662,0.016132253118861017,le5_panelsize20-elec-one,fe0215_mlo~cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.011190371619270115,8.092474994794233e-4,13.828120107221476,5.0169980446714765e-23,fe0215_mlo,~minmax_year,12,7270,7270,0.03512920636976902,0.023984720442784657,0.016406005969968662,0.016132253118861017,le5_panelsize20-elec-one,fe0215_mlo~cgt_siren0912+ln_emp_mean_0215 | minmax_year
cgt_siren0912,0.005468732663479579,0.001492261452781729,3.664728223921685,4.407750973958458e-4,fe0215_mlo,~minmax_year,12,7270,7270,0.15710574631296392,0.1472514502364558,0.1407494858355941,0.14039071735368835,le5_panelsize20-elec-one,fe0215_mlo~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.007418054476001849,8.851272603604953e-4,8.380777327974984,1.3319932781422818e-12,fe0215_mlo,~minmax_year,12,7270,7270,0.15710574631296392,0.1472514502364558,0.1407494858355941,0.14039071735368835,le5_panelsize20-elec-one,fe0215_mlo~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07058539031797119,0.010551099958585265,6.689860829205486,2.658672023476907e-9,fe0215_mlo,~minmax_year,12,7270,7270,0.15710574631296392,0.1472514502364558,0.1407494858355941,0.14039071735368835,le5_panelsize20-elec-one,fe0215_mlo~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
cgt_siren0912,-0.0035015800781082415,0.001480228566991372,-2.3655671537439336,0.020392663830105715,fe0215_mlo,~minmax_year,12,7270,7270,0.23399772197364355,0.21719800942308654,2.3371301182861792e-4,9.315821258948365e-5,le5_panelsize20-elec-one,fe0215_mlo~cgt_siren0912 | minmax_year+naf2d_num_main
bnuls_siren0912,-0.10857606527624217,0.007355099249175467,-14.762012258150552,1.1140527365709354e-24,fe0215_mlo,~minmax_year,12,7270,7270,0.03380866735426857,0.022784917628798973,0.015059842055480499,0.014922797369527396,le5_panelsize20-elec-one,fe0215_mlo~bnuls_siren0912 | minmax_year
bnuls_siren0912,-0.08375482907855555,0.006266118617935423,-13.366301244094757,3.432248272199692e-22,fe0215_mlo,~minmax_year,12,7270,7270,0.04324628959366805,0.03219555789818718,0.024680600206602454,0.024409150331903495,le5_panelsize20-elec-one,fe0215_mlo~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.008915673416232303,6.95709838359304e-4,12.815218248541921,3.5220773570121156e-21,fe0215_mlo,~minmax_year,12,7270,7270,0.04324628959366805,0.03219555789818718,0.024680600206602454,0.024409150331903495,le5_panelsize20-elec-one,fe0215_mlo~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
bnuls_siren0912,-0.06151890249850227,0.007331926743061919,-8.390550622551785,1.2740653887557317e-12,fe0215_mlo,~minmax_year,12,7270,7270,0.16101844933918386,0.15120989676360852,0.14473811438816275,0.14438101130440006,le5_panelsize20-elec-one,fe0215_mlo~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.0058104678040484655,7.71285696150849e-4,7.533483160709423,6.190660043099462e-11,fe0215_mlo,~minmax_year,12,7270,7270,0.16101844933918386,0.15120989676360852,0.14473811438816275,0.14438101130440006,le5_panelsize20-elec-one,fe0215_mlo~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06935969884748454,0.010357301517565465,6.696695923146966,2.579905247603729e-9,fe0215_mlo,~minmax_year,12,7270,7270,0.16101844933918386,0.15120989676360852,0.14473811438816275,0.14438101130440006,le5_panelsize20-elec-one,fe0215_mlo~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
bnuls_siren0912,-0.08321374927301205,0.008063926067876993,-10.31925994516464,2.0118646194091797e-16,fe0215_mlo,~minmax_year,12,7270,7270,0.2421506265937189,0.22552972089269552,0.010874672463258572,0.010735613651570497,le5_panelsize20-elec-one,fe0215_mlo~bnuls_siren0912 | minmax_year+naf2d_num_main
shinscrit_carence_siren0912,-0.014191608515442971,0.006256117500097878,-2.2684370162838117,0.02596391757110146,fe0215_le,~minmax_year,12,7270,7270,0.018354176540393397,0.0071540989664838905,2.865678043347808e-4,1.4746756331696087e-4,le5_panelsize20-elec-one,fe0215_le~shinscrit_carence_siren0912 | minmax_year
shinscrit_carence_siren0912,-0.00998874870088471,0.006840272039347338,-1.4602852990972246,0.14807964211674005,fe0215_le,~minmax_year,12,7270,7270,0.031213454021417397,0.020023740228455766,0.013382525754630947,0.013107931411673768,le5_panelsize20-elec-one,fe0215_le~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.00992091813929029,8.856075868023138e-4,11.20238612127523,3.900520549677403e-18,fe0215_le,~minmax_year,12,7270,7270,0.031213454021417397,0.020023740228455766,0.013382525754630947,0.013107931411673768,le5_panelsize20-elec-one,fe0215_le~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.013425445540542811,0.00625076245740024,-2.1478092683954912,0.03471728195785455,fe0215_le,~minmax_year,12,7270,7270,0.14964096893754164,0.13969940197731245,0.13398974943327757,0.13362815851446064,le5_panelsize20-elec-one,fe0215_le~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.006229678629719739,8.441474379463049e-4,7.379846635412048,1.2352858827040224e-10,fe0215_le,~minmax_year,12,7270,7270,0.14964096893754164,0.13969940197731245,0.13398974943327757,0.13362815851446064,le5_panelsize20-elec-one,fe0215_le~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06873345184249958,0.010618477862549961,6.473004203824151,6.874681562368768e-9,fe0215_le,~minmax_year,12,7270,7270,0.14964096893754164,0.13969940197731245,0.13398974943327757,0.13362815851446064,le5_panelsize20-elec-one,fe0215_le~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.018556116995263904,0.004254786549322085,-4.361233349818794,3.7743666482475004e-5,fe0215_le,~minmax_year,12,7270,7270,0.22750912353687802,0.21056710515810007,6.068736105402373e-4,4.6637127307513904e-4,le5_panelsize20-elec-one,fe0215_le~shinscrit_carence_siren0912 | minmax_year+naf2d_num_main
participation_siren0912,0.04064685184920631,0.0036300898718907276,11.197202626841701,3.99108696385412e-18,fe0215_le,~minmax_year,12,7270,7270,0.024177916952404233,0.013044285282736379,0.006217496634642772,0.006079221623738973,le5_panelsize20-elec-one,fe0215_le~participation_siren0912 | minmax_year
participation_siren0912,0.04890180974791478,0.003578617932863335,13.664998797115878,9.865645336502725e-23,fe0215_le,~minmax_year,12,7270,7270,0.03977059836397334,0.028679721612541398,0.022097167976956156,0.021824999084102514,le5_panelsize20-elec-one,fe0215_le~participation_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.011001866483799827,9.368873542498895e-4,11.742998167168532,3.610163703792492e-19,fe0215_le,~minmax_year,12,7270,7270,0.03977059836397334,0.028679721612541398,0.022097167976956156,0.021824999084102514,le5_panelsize20-elec-one,fe0215_le~participation_siren0912+ln_emp_mean_0215 | minmax_year
participation_siren0912,0.05292204588024185,0.003385156878530988,15.633557846573934,3.524430927245729e-26,fe0215_le,~minmax_year,12,7270,7270,0.15956956678239953,0.14974407528758005,0.1441010873427001,0.14374371827687238,le5_panelsize20-elec-one,fe0215_le~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.0073894467708584925,8.849694577307454e-4,8.349945533495184,1.532545839594186e-12,fe0215_le,~minmax_year,12,7270,7270,0.15956956678239953,0.14974407528758005,0.1441010873427001,0.14374371827687238,le5_panelsize20-elec-one,fe0215_le~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06914243926692332,0.010650958144696836,6.491663785323358,6.337149528187222e-9,fe0215_le,~minmax_year,12,7270,7270,0.15956956678239953,0.14974407528758005,0.1441010873427001,0.14374371827687238,le5_panelsize20-elec-one,fe0215_le~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
participation_siren0912,0.011941261273700817,0.006418121219968775,1.8605540257712543,0.06643619195741915,fe0215_le,~minmax_year,12,7270,7270,0.22747179176849763,0.21052895464153099,5.585764540920746e-4,4.1806732664284585e-4,le5_panelsize20-elec-one,fe0215_le~participation_siren0912 | minmax_year+naf2d_num_main
shinscrit_sup10cgt_siren0912,0.0037609485095790635,0.0023554406108124586,1.5967069992402845,0.11422530339971958,fe0215_le,~minmax_year,12,7270,7270,0.01828546913334017,0.007084607643001228,2.165958082431807e-4,7.748583131372833e-5,le5_panelsize20-elec-one,fe0215_le~shinscrit_sup10cgt_siren0912 | minmax_year
shinscrit_sup10cgt_siren0912,-0.0019842838846443316,0.0021930972628041536,-0.9047860841826835,0.36826203699060023,fe0215_le,~minmax_year,12,7270,7270,0.03113132067531532,0.019940658222775798,0.013298880709374128,0.013024263086415466,le5_panelsize20-elec-one,fe0215_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.010095789174379349,8.807572211278086e-4,11.462624355723934,1.2360631014972891e-18,fe0215_le,~minmax_year,12,7270,7270,0.03113132067531532,0.019940658222775798,0.013298880709374128,0.013024263086415466,le5_panelsize20-elec-one,fe0215_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,0.006110647249964725,0.0018337125898598827,3.3323909557885787,0.0012993956489460146,fe0215_le,~minmax_year,12,7270,7270,0.14992594002377513,0.13998770466705934,0.13427996553351107,0.13391849579051873,le5_panelsize20-elec-one,fe0215_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.005870845056523814,8.209177737132563e-4,7.15156285381449,3.43286207418767e-10,fe0215_le,~minmax_year,12,7270,7270,0.14992594002377513,0.13998770466705934,0.13427996553351107,0.13391849579051873,le5_panelsize20-elec-one,fe0215_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06910940800162706,0.010627288207318012,6.503014377086143,6.0307555468321474e-9,fe0215_le,~minmax_year,12,7270,7270,0.14992594002377513,0.13998770466705934,0.13427996553351107,0.13391849579051873,le5_panelsize20-elec-one,fe0215_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,0.004137226399989536,0.0016337512461507134,2.5323478159464416,0.013261787498511693,fe0215_le,~minmax_year,12,7270,7270,0.2272847437047425,0.2103378043005445,3.165871246164631e-4,1.7604397645465397e-4,le5_panelsize20-elec-one,fe0215_le~shinscrit_sup10cgt_siren0912 | minmax_year+naf2d_num_main
cgt_siren0912,-9.457159051259089e-4,0.0016251069617820146,-0.5819407136677834,0.5622228265599988,fe0215_le,~minmax_year,12,7270,7270,0.018086572324423678,0.0068834415230605295,1.4038218995815477e-5,-1.2509994181963968e-4,le5_panelsize20-elec-one,fe0215_le~cgt_siren0912 | minmax_year
