variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
ln_emp_mean_0215,0.03637069658508173,0.0014905892091329447,24.40021460120328,6.653409542903267e-44,fe0215_god2,~minmax_year,12,25774,25774,0.15436330277162058,0.15103635876959243,0.13944324066835978,0.13940971944837954,le5_panelsize40-fixed-one,fe0215_god2~ln_emp_mean_0215 | minmax_year
wage_agreement_share_07,0.03592182047223503,0.01558963532815217,2.3042117224747694,0.023538746331554773,fe0215_le,~minmax_year,12,9204,9204,0.22841372235821134,0.22062248785672467,0.1504649304900375,0.15018520211680408,le5_panelsize40-acco-exp(ln_emp_mean_0215),fe0215_le~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.008526919354008658,0.0019397958198358511,-4.3957818997311895,3.0436211476691662e-5,fe0215_le,~minmax_year,12,9204,9204,0.22841372235821134,0.22062248785672467,0.1504649304900375,0.15018520211680408,le5_panelsize40-acco-exp(ln_emp_mean_0215),fe0215_le~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.0679654025904567,0.0058099995277244906,11.698004839094303,1.084421934772852e-19,fe0215_le,~minmax_year,12,9204,9204,0.22841372235821134,0.22062248785672467,0.1504649304900375,0.15018520211680408,le5_panelsize40-acco-exp(ln_emp_mean_0215),fe0215_le~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_share_07,0.04044869678445138,0.01444424941735703,2.800332202505859,0.006260955396276007,fe0215_le,~minmax_year,12,9204,9204,0.3622763409056563,0.3506338974723119,0.03244930285928449,0.03234224923047935,le5_panelsize40-acco-exp(ln_emp_mean_0215),fe0215_le~wage_agreement_share_07 | minmax_year+naf2d_num_main
extwage_agreement_ind_07,0.033570008710804226,0.018016863142913737,1.8632549098319449,0.06572440586484722,fe0215_le,~minmax_year,12,9204,9204,0.10672945516752697,0.09790751409050269,0.016487622466813345,0.01637969836086217,le5_panelsize40-acco-exp(ln_emp_mean_0215),fe0215_le~extwage_agreement_ind_07 | minmax_year
extwage_agreement_ind_07,0.036794850905890325,0.018280857612523276,2.0127529947328107,0.04716291906461122,fe0215_le,~minmax_year,12,9204,9204,0.1272210998466039,0.11850480486043624,0.03904941664492978,0.03883849685051466,le5_panelsize40-acco-exp(ln_emp_mean_0215),fe0215_le~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.007122022781617517,0.001617189674323177,-4.403950195018536,2.9510394527270954e-5,fe0215_le,~minmax_year,12,9204,9204,0.1272210998466039,0.11850480486043624,0.03904941664492978,0.03883849685051466,le5_panelsize40-acco-exp(ln_emp_mean_0215),fe0215_le~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07,0.03407599890726196,0.019419189780377058,1.7547590446690777,0.08274203675813502,fe0215_le,~minmax_year,12,9204,9204,0.22448590425451775,0.21665500788654668,0.1461403081860455,0.14585915583444398,le5_panelsize40-acco-exp(ln_emp_mean_0215),fe0215_le~extwage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.007403602878408748,0.0016324832025877561,-4.5351785958182065,1.788781978129108e-5,fe0215_le,~minmax_year,12,9204,9204,0.22448590425451775,0.21665500788654668,0.1461403081860455,0.14585915583444398,le5_panelsize40-acco-exp(ln_emp_mean_0215),fe0215_le~extwage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.0667719540370868,0.006291411918543987,10.613190632181615,1.74978008950368e-17,fe0215_le,~minmax_year,12,9204,9204,0.22448590425451775,0.21665500788654668,0.1461403081860455,0.14585915583444398,le5_panelsize40-acco-exp(ln_emp_mean_0215),fe0215_le~extwage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
extwage_agreement_ind_07,0.04628250066238282,0.017507517398426087,2.643578733015772,0.0096941789470594009,fe0215_le,~minmax_year,12,9204,9204,0.36467666696296297,0.35307804448552205,0.036091063858727956,0.035984413168736684,le5_panelsize40-acco-exp(ln_emp_mean_0215),fe0215_le~extwage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.10768694149024133,0.005376375687989955,20.02965338356067,7.173741353401055e-36,fe0215_god2,~minmax_year,12,20549,20549,0.06540854219352088,0.06102164702681723,0.05121355538591266,0.05116716449775438,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.016285156137585438,0.0015198685803674444,10.714844920110348,4.949526204556193e-18,fe0215_god2,~minmax_year,12,20549,20549,0.1517817180110178,0.14775858108114004,0.13889860505055396,0.13881439387311045,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0319356831144476,0.001655269285451143,19.293346040516628,1.2565505304989459e-34,fe0215_god2,~minmax_year,12,20549,20549,0.1517817180110178,0.14775858108114004,0.13889860505055396,0.13881439387311045,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.02073844117859677,0.0020605295509024024,10.064617209452024,1.2023005446859467e-16,fe0215_god2,~minmax_year,12,20549,20549,0.24831198168277957,0.24470976037250636,0.23689501289462767,0.236783065952754,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.028789125371977965,0.0021694295545687985,13.27036654006503,2.351013764968984e-23,fe0215_god2,~minmax_year,12,20549,20549,0.24831198168277957,0.24470976037250636,0.23689501289462767,0.236783065952754,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08543884429077882,0.010213898495886447,8.364959209765843,5.09460783114284e-13,fe0215_god2,~minmax_year,12,20549,20549,0.24831198168277957,0.24470976037250636,0.23689501289462767,0.236783065952754,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.08150649002217092,0.002644116503826261,30.82560466009123,2.8955233613867645e-51,fe0215_god2,~minmax_year,12,20549,20549,0.2262303427114447,0.21973701143616653,0.03214082947028707,0.032093331842052764,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.09279500020740729,0.0058733059625124,15.799449373094255,2.5021899994837756e-28,fe0215_god2,~minmax_year,12,20549,20549,0.028416083047401286,0.023855548330627974,0.013659238472772173,0.013611011367279935,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,0.001648852276027457,0.002446135141769559,0.6740642607483496,0.5019073453956401,fe0215_god2,~minmax_year,12,20549,20549,0.15097352774198902,0.146946557529822,0.13807813963166016,0.13799384821702343,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.03356266201915551,0.0014852846736814976,22.59678741312633,5.441219123182445e-40,fe0215_god2,~minmax_year,12,20549,20549,0.15097352774198902,0.146946557529822,0.13807813963166016,0.13799384821702343,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.001919945754243672,0.0031256955131558394,0.6142459321974105,0.540521075232907,fe0215_god2,~minmax_year,12,20549,20549,0.24700115273840995,0.24339264970507812,0.23556427450274808,0.23545213234252838,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.030875195589417082,0.0019039001166935073,16.216814799632377,4.079308045097334e-29,fe0215_god2,~minmax_year,12,20549,20549,0.24700115273840995,0.24339264970507812,0.23556427450274808,0.23545213234252838,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08518936747604254,0.010125012247932663,8.413754511105564,4.0142254802060943e-13,fe0215_god2,~minmax_year,12,20549,20549,0.24700115273840995,0.24339264970507812,0.23556427450274808,0.23545213234252838,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.06521781048623211,0.00339316534486324,19.220345564639935,1.674998742886893e-34,fe0215_god2,~minmax_year,12,20549,20549,0.20695354875435057,0.2002984502038767,0.008028715956862387,0.007980035028166133,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.11249472867819817,0.005273474384320867,21.332184529551963,5.302621785781727e-38,fe0215_god2,~minmax_year,12,20549,20549,0.06280326613277043,0.05840414201526345,0.04856870924456336,0.048522189036722785,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_share_07_alt | minmax_year
wage_agreement_share_07_alt,0.017870299211033752,0.0016208362903035603,11.0253572911345,1.0862877058554119e-18,fe0215_god2,~minmax_year,12,20549,20549,0.1518444309271333,0.14782159144739793,0.1389622704780682,0.13887806552676785,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.031958369677664855,0.0016663001408163732,19.179239618864486,1.969845814204964e-34,fe0215_god2,~minmax_year,12,20549,20549,0.1518444309271333,0.14782159144739793,0.1389622704780682,0.13887806552676785,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.022667757459720543,0.002117374170024075,10.70559836831428,5.1785829762499405e-18,fe0215_god2,~minmax_year,12,20549,20549,0.24840248165206757,0.24480069403357863,0.2369868874173201,0.23687495395337155,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.02882590411179884,0.002162623955397164,13.329133823686416,1.7864875976817205e-23,fe0215_god2,~minmax_year,12,20549,20549,0.24840248165206757,0.24480069403357863,0.2369868874173201,0.23687495395337155,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08545215913447726,0.010210316451261262,8.3691979129522,4.990248699414422e-13,fe0215_god2,~minmax_year,12,20549,20549,0.24840248165206757,0.24480069403357863,0.2369868874173201,0.23687495395337155,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.08484847363959659,0.00244698999402586,34.67463040173752,1.0001616138641286e-55,fe0215_god2,~minmax_year,12,20549,20549,0.2248526099245377,0.2183477169715562,0.03041751129699488,0.03036992909702907,le5_panelsize40-acco_alt-one,fe0215_god2~wage_agreement_share_07_alt | minmax_year+naf2d_num_main
extwage_agreement_ind_07_alt,0.09380872356463676,0.004275219331352852,21.942435298390155,5.690111730327925e-39,fe0215_god2,~minmax_year,12,20549,20549,0.07099559946803002,0.06663492948704686,0.05688547134775823,0.05683935778778115,le5_panelsize40-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt | minmax_year
extwage_agreement_ind_07_alt,0.01649958260713877,0.00183329696363653,8.99995087233995,2.2670923724365812e-14,fe0215_god2,~minmax_year,12,20549,20549,0.1521497612240349,0.14812836993943912,0.1392722382660363,0.13918806362795177,le5_panelsize40-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0314762448577399,0.0018025463462517809,17.46210016912557,2.0765240858189984e-31,fe0215_god2,~minmax_year,12,20549,20549,0.1521497612240349,0.14812836993943912,0.1392722382660363,0.13918806362795177,le5_panelsize40-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.015161662107358065,0.0027762940720903913,5.461115326281771,3.7782019035420274e-7,fe0215_god2,~minmax_year,12,20549,20549,0.24799231781816244,0.24438856462237657,0.23657049383440265,0.23645849928582086,le5_panelsize40-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.02897471275472602,0.002328354847184332,12.444285625004708,1.1597507663756824e-21,fe0215_god2,~minmax_year,12,20549,20549,0.24799231781816244,0.24438856462237657,0.23657049383440265,0.23645849928582086,le5_panelsize40-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08511063667210228,0.010172394027591698,8.366824607977962,5.048415329118818e-13,fe0215_god2,~minmax_year,12,20549,20549,0.24799231781816244,0.24438856462237657,0.23657049383440265,0.23645849928582086,le5_panelsize40-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.06857878820833012,0.0016970981954588442,40.40944029746522,1.211767203141812e-61,fe0215_god2,~minmax_year,12,20549,20549,0.22705857668545448,0.2205721957958835,0.033176814584899406,0.03312936779756981,le5_panelsize40-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.09988108158251638,0.005057427622933854,19.74938427780694,2.1169017719371824e-35,fe0215_mlo_le,~minmax_year,12,20549,20549,0.057592523087861336,0.05316894017256868,0.043916289023197,0.04386954133539245,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.011107886543698542,0.0016084759938778913,6.905845400227842,5.616725066629651e-10,fe0215_mlo_le,~minmax_year,12,20549,20549,0.13886116825599726,0.13477674858560618,0.12636430621528927,0.1262788692494896,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.031017256554435123,0.0014426916760267498,21.499574073830043,2.86271793547643e-38,fe0215_mlo_le,~minmax_year,12,20549,20549,0.13886116825599726,0.13477674858560618,0.12636430621528927,0.1262788692494896,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.01556624753315939,0.0018078237597122188,8.610489517870551,1.53311548172639e-13,fe0215_mlo_le,~minmax_year,12,20549,20549,0.23536459882042038,0.2317003313722249,0.22426819628027428,0.22415439699366502,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.027867112298920135,0.0019271802625694058,14.46004447023882,9.779830145655298e-26,fe0215_mlo_le,~minmax_year,12,20549,20549,0.23536459882042038,0.2317003313722249,0.22426819628027428,0.22415439699366502,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.0855362292920116,0.009982344844865137,8.56875119236248,1.880822276011887e-13,fe0215_mlo_le,~minmax_year,12,20549,20549,0.23536459882042038,0.2317003313722249,0.22426819628027428,0.22415439699366502,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.07569361180160934,0.0027417336839978324,27.6079373585393,3.60908816980901e-47,fe0215_mlo_le,~minmax_year,12,20549,20549,0.2129399470773088,0.20633508526988964,0.027317668180180554,0.02726993385560772,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.0842046819829974,0.005142124660131761,16.375464919366568,2.0590532228490124e-29,fe0215_mlo_le,~minmax_year,12,20549,20549,0.02535521170883892,0.0207803095146305,0.011211149208135929,0.011162802403383743,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,-0.0034840181894193467,0.0020638843333598295,-1.6880879093392114,0.09467474036766206,fe0215_mlo_le,~minmax_year,12,20549,20549,0.1385014479375999,0.13441532209778517,0.12599936562923386,0.12591389297416855,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.03228952921852057,0.0013471650311811347,23.968503094391142,4.6076785915809515e-42,fe0215_mlo_le,~minmax_year,12,20549,20549,0.1385014479375999,0.13441532209778517,0.12599936562923386,0.12591389297416855,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,-0.0032124218413359957,0.002762856544434362,-1.1627175677315786,0.2478565623980479,fe0215_mlo_le,~minmax_year,12,20549,20549,0.23463958183259914,0.23097183997536663,0.2235326578330321,0.22341875064347216,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.029597077623165647,0.0017466322462374908,16.94522569758014,1.8146658465463787e-30,fe0215_mlo_le,~minmax_year,12,20549,20549,0.23463958183259914,0.23097183997536663,0.2235326578330321,0.22341875064347216,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08534739107065667,0.009910768920735636,8.611581175310228,1.5249389390932773e-13,fe0215_mlo_le,~minmax_year,12,20549,20549,0.23463958183259914,0.23097183997536663,0.2235326578330321,0.22341875064347216,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.058819685982589014,0.002779094661622973,21.16505306380557,9.844062797473861e-38,fe0215_mlo_le,~minmax_year,12,20549,20549,0.1960431876922405,0.18929653141778258,0.006435933352150758,0.0063871742577478186,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.10466875496583053,0.005039690148777128,20.768886950565445,4.3215008370691424e-37,fe0215_mlo_le,~minmax_year,12,20549,20549,0.05561578821080604,0.051182926665149675,0.04191086773445152,0.04186402199162609,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt | minmax_year
wage_agreement_share_07_alt,0.013011562384680958,0.001668945631901697,7.7962769643099765,8.070015669487657e-12,fe0215_mlo_le,~minmax_year,12,20549,20549,0.13894689956395856,0.13486288652096334,0.1264512816575164,0.12636585319745652,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.030956217761310405,0.0014555587714203083,21.26758353501857,6.732555666111495e-38,fe0215_mlo_le,~minmax_year,12,20549,20549,0.13894689956395856,0.13486288652096334,0.1264512816575164,0.12636585319745652,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.01781482386073833,0.0018583028473365259,9.586609570271076,1.2637299115543606e-15,fe0215_mlo_le,~minmax_year,12,20549,20549,0.2354915751825648,0.23182791622744947,0.22439701532564427,0.22428323493669444,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.027819963020225588,0.0019245169061079806,14.455556577305885,9.98107681173567e-26,fe0215_mlo_le,~minmax_year,12,20549,20549,0.2354915751825648,0.23182791622744947,0.22439701532564427,0.22428323493669444,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08555552601815941,0.009981704060845515,8.571234480268924,1.8580923725051602e-13,fe0215_mlo_le,~minmax_year,12,20549,20549,0.2354915751825648,0.23182791622744947,0.22439701532564427,0.22428323493669444,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.07913018753774193,0.002664572047470638,29.697146906895146,7.198246783582196e-50,fe0215_mlo_le,~minmax_year,12,20549,20549,0.2119319053546177,0.20531858424825467,0.026071887289944917,0.02602409182875287,le5_panelsize40-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt | minmax_year+naf2d_num_main
extwage_agreement_ind_07_alt,0.08850018332651051,0.0038283290238238987,23.1171831824718,8.697366699598126e-41,fe0215_mlo_le,~minmax_year,12,20549,20549,0.064049080726721,0.05965580436009499,0.050466544341334685,0.05042011692809112,le5_panelsize40-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt | minmax_year
extwage_agreement_ind_07_alt,0.013948054735819018,0.0019304393396833792,7.225326613011682,1.243761161629433e-10,fe0215_mlo_le,~minmax_year,12,20549,20549,0.13932550551599254,0.13524328821781895,0.12683538194585942,0.12674999104878304,le5_panelsize40-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.030353733402320577,0.0016557051740445088,18.332813038310046,5.8147491080062564e-33,fe0215_mlo_le,~minmax_year,12,20549,20549,0.13932550551599254,0.13524328821781895,0.12683538194585942,0.12674999104878304,le5_panelsize40-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.012607415952589874,0.0027996862046397865,4.503153221849007,1.9019680323027872e-05,fe0215_mlo_le,~minmax_year,12,20549,20549,0.23531221834971228,0.23164769988508016,0.22421505566324362,0.22410124858094482,le5_panelsize40-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.02784711887975149,0.0021594211123559127,12.895640743907745,1.3660949857247056e-22,fe0215_mlo_le,~minmax_year,12,20549,20549,0.23531221834971228,0.23164769988508016,0.22421505566324362,0.22410124858094482,le5_panelsize40-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08528355788452921,0.009955140790176039,8.566785712231109,1.8990090820711624e-13,fe0215_mlo_le,~minmax_year,12,20549,20549,0.23531221834971228,0.23164769988508016,0.22421505566324362,0.22410124858094482,le5_panelsize40-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.06516293140981794,0.0015689080129029627,41.5339400869312,1.0257403146916504e-62,fe0215_mlo_le,~minmax_year,12,20549,20549,0.2147215787353407,0.20813166804994754,0.029519484457278145,0.029471858186701394,le5_panelsize40-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.10424519101447467,0.004876152196100033,21.37857614408558,4.4684434021313387e-38,fe0215_mlo,~minmax_year,12,20549,20549,0.0625695197250028,0.05816929842114993,0.04832924198747468,0.04828271007088891,le5_panelsize40-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.013938749794883687,0.001519008997085174,9.176212795072807,9.528255265134565e-15,fe0215_mlo,~minmax_year,12,20549,20549,0.1474768290562415,0.14343327384712967,0.13452635754142994,0.13444171878122668,le5_panelsize40-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.03155297108098058,0.0015257562166288124,20.6802179385495,6.0326943194273145e-37,fe0215_mlo,~minmax_year,12,20549,20549,0.1474768290562415,0.14343327384712967,0.13452635754142994,0.13444171878122668,le5_panelsize40-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.018394222570977784,0.002031509634787803,9.054459922804705,1.7341557216253456e-14,fe0215_mlo,~minmax_year,12,20549,20549,0.24478026708816347,0.2411611211798329,0.23330790836309667,0.23319543519561936,le5_panelsize40-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.02840486755046914,0.002031027230920461,13.985468593444736,8.541923643680166e-25,fe0215_mlo,~minmax_year,12,20549,20549,0.24478026708816347,0.2411611211798329,0.23330790836309667,0.23319543519561936,le5_panelsize40-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.085480817251271,0.010054515939708743,8.501733724810942,2.610913926122322e-13,fe0215_mlo,~minmax_year,12,20549,20549,0.24478026708816347,0.2411611211798329,0.23330790836309667,0.23319543519561936,le5_panelsize40-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.0788429139563835,0.002342115772080981,33.663115588146695,1.3506458353549825e-54,fe0215_mlo,~minmax_year,12,20549,20549,0.22250662194659276,0.2159820418981493,0.030200956832481696,0.030153364005119143,le5_panelsize40-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.08940921088004258,0.00536309867252178,16.671185137453666,5.8066472414510936e-30,fe0215_mlo,~minmax_year,12,20549,20549,0.027542078259175873,0.02297744103606225,0.012769707203365344,0.01272143660426528,le5_panelsize40-acco_alt-one,fe0215_mlo~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,-2.1693282693634186e-4,0.0023538454679964053,-0.0921610317609317,0.9267641646317023,fe0215_mlo,~minmax_year,12,20549,20549,0.14687782988540443,0.14283143359665984,0.13391825912031619,0.1338335608912926,le5_panelsize40-acco_alt-one,fe0215_mlo~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.03300295226499604,0.0013651595775881155,24.17516077007183,2.2838015085975792e-42,fe0215_mlo,~minmax_year,12,20549,20549,0.14687782988540443,0.14283143359665984,0.13391825912031619,0.1338335608912926,le5_panelsize40-acco_alt-one,fe0215_mlo~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,5.438217692452837e-5,0.0030588204620720476,0.01777880643824706,0.9858525983106811,fe0215_mlo,~minmax_year,12,20549,20549,0.24373767329909857,0.24011353109779354,0.2322494767861253,0.23213684834751203,le5_panelsize40-acco_alt-one,fe0215_mlo~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
