variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
ln_emp_mean_0215,0.03255293473307813,0.001072974185006005,30.338972910980093,1.4912351483620457e-52,fe0215_god2,~minmax_year,12,24911,24911,0.14258943421410697,0.13906412472885377,0.12303807413841916,0.12300272417365532,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215 | minmax_year
tfp_tl_mean_0215,0.008009890606683214,0.004396716465844361,1.8217892076752253,0.07144660895814327,fe0215_mlo_le,~minmax_year,12,24911,24911,0.1054544650747371,0.101667838137944,0.016339134328607896,0.016180511330716962,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.005640744621510994,0.004222072941159305,-1.3360130675435813,0.18454750092604824,fe0215_mlo_le,~minmax_year,12,24911,24911,0.1054544650747371,0.101667838137944,0.016339134328607896,0.016180511330716962,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.02708775499838937,0.005730116044178929,4.72726115658811,7.388383044516464e-6,fe0215_mlo_le,~minmax_year,12,24911,24911,0.1054544650747371,0.101667838137944,0.016339134328607896,0.016180511330716962,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.004858730851967398,7.196887045568139e-4,6.751156189062904,9.445032372944965e-10,fe0215_mlo_le,~minmax_year,12,24911,24911,0.3117045731708531,0.30669473989834006,0.007583811977930677,0.0074634218216804715,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_tl_mean_0215,0.010620466558834446,0.0059763056215019665,1.7770956225236199,0.07856285816061066,fe0215_mlo_le,~minmax_year,12,24911,24911,0.3117045731708531,0.30669473989834006,0.007583811977930677,0.0074634218216804715,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-0.0038093923485766155,0.004900809463744778,-0.777298602763023,0.4387994561491134,fe0215_mlo_le,~minmax_year,12,24911,24911,0.3117045731708531,0.30669473989834006,0.007583811977930677,0.0074634218216804715,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,-0.002749320394049969,0.0010811431556290412,-2.542975349504324,0.012508409858714924,fe0215_mlo,~minmax_year,12,24911,24911,0.09202116094091417,0.08828793611085828,0.0037993550195818404,0.0037591985924221305,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.05114075085235344,0.012155504749086037,-4.2072091540418075,5.6086233068787155e-5,fe0215_mlo,~minmax_year,12,24911,24911,0.16553281384066176,0.1620680611428582,0.0844536091519732,0.0843797956000848,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_va_mean_0215,0.047275846266450254,0.012730837001046184,3.7134908146703363,3.351014763575889e-4,fe0215_mlo,~minmax_year,12,24911,24911,0.16553281384066176,0.1620680611428582,0.0844536091519732,0.0843797956000848,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_emp_mean_0215,-0.0038835627324150055,8.687939152760628e-4,-4.470062075861786,2.0486586578071868e-5,fe0215_mlo,~minmax_year,12,24911,24911,0.1651742246681256,0.16170798308876566,0.08406017843575353,0.08398633316453452,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_apl_mean_0215,0.05075615115553054,0.015442778998189324,3.286723922001457,0.0013947286556851392,fe0215_mlo,~minmax_year,12,24911,24911,0.1651742246681256,0.16170798308876566,0.08406017843575353,0.08398633316453452,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_emp_mean_0215,-0.0035974631768015326,9.994370700102324e-4,-3.5994894373536708,4.960174340112456e-4,fe0215_mlo,~minmax_year,12,24911,24911,0.1766851961984487,0.17326674879281478,0.09668958869243116,0.09661676163464039,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06558963819026808,0.011284679723000993,5.812272904527369,7.229267751062578e-8,fe0215_mlo,~minmax_year,12,24911,24911,0.1766851961984487,0.17326674879281478,0.09668958869243116,0.09661676163464039,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.0029701993453166036,0.0010128228968325698,-2.9325949824055058,0.004159069025659091,fe0215_mlo,~minmax_year,12,24911,24911,0.09496081137430501,0.09120303992155188,0.007024630248237851,0.006944574185856034,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
tfp_cd_mean_0215,0.01450159716689538,0.006522758700988938,2.223230665377326,0.028428669921060405,fe0215_mlo,~minmax_year,12,24911,24911,0.09496081137430501,0.09120303992155188,0.007024630248237851,0.006944574185856034,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
ln_emp_mean_0215,-0.002546460669591966,0.0010450816990764046,-2.436613971752076,0.016575383410590377,fe0215_mlo,~minmax_year,12,24911,24911,0.09236865675145967,0.08860012253311,0.004180614511215097,0.00410032915744496,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
tfp_tl_mean_0215,0.006867380931522956,0.004448706347895357,1.5436804307777816,0.1257933250699174,fe0215_mlo,~minmax_year,12,24911,24911,0.09236865675145967,0.08860012253311,0.004180614511215097,0.00410032915744496,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
before1994,-0.011021944636469615,0.004929477667782527,-2.235925462956346,0.027557005486400027,fe0215_mlo,~minmax_year,12,24911,24911,0.09008269443825256,0.0863414994540822,0.0016725415993203985,0.0016322994412100167,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~before1994 | minmax_year
maxmfg,0.03488032002133357,0.006148070620893363,5.673376604165485,1.3415370662706314e-7,fe0215_mlo,~minmax_year,12,24911,24911,0.1078426350154742,0.10417446139291608,0.021158088504991013,0.021118631801044896,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~maxmfg | minmax_year
ln_emp_mean_0215,-0.002171261426142678,7.12902396648602e-4,-3.0456643663282814,0.0029615465256792603,fe0215_mlo,~minmax_year,12,24911,24911,0.18891904141960736,0.18548572149818265,0.11011210910330138,0.10996860773004657,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
prod_res_mean_0215,0.06387728958957203,0.010805780556813391,5.911399852488708,4.631188711171072e-8,fe0215_mlo,~minmax_year,12,24911,24911,0.18891904141960736,0.18548572149818265,0.11011210910330138,0.10996860773004657,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.002916390629558606,0.003940763888322258,-0.7400571849028568,0.4609821104569798,fe0215_mlo,~minmax_year,12,24911,24911,0.18891904141960736,0.18548572149818265,0.11011210910330138,0.10996860773004657,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.02859481617251617,0.008373091807080535,3.415084514938143,9.194393083645821e-4,fe0215_mlo,~minmax_year,12,24911,24911,0.18891904141960736,0.18548572149818265,0.11011210910330138,0.10996860773004657,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.0033562432072709704,8.327688792249411e-4,4.030221698960016,1.0818405300823751e-4,fe0215_mlo,~minmax_year,12,24911,24911,0.3516000924726853,0.3468806430851028,0.061103736553560495,0.06098983890736798,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
prod_res_mean_0215,0.055745079505654015,0.01079489372565312,5.164023002207118,1.2168953841271101e-6,fe0215_mlo,~minmax_year,12,24911,24911,0.3516000924726853,0.3468806430851028,0.061103736553560495,0.06098983890736798,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-0.0021209615000508785,0.004529896947511032,-0.46821407299701345,0.6406403673915309,fe0215_mlo,~minmax_year,12,24911,24911,0.3516000924726853,0.3468806430851028,0.061103736553560495,0.06098983890736798,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,-0.0012119770905487351,7.562162714137725e-4,-1.6026858140501288,0.11212698381770601,fe0215_mlo,~minmax_year,12,24911,24911,0.111561026634584,0.1078002488799632,0.025237769627389883,0.025080581603947327,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.012957272648774991,0.0064574658582379155,2.006556896037653,0.04746983730734908,fe0215_mlo,~minmax_year,12,24911,24911,0.111561026634584,0.1078002488799632,0.025237769627389883,0.025080581603947327,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.006963481325610358,0.004244414773233943,-1.6406222524535883,0.10398661227377265,fe0215_mlo,~minmax_year,12,24911,24911,0.111561026634584,0.1078002488799632,0.025237769627389883,0.025080581603947327,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.03280159348396075,0.005940367488665881,5.521812168446754,2.6130045824671673e-7,fe0215_mlo,~minmax_year,12,24911,24911,0.111561026634584,0.1078002488799632,0.025237769627389883,0.025080581603947327,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.004825715576166096,9.39156677512758e-4,5.138349853345467,1.3561728243707289e-6,fe0215_mlo,~minmax_year,12,24911,24911,0.31487573956229276,0.3098889879699439,0.007926126062301475,0.007805777432224104,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_cd_mean_0215,0.0010507691789872027,0.010962864175413796,0.0958480523131667,0.9238311728619925,fe0215_mlo,~minmax_year,12,24911,24911,0.31487573956229276,0.3098889879699439,0.007926126062301475,0.007805777432224104,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-0.0057703124338557244,0.003376153915718676,-1.709137846764136,0.09049648273535356,fe0215_mlo,~minmax_year,12,24911,24911,0.31487573956229276,0.3098889879699439,0.007926126062301475,0.007805777432224104,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,-7.843881841480065e-4,7.931506156281185e-4,-0.9889523738525088,0.3250497519628548,fe0215_mlo,~minmax_year,12,24911,24911,0.10954350040599281,0.10577418242746539,0.023024214813413768,0.022866669836967612,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.006597520003147927,0.004377209394600082,1.5072434074748442,0.13486981100577053,fe0215_mlo,~minmax_year,12,24911,24911,0.10954350040599281,0.10577418242746539,0.023024214813413768,0.022866669836967612,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.007355387986694258,0.00391617835003005,-1.8782055691201647,0.06323743726904868,fe0215_mlo,~minmax_year,12,24911,24911,0.10954350040599281,0.10577418242746539,0.023024214813413768,0.022866669836967612,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.033281891754870015,0.005647606935676765,5.893096338667516,5.029351384702579e-8,fe0215_mlo,~minmax_year,12,24911,24911,0.10954350040599281,0.10577418242746539,0.023024214813413768,0.022866669836967612,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.005119400116107736,7.164958422974835e-4,7.145052090870613,1.4301201508364113e-10,fe0215_mlo,~minmax_year,12,24911,24911,0.3152330690222013,0.310248918291267,0.008443546393231083,0.008323260531491461,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_tl_mean_0215,0.00858842176927717,0.006074344646538145,1.4138845042603623,0.16047081964580798,fe0215_mlo,~minmax_year,12,24911,24911,0.3152330690222013,0.310248918291267,0.008443546393231083,0.008323260531491461,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-0.005593611110176318,0.003979916752557521,-1.4054593243895934,0.16295335375999512,fe0215_mlo,~minmax_year,12,24911,24911,0.3152330690222013,0.310248918291267,0.008443546393231083,0.008323260531491461,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,-0.002621264236885804,0.0011159062368195178,-2.3490004360552352,0.020770560674230238,fe0215_le,~minmax_year,12,24911,24911,0.09488976132688676,0.09116833096794374,0.00343889750054005,0.0033987265434899383,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.04828715566469048,0.012345203331604434,-3.9114103160271627,1.6647754068747277e-4,fe0215_le,~minmax_year,12,24911,24911,0.15984441055159104,0.15635603929697806,0.07495645865279554,0.07488187941779356,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_va_mean_0215,0.0446131400191097,0.013012974071091553,3.4283584809577254,8.801244012384799e-4,fe0215_le,~minmax_year,12,24911,24911,0.15984441055159104,0.15635603929697806,0.07495645865279554,0.07488187941779356,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_emp_mean_0215,-0.003683860941975055,9.097412972114301e-4,-4.04935002210733,1.008548055473468e-4,fe0215_le,~minmax_year,12,24911,24911,0.15859348739421308,0.15509992223928115,0.07357914425771561,0.07350445398031469,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_apl_mean_0215,0.04755008445428109,0.015867630627693988,2.996672002894452,0.0034347128227457833,fe0215_le,~minmax_year,12,24911,24911,0.15859348739421308,0.15509992223928115,0.07357914425771561,0.07350445398031469,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_emp_mean_0215,-0.003431798778186125,0.001065534490630583,-3.220729885670043,0.0017206827763608322,fe0215_le,~minmax_year,12,24911,24911,0.17161021660085274,0.16817069760661274,0.0879110625753371,0.08783752777165876,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06268127063715788,0.011598969962630911,5.404037672233124,4.360329575491148e-7,fe0215_le,~minmax_year,12,24911,24911,0.17161021660085274,0.16817069760661274,0.0879110625753371,0.08783752777165876,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.002814062658951426,0.0010450513078436063,-2.692750717434206,0.008297673936447581,fe0215_le,~minmax_year,12,24911,24911,0.09711205306295756,0.09336321368155254,0.005885725972860634,0.005805578089277175,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
tfp_cd_mean_0215,0.012657996767802762,0.006118674000660809,2.068748354044637,0.041123891122962386,fe0215_le,~minmax_year,12,24911,24911,0.09711205306295756,0.09336321368155254,0.005885725972860634,0.005805578089277175,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
ln_emp_mean_0215,-0.0023816818192487956,0.0010830677183171027,-2.199014686680452,0.030158444732364516,fe0215_le,~minmax_year,12,24911,24911,0.09537068360010414,0.09161461395890658,0.003968411376680248,0.0038881089145830217,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
tfp_tl_mean_0215,0.008110548955956908,0.004630775370091383,1.7514451269522182,0.08290492982061125,fe0215_le,~minmax_year,12,24911,24911,0.09537068360010414,0.09161461395890658,0.003968411376680248,0.0038881089145830217,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
before1994,-0.009148117404582228,0.005402682072305961,-1.6932548097685207,0.09348922058000511,fe0215_le,~minmax_year,12,24911,24911,0.09280842054138783,0.08907843258972792,0.0011472614331867748,0.001106998101254919,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~before1994 | minmax_year
maxmfg,0.030470759439814393,0.006297961598385904,4.8381939082676695,4.711852817438843e-6,fe0215_le,~minmax_year,12,24911,24911,0.1063686316544803,0.10269439755373688,0.01607757418359823,0.016037912686265976,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~maxmfg | minmax_year
ln_emp_mean_0215,-0.002260525094709995,7.550212619066971e-4,-2.993988658016551,0.003462544763921864,fe0215_le,~minmax_year,12,24911,24911,0.1803084980508809,0.17683872954837498,0.09748820421103233,0.09734266713450923,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
prod_res_mean_0215,0.06128044048612777,0.011173072338328136,5.484654411115839,3.072925344987193e-7,fe0215_le,~minmax_year,12,24911,24911,0.1803084980508809,0.17683872954837498,0.09748820421103233,0.09734266713450923,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.0013420981815117626,0.004860854707393802,-0.2761033320889656,0.7830328673697232,fe0215_le,~minmax_year,12,24911,24911,0.1803084980508809,0.17683872954837498,0.09748820421103233,0.09734266713450923,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.024277013508830693,0.008337281519499987,2.9118620322522903,0.00442202046935534,fe0215_le,~minmax_year,12,24911,24911,0.1803084980508809,0.17683872954837498,0.09748820421103233,0.09734266713450923,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.003196715259155633,7.959591008086843e-4,4.016180298595507,1.138859213157787e-4,fe0215_le,~minmax_year,12,24911,24911,0.3475175464875192,0.3427683818440802,0.05629712167461853,0.056182640937256,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
prod_res_mean_0215,0.05385331607439855,0.0113402677933056,4.7488575275258755,6.77199042985201e-6,fe0215_le,~minmax_year,12,24911,24911,0.3475175464875192,0.3427683818440802,0.05629712167461853,0.056182640937256,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-1.0964489061031265e-4,0.005511396188140966,-0.019894213166209825,0.9841670102916628,fe0215_le,~minmax_year,12,24911,24911,0.3475175464875192,0.3427683818440802,0.05629712167461853,0.056182640937256,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,-0.001320044774133853,7.536039598337368e-4,-1.751642566242734,0.08287076877499494,fe0215_le,~minmax_year,12,24911,24911,0.10931581048730843,0.10554552869336231,0.019322531163879164,0.0191643892620309,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.01136301159808323,0.00607196402449291,1.871389809334747,0.06418517883593793,fe0215_le,~minmax_year,12,24911,24911,0.10931581048730843,0.10554552869336231,0.019322531163879164,0.0191643892620309,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.005292439404333691,0.004493745386223974,-1.1777345954130363,0.2416701046597134,fe0215_le,~minmax_year,12,24911,24911,0.10931581048730843,0.10554552869336231,0.019322531163879164,0.0191643892620309,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.028348084309678643,0.005930077904629062,4.780389864279847,5.9607838808577315e-6,fe0215_le,~minmax_year,12,24911,24911,0.10931581048730843,0.10554552869336231,0.019322531163879164,0.0191643892620309,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.004668332334467168,8.863213943319861e-4,5.2670874970649395,7.854332249359021e-7,fe0215_le,~minmax_year,12,24911,24911,0.3135152324906493,0.3085185782993155,0.007118662674179266,0.0069982160905975865,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_cd_mean_0215,-0.0012592187547540855,0.011128214343324007,-0.1131555086831618,0.9101318786257596,fe0215_le,~minmax_year,12,24911,24911,0.3135152324906493,0.3085185782993155,0.007118662674179266,0.0069982160905975865,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-0.0038142400864859148,0.004415516661377791,-0.8638264508995744,0.3897300435690231,fe0215_le,~minmax_year,12,24911,24911,0.3135152324906493,0.3085185782993155,0.007118662674179266,0.0069982160905975865,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,-8.846698450481331e-4,8.139811989560596e-4,-1.0868430943893206,0.27969315516792775,fe0215_le,~minmax_year,12,24911,24911,0.10799434326436774,0.10421846767649268,0.017867545045789135,0.017709168516064633,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.00796951044495647,0.004459519964183715,1.7870780956163372,0.07692460527321916,fe0215_le,~minmax_year,12,24911,24911,0.10799434326436774,0.10421846767649268,0.017867545045789135,0.017709168516064633,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.005493532470328742,0.004208711559180605,-1.3052765420204464,0.19476444065892629,fe0215_le,~minmax_year,12,24911,24911,0.10799434326436774,0.10421846767649268,0.017867545045789135,0.017709168516064633,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.02878638292261815,0.0056844215899375045,5.064083032401302,1.8525117720092248e-6,fe0215_le,~minmax_year,12,24911,24911,0.10799434326436774,0.10421846767649268,0.017867545045789135,0.017709168516064633,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.004966469529546576,7.234909834874247e-4,6.864590772931036,5.50343864737547e-10,fe0215_le,~minmax_year,12,24911,24911,0.31403674927016934,0.30904389099554863,0.007872946384459123,0.007752591303147094,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_tl_mean_0215,0.010412803853769206,0.006083688615051304,1.711593822867181,0.0900407786327787,fe0215_le,~minmax_year,12,24911,24911,0.31403674927016934,0.30904389099554863,0.007872946384459123,0.007752591303147094,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-0.0034005306560227007,0.005029252591563865,-0.6761503014835237,0.500490619785404,fe0215_le,~minmax_year,12,24911,24911,0.31403674927016934,0.30904389099554863,0.007872946384459123,0.007752591303147094,le5_panelsize10-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
wage_agreement_ind_07,0.053474128634714554,0.0014998388789505736,35.65324874904564,2.9173953097221845e-55,fe0215_god2,~minmax_year,12,10752,10752,0.058795993194488916,0.050672269709536644,0.03923854973483587,0.039148413563500406,le5_panelsize10-acco-one,fe0215_god2~wage_agreement_ind_07 | minmax_year
wage_agreement_ind_07,0.03460303101008031,0.001739129962949436,19.89674822886504,6.664225850628868e-35,fe0215_god2,~minmax_year,12,10752,10752,0.074755196473137,0.06668165859285935,0.055529372102997465,0.055352139859068616,le5_panelsize10-acco-one,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
