variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
ln_emp_mean_0215,0.02747113215939053,6.649112188483617e-4,41.315489016670575,1.6540276609269743e-65,fe0215_god2,~minmax_year,12,25273,25273,0.1141288068730818,0.1105035244664676,0.0891926411760775,0.08915645351034485,panelpanSIZE2-fixed-one,fe0215_god2~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.0024544383511953707,0.001005330970200622,-2.4414231968856663,0.01635129261734251,fe0215_le,~minmax_year,12,25273,25273,0.09761954809703455,0.0938186926610608,0.017702927463957407,0.017546796641015883,panelpanSIZE2-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.005188394472393333,0.003971085821469886,1.306543022651891,0.194306286677127,fe0215_le,~minmax_year,12,25273,25273,0.09761954809703455,0.0938186926610608,0.017702927463957407,0.017546796641015883,panelpanSIZE2-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.005456496333341259,0.004022303349852447,-1.356560124571764,0.17791597805764808,fe0215_le,~minmax_year,12,25273,25273,0.09761954809703455,0.0938186926610608,0.017702927463957407,0.017546796641015883,panelpanSIZE2-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.024303025086167766,0.005302212731584306,4.583562809805634,1.2995825365038822e-5,fe0215_le,~minmax_year,12,25273,25273,0.09761954809703455,0.0938186926610608,0.017702927463957407,0.017546796641015883,panelpanSIZE2-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.00411156011742256,6.40585773380098e-4,6.418438073839215,4.399419978109525e-9,fe0215_le,~minmax_year,12,25273,25273,0.3095798511610368,0.3045993383500746,0.005523056269931104,0.005404151848776517,panelpanSIZE2-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_tl_mean_0215,0.011246816736881536,0.005306940491573702,2.11926565876122,0.03649548646790875,fe0215_le,~minmax_year,12,25273,25273,0.3095798511610368,0.3045993383500746,0.005523056269931104,0.005404151848776517,panelpanSIZE2-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-0.0014685955501934072,0.004809666415898209,-0.3053424963816635,0.7607275507058855,fe0215_le,~minmax_year,12,25273,25273,0.3095798511610368,0.3045993383500746,0.005523056269931104,0.005404151848776517,panelpanSIZE2-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
wage_agreement_ind_07,0.04194672426014148,0.0010268950715329617,40.84811138252216,2.528765622831481e-60,fe0215_god2,~minmax_year,12,13594,13594,0.034922356163459845,0.02834601787496549,0.02384468495951808,0.02377238251414071,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_ind_07 | minmax_year
wage_agreement_ind_07,0.03244280786088595,0.001707745484095081,18.997449071327573,1.9985101575428117e-33,fe0215_god2,~minmax_year,12,13594,13594,0.03990811008367934,0.03329414373092243,0.028887667998021227,0.02874379950439132,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.007138188317378298,9.202716752000168e-4,7.756609824839872,1.2185108674647553e-11,fe0215_god2,~minmax_year,12,13594,13594,0.03990811008367934,0.03329414373092243,0.028887667998021227,0.02874379950439132,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07,0.030924990395182483,0.0019704770456242357,15.694164245077834,1.2561273697746741e-27,fe0215_god2,~minmax_year,12,13594,13594,0.1645628494770488,0.1587453006105285,0.1549732603655859,0.15478546273473148,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.01096577871513158,0.001491797782080884,7.350713915015745,8.274261865967256e-11,fe0215_god2,~minmax_year,12,13594,13594,0.1645628494770488,0.1587453006105285,0.1549732603655859,0.15478546273473148,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.0715638456257929,0.0137926005104139,5.188567998598935,1.2774368955697247e-6,fe0215_god2,~minmax_year,12,13594,13594,0.1645628494770488,0.1587453006105285,0.1549732603655859,0.15478546273473148,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07,0.03845681670899569,0.001362969552917876,28.215462793476544,8.862419685992302e-47,fe0215_god2,~minmax_year,12,13594,13594,0.26275982388079033,0.25353402502879574,0.024214575941596372,0.02414189173868697,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_fail_07,0.02750112338675032,0.0018584520007221676,14.797865845372268,5.965885390231147e-26,fe0215_god2,~minmax_year,12,13594,13594,0.015482816249507092,0.008774010908788266,0.004182007733352311,0.004108248901246059,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_fail_07 | minmax_year
wage_agreement_fail_07,0.014351812854015449,0.0019462635878841302,7.374033477971986,7.416248462734584e-11,fe0215_god2,~minmax_year,12,13594,13594,0.02961601166126604,0.022931144186043584,0.01847743143092062,0.018332020680021488,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.011135585467678817,0.0011902712974458597,9.355501969655222,5.692598534174018e-15,fe0215_god2,~minmax_year,12,13594,13594,0.02961601166126604,0.022931144186043584,0.01847743143092062,0.018332020680021488,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07,0.011577863241730454,0.0022996514602017324,5.0346165243296515,2.4053610346326067e-6,fe0215_god2,~minmax_year,12,13594,13594,0.15494096610120955,0.14905641545401438,0.1452409319275476,0.14505097139682555,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.0148976622765854,9.678153783942731e-4,15.393082822575611,4.543008278489711e-27,fe0215_god2,~minmax_year,12,13594,13594,0.15494096610120955,0.14905641545401438,0.1452409319275476,0.14505097139682555,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07176010975269136,0.013569293345446161,5.288419074289816,8.43247958712975e-7,fe0215_god2,~minmax_year,12,13594,13594,0.15494096610120955,0.14905641545401438,0.1452409319275476,0.14505097139682555,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_fail_07,0.022444140931692037,0.0024423057855633154,9.189734170209697,1.2658218427370307e-14,fe0215_god2,~minmax_year,12,13594,13594,0.24715447870244023,0.23773339508396796,0.0035598844913952155,0.0034856617639831278,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_fail_07 | minmax_year+naf2d_num_main
wage_agreement_share_07,0.04296808340467007,0.001140906790338391,37.66134426452648,2.7259561466703133e-57,fe0215_god2,~minmax_year,12,13594,13594,0.033189358627099486,0.02660121115607461,0.022091795161610306,0.022019362882161442,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_share_07 | minmax_year
wage_agreement_share_07,0.032749466231668065,0.0016570117301368378,19.76417283959938,1.0935634050821472e-34,fe0215_god2,~minmax_year,12,13594,13594,0.039035122632302244,0.03241514236599152,0.02800465993533552,0.027860660625696365,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.007631043791175697,9.285198641860796e-4,8.218503540433035,1.3490147497775494e-12,fe0215_god2,~minmax_year,12,13594,13594,0.039035122632302244,0.03241514236599152,0.02800465993533552,0.027860660625696365,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07,0.031727173274802324,0.0019712216121848935,16.095183351625323,2.307593777687974e-28,fe0215_god2,~minmax_year,12,13594,13594,0.16408432001986384,0.1582634389236246,0.15448923809440618,0.15430133289507897,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.0113746396740158,0.0014287754728496678,7.9611106784534025,4.609572999155727e-12,fe0215_god2,~minmax_year,12,13594,13594,0.16408432001986384,0.1582634389236246,0.15448923809440618,0.15430133289507897,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07167276975824931,0.013764192380822412,5.207190351255964,1.182556775069946e-6,fe0215_god2,~minmax_year,12,13594,13594,0.16408432001986384,0.1582634389236246,0.15448923809440618,0.15430133289507897,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_share_07,0.039821154051547375,0.0013691065359989867,29.085504308465918,7.34256793687526e-48,fe0215_god2,~minmax_year,12,13594,13594,0.26182390563765146,0.25258639473613376,0.022975827146634265,0.022903050671933878,panelpanSIZE2-acco-one,fe0215_god2~wage_agreement_share_07 | minmax_year+naf2d_num_main
extwage_agreement_ind_07,0.022892214686003748,9.495811679150032e-4,24.107696592454776,2.7405909100193096e-41,fe0215_god2,~minmax_year,12,13594,13594,0.019400224700364066,0.01271811379542609,0.008144382268614248,0.008070916923992977,panelpanSIZE2-acco-one,fe0215_god2~extwage_agreement_ind_07 | minmax_year
extwage_agreement_ind_07,0.013414698491490839,0.0016147895621572606,8.30739732647864,8.814912556524268e-13,fe0215_god2,~minmax_year,12,13594,13594,0.031032283971953345,0.024357173039315727,0.019909960463637688,0.01976476193926191,panelpanSIZE2-acco-one,fe0215_god2~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.01034451442927595,0.0012152004754456174,8.512599063527018,3.294794496105464e-13,fe0215_god2,~minmax_year,12,13594,13594,0.031032283971953345,0.024357173039315727,0.019909960463637688,0.01976476193926191,panelpanSIZE2-acco-one,fe0215_god2~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07,0.013173811010155714,0.0015671777338701516,8.40607336707301,5.493224126896306e-13,fe0215_god2,~minmax_year,12,13594,13594,0.15663802752682,0.15076529433084407,0.1469574731210359,0.14676789407217028,panelpanSIZE2-acco-one,fe0215_god2~extwage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.013990706889819052,0.0011076151925499779,12.631378644788462,1.007282186867793e-21,fe0215_god2,~minmax_year,12,13594,13594,0.15663802752682,0.15076529433084407,0.1469574731210359,0.14676789407217028,panelpanSIZE2-acco-one,fe0215_god2~extwage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07182938334225296,0.013723948009128907,5.233871717852139,1.058521007108498e-6,fe0215_god2,~minmax_year,12,13594,13594,0.15663802752682,0.15076529433084407,0.1469574731210359,0.14676789407217028,panelpanSIZE2-acco-one,fe0215_god2~extwage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
extwage_agreement_ind_07,0.019647677590404516,0.0015658738396658513,12.547420547364927,1.4845789598028818e-21,fe0215_god2,~minmax_year,12,13594,13594,0.2500420909210824,0.24065714278512285,0.007381827468127988,0.007307889429205683,panelpanSIZE2-acco-one,fe0215_god2~extwage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_ind_07,0.0368808271307556,9.614583324827531e-4,38.359256854656444,5.654486040125848e-58,fe0215_mlo_le,~minmax_year,12,13594,13594,0.028851741963535682,0.02223403662768242,0.01920993748529798,0.019137291750721652,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_ind_07 | minmax_year
wage_agreement_ind_07,0.029270867990070563,0.0017897268005113347,16.354936396833146,7.784828367419966e-29,fe0215_mlo_le,~minmax_year,12,13594,13594,0.03218819934240047,0.025521051382314752,0.022579520053268354,0.02243471701920219,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.005715677532476958,0.001097888103644839,5.206065639568993,1.1880861896309672e-6,fe0215_mlo_le,~minmax_year,12,13594,13594,0.03218819934240047,0.025521051382314752,0.022579520053268354,0.02243471701920219,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07,0.027786723575172673,0.0017841289550432522,15.574391916361812,2.0918782772505108e-27,fe0215_mlo_le,~minmax_year,12,13594,13594,0.15658732678212917,0.15071424053259364,0.14821371335869937,0.1480244134950115,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.009458352155547963,0.0012698254922699694,7.448544869452884,5.224550832543365e-11,fe0215_mlo_le,~minmax_year,12,13594,13594,0.15658732678212917,0.15071424053259364,0.14821371335869937,0.1480244134950115,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06997618896479699,0.013026901838872427,5.371667786425412,5.947487765568164e-7,fe0215_mlo_le,~minmax_year,12,13594,13594,0.15658732678212917,0.15071424053259364,0.14821371335869937,0.1480244134950115,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07,0.03457315543211492,0.001062916552762679,32.52668832962863,6.773531264807993e-52,fe0215_mlo_le,~minmax_year,12,13594,13594,0.24960594495970134,0.24021553890780034,0.02015242676975293,0.020079439985899672,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_fail_07,0.02162676102126847,0.0019194537614169347,11.267143525928786,5.978361338960455e-19,fe0215_mlo_le,~minmax_year,12,13594,13594,0.01249938635332648,0.005770250996279258,0.0026952315704389385,0.0026213626149224067,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_fail_07 | minmax_year
wage_agreement_fail_07,0.010462881582770422,0.0016176867152838364,6.467804602657335,4.881157492359039e-9,fe0215_mlo_le,~minmax_year,12,13594,13594,0.023132488420170128,0.01640295667373126,0.013433901752426092,0.013287743811944974,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.009454209278028296,0.0013350325528164037,7.081632023191916,2.9093796412714704e-10,fe0215_mlo_le,~minmax_year,12,13594,13594,0.023132488420170128,0.01640295667373126,0.013433901752426092,0.013287743811944974,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07,0.007750239824995713,0.001991295001265854,3.8920601016267975,1.891374583608257e-4,fe0215_mlo_le,~minmax_year,12,13594,13594,0.14822191797512474,0.14229057937890743,0.1397652506663276,0.13957407322740611,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.013133139350369982,8.392431418860056e-4,15.648789599705607,1.5235441772804633e-27,fe0215_mlo_le,~minmax_year,12,13594,13594,0.14822191797512474,0.14229057937890743,0.1397652506663276,0.13957407322740611,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07017411902348845,0.012815566956046047,5.475693682859825,3.8313315553368055e-7,fe0215_mlo_le,~minmax_year,12,13594,13594,0.14822191797512474,0.14229057937890743,0.1397652506663276,0.13957407322740611,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_fail_07,0.017944487917909195,0.002383772165879689,7.527769715058779,3.5969913619230775e-11,fe0215_mlo_le,~minmax_year,12,13594,13594,0.2359671598317855,0.22640607847995986,0.002343209839483884,0.0022688964845370974,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_fail_07 | minmax_year+naf2d_num_main
wage_agreement_share_07,0.03808491868768225,0.0010446145877073504,36.458344671663504,4.361297662334251e-56,fe0215_mlo_le,~minmax_year,12,13594,13594,0.027740162451204697,0.021114882467907936,0.018087321931629985,0.018014593046505323,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_share_07 | minmax_year
wage_agreement_share_07,0.029896579375634873,0.0017724837413532369,16.867054223476124,9.370673558090747e-30,fe0215_mlo_le,~minmax_year,12,13594,13594,0.03165797803140846,0.02498717743562484,0.02204403457157067,0.021899152206322103,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.006114875898504976,0.0011103858636806025,5.506982841294431,3.354156138940743e-7,fe0215_mlo_le,~minmax_year,12,13594,13594,0.03165797803140846,0.02498717743562484,0.02204403457157067,0.021899152206322103,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07,0.02889712116235014,0.001801704125396137,16.038771713416924,2.9250871226220053e-28,fe0215_mlo_le,~minmax_year,12,13594,13594,0.1564120588088318,0.15053775208448406,0.14803670528082402,0.14784736607909377,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.009774851864489084,0.0012208157294985743,8.006820053427646,3.707365267684146e-12,fe0215_mlo_le,~minmax_year,12,13594,13594,0.1564120588088318,0.15053775208448406,0.14803670528082402,0.14784736607909377,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07007183011743616,0.013003476171572534,5.388699851707595,5.535772196615506e-7,fe0215_mlo_le,~minmax_year,12,13594,13594,0.1564120588088318,0.15053775208448406,0.14803670528082402,0.14784736607909377,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_share_07,0.03611362088919244,0.0010610811271092998,34.03474057405646,1.4939064910635644e-53,fe0215_mlo_le,~minmax_year,12,13594,13594,0.24907435535550493,0.23967729700911566,0.019458289096183523,0.019385250607475535,panelpanSIZE2-acco-one,fe0215_mlo_le~wage_agreement_share_07 | minmax_year+naf2d_num_main
extwage_agreement_ind_07,0.019584658998542646,9.619605304557433e-4,20.35910869364268,1.204031997632713e-35,fe0215_mlo_le,~minmax_year,12,13594,13594,0.015981756456878826,0.00927635104942992,0.006212175521373875,0.006138567060928191,panelpanSIZE2-acco-one,fe0215_mlo_le~extwage_agreement_ind_07 | minmax_year
extwage_agreement_ind_07,0.011649527242446044,0.0017604160772256687,6.617485146355366,2.4713607635830996e-9,fe0215_mlo_le,~minmax_year,12,13594,13594,0.024492571008030595,0.017772408719419208,0.014807487582739864,0.014661533136455795,panelpanSIZE2-acco-one,fe0215_mlo_le~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.008661033467468089,0.0013907253982079033,6.227709279365104,1.4385421891644136e-8,fe0215_mlo_le,~minmax_year,12,13594,13594,0.024492571008030595,0.017772408719419208,0.014807487582739864,0.014661533136455795,panelpanSIZE2-acco-one,fe0215_mlo_le~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07,0.011414051822215878,0.0014274397455444985,7.996170666988101,3.900419696307717e-12,fe0215_mlo_le,~minmax_year,12,13594,13594,0.14976846346836015,0.14384789420886135,0.14132715065269952,0.14113632032837609,panelpanSIZE2-acco-one,fe0215_mlo_le~extwage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.0122253062853318,9.588338028430014e-4,12.75018282530613,5.825470785987591e-22,fe0215_mlo_le,~minmax_year,12,13594,13594,0.14976846346836015,0.14384789420886135,0.14132715065269952,0.14113632032837609,panelpanSIZE2-acco-one,fe0215_mlo_le~extwage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07021558004444184,0.012957303340716715,5.418996391309148,4.871334294881032e-7,fe0215_mlo_le,~minmax_year,12,13594,13594,0.14976846346836015,0.14384789420886135,0.14132715065269952,0.14113632032837609,panelpanSIZE2-acco-one,fe0215_mlo_le~extwage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
extwage_agreement_ind_07,0.01749391936143805,0.0012138488040490494,14.4119426596487,3.243481480988803e-25,fe0215_mlo_le,~minmax_year,12,13594,13594,0.23878760144346522,0.22926181500342824,0.006026078660311018,0.005952039634512962,panelpanSIZE2-acco-one,fe0215_mlo_le~extwage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_ind_07,0.03985472542624304,9.754441536203854e-4,40.85802890746869,2.4763111638997668e-60,fe0215_mlo,~minmax_year,12,13594,13594,0.03192687713449871,0.025330126723149493,0.021875302304722344,0.021802853989953408,panelpanSIZE2-acco-one,fe0215_mlo~wage_agreement_ind_07 | minmax_year
wage_agreement_ind_07,0.030802286634426263,0.0016800853314480671,18.33376320706148,2.618437657046713e-32,fe0215_mlo,~minmax_year,12,13594,13594,0.0365286624985276,0.029891415506850705,0.026524868346516794,0.026380649808494083,panelpanSIZE2-acco-one,fe0215_mlo~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.006799093143600288,0.00098220620861030135,6.922266509819921,6.092493466865852e-10,fe0215_mlo,~minmax_year,12,13594,13594,0.0365286624985276,0.029891415506850705,0.026524868346516794,0.026380649808494083,panelpanSIZE2-acco-one,fe0215_mlo~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07,0.02928594239101456,0.0018832897383803777,15.55041786411493,2.3172237734059224e-27,fe0215_mlo,~minmax_year,12,13594,13594,0.16309985058217957,0.1572721141539053,0.15441025443677248,0.15422233168422128,panelpanSIZE2-acco-one,fe0215_mlo~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.010622968409840637,0.00141816907615717,7.490621949412283,4.2854340090759644e-11,fe0215_mlo,~minmax_year,12,13594,13594,0.16309985058217957,0.1572721141539053,0.15441025443677248,0.15422233168422128,panelpanSIZE2-acco-one,fe0215_mlo~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07149438440595417,0.013459667831462113,5.31174953952692,7.648468853209541e-7,fe0215_mlo,~minmax_year,12,13594,13594,0.16309985058217957,0.1572721141539053,0.15441025443677248,0.15422233168422128,panelpanSIZE2-acco-one,fe0215_mlo~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07,0.037029489715407794,0.0012233530453989421,30.26884990778134,2.728225550974783e-49,fe0215_mlo,~minmax_year,12,13594,13594,0.25903232048688474,0.24975987578236303,0.02275895412355977,0.022686161494444246,panelpanSIZE2-acco-one,fe0215_mlo~wage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_fail_07,0.025165681287547467,0.0019973902733677654,12.599280983338346,1.1681910710749011e-21,fe0215_mlo,~minmax_year,12,13594,13594,0.013798575278009872,0.007078292997110491,0.003558772949356248,0.0034849679551298696,panelpanSIZE2-acco-one,fe0215_mlo~wage_agreement_fail_07 | minmax_year
wage_agreement_fail_07,0.012590560586546774,0.0018787710490843314,6.7014874391869705,1.6831747423450218e-9,fe0215_mlo,~minmax_year,12,13594,13594,0.026948651334545826,0.020245408710406032,0.016845387218117458,0.016699734682890544,panelpanSIZE2-acco-one,fe0215_mlo~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.010649328798172798,0.0012365734230164167,8.611966422661355,2.0442120959849057e-13,fe0215_mlo,~minmax_year,12,13594,13594,0.026948651334545826,0.020245408710406032,0.016845387218117458,0.016699734682890544,panelpanSIZE2-acco-one,fe0215_mlo~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07,0.009819338082782892,0.00226243050046491,4.340172253143291,3.68268993081809e-5,fe0215_mlo,~minmax_year,12,13594,13594,0.15419717528352594,0.14830744526475803,0.14541514200208427,0.14522522018758,panelpanSIZE2-acco-one,fe0215_mlo~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.014407707056940906,9.237927658027428e-4,15.596254474260927,1.9056611077112985e-27,fe0215_mlo,~minmax_year,12,13594,13594,0.15419717528352594,0.14830744526475803,0.14541514200208427,0.14522522018758,panelpanSIZE2-acco-one,fe0215_mlo~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07168956138875726,0.013243141248727344,5.413335102474012,4.989249673548235e-7,fe0215_mlo,~minmax_year,12,13594,13594,0.15419717528352594,0.14830744526475803,0.14541514200208427,0.14522522018758,panelpanSIZE2-acco-one,fe0215_mlo~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_fail_07,0.020732432158400087,0.002520495619795546,8.225537864684657,1.304372851149097e-12,fe0215_mlo,~minmax_year,12,13594,13594,0.24411076041961122,0.23465158781257167,0.00307933601142818,0.003005077488970942,panelpanSIZE2-acco-one,fe0215_mlo~wage_agreement_fail_07 | minmax_year+naf2d_num_main
wage_agreement_share_07,0.04095286147215573,0.0010747441244565701,38.10475492746982,1.0005108851449566e-57,fe0215_mlo,~minmax_year,12,13594,13594,0.030460986254157496,0.023854246807848423,0.020394190970958737,0.02032163295236533,panelpanSIZE2-acco-one,fe0215_mlo~wage_agreement_share_07 | minmax_year
wage_agreement_share_07,0.03124879638183674,0.0016501856373807874,18.93653397167821,2.5251205751124145e-33,fe0215_mlo,~minmax_year,12,13594,13594,0.03582430937132619,0.029182210169217626,0.025813201868704394,0.02566887789861083,panelpanSIZE2-acco-one,fe0215_mlo~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.007246787349299301,9.952425316724787e-4,7.281428514837751,1.1449658034395158e-10,fe0215_mlo,~minmax_year,12,13594,13594,0.03582430937132619,0.029182210169217626,0.025813201868704394,0.02566887789861083,panelpanSIZE2-acco-one,fe0215_mlo~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07,0.030227591369147298,0.0018906090555861985,15.988282336759987,3.617897147909001e-28,fe0215_mlo,~minmax_year,12,13594,13594,0.16277222860869178,0.1569422107917584,0.15407923074010432,0.15389123442128216,panelpanSIZE2-acco-one,fe0215_mlo~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
