variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
ln_emp_mean_0215,0.031048663921292297,5.56997249967806e-4,55.74293934680446,9.453693270664823e-79,fe0215_god2,~minmax_year,12,43479,43479,0.11057500690369415,0.108442388300798,0.0931504698576463,0.09312956218184643,panelpanSIZE3-fixed-one,fe0215_god2~ln_emp_mean_0215 | minmax_year
before1994,-7.81143352665527e-4,0.005166518819266561,-0.151193362492468,0.8801189093609204,fe0215_le,~minmax_year,12,43479,43479,0.3332969725561059,0.3304789415127468,0.07665524615839503,0.07659126569271713,panelpanSIZE3-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,4.959167462586775e-4,9.867061049593593e-4,0.502598234434866,0.6163196876040964,fe0215_le,~minmax_year,12,43479,43479,0.08527334644325169,0.0830166368462728,0.016549882449883646,0.016459181279281254,panelpanSIZE3-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.012761202406089564,0.004835275197745871,2.639188439995853,0.009601093631254482,fe0215_le,~minmax_year,12,43479,43479,0.08527334644325169,0.0830166368462728,0.016549882449883646,0.016459181279281254,panelpanSIZE3-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.006332175651258904,0.003868819798140432,-1.6367202355360404,0.10474090967454962,fe0215_le,~minmax_year,12,43479,43479,0.08527334644325169,0.0830166368462728,0.016549882449883646,0.016459181279281254,panelpanSIZE3-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.028790307218733522,0.005173391522372821,5.565074109358845,2.0887964230487056e-7,fe0215_le,~minmax_year,12,43479,43479,0.08527334644325169,0.0830166368462728,0.016549882449883646,0.016459181279281254,panelpanSIZE3-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.00707764594162903,6.044033143510491e-4,11.710137541565825,1.206279213176125e-20,fe0215_le,~minmax_year,12,43479,43479,0.2914225101249345,0.2884274834325419,0.01866156139293429,0.018593562425020638,panelpanSIZE3-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_cd_mean_0215,0.0024609179390522318,0.008667471505234517,0.2839257028495586,0.7770372811381697,fe0215_le,~minmax_year,12,43479,43479,0.2914225101249345,0.2884274834325419,0.01866156139293429,0.018593562425020638,panelpanSIZE3-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-0.0038591476886579972,0.004159529527500379,-0.9277846600543566,0.3556883204851805,fe0215_le,~minmax_year,12,43479,43479,0.2914225101249345,0.2884274834325419,0.01866156139293429,0.018593562425020638,panelpanSIZE3-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,8.831596906066089e-4,0.001021335602591973,0.8647105695378703,0.3892070916561531,fe0215_le,~minmax_year,12,43479,43479,0.08340997933405203,0.08114867264960257,0.014546520466873769,0.014455634531153394,panelpanSIZE3-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.0069198986000388865,0.0044906846215588495,1.5409451304636006,0.1263968615795024,fe0215_le,~minmax_year,12,43479,43479,0.08340997933405203,0.08114867264960257,0.014546520466873769,0.014455634531153394,panelpanSIZE3-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.006802220849818582,0.0037822287301729693,-1.798468928003596,0.07503180460704835,fe0215_le,~minmax_year,12,43479,43479,0.08340997933405203,0.08114867264960257,0.014546520466873769,0.014455634531153394,panelpanSIZE3-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.02910005000226623,0.004965382098199155,5.860586240245285,5.58873995089057e-8,fe0215_le,~minmax_year,12,43479,43479,0.08340997933405203,0.08114867264960257,0.014546520466873769,0.014455634531153394,panelpanSIZE3-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.00743969412421444,5.412360843611952e-4,13.745746706809635,4.839430269995491e-25,fe0215_le,~minmax_year,12,43479,43479,0.2917810429890667,0.2887875317491314,0.019158108469442325,0.01909014390830155,panelpanSIZE3-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_tl_mean_0215,0.009084385305729858,0.004871943932986172,1.8646325636513934,0.06508002769135461,fe0215_le,~minmax_year,12,43479,43479,0.2917810429890667,0.2887875317491314,0.019158108469442325,0.01909014390830155,panelpanSIZE3-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-0.0038535201679030717,0.004658159906347891,-0.8272623193230658,0.4100008842720617,fe0215_le,~minmax_year,12,43479,43479,0.2917810429890667,0.2887875317491314,0.019158108469442325,0.01909014390830155,panelpanSIZE3-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
wage_agreement_ind_07,0.051202670565084624,0.001810822710494467,28.275915841094747,7.439345921932702e-47,fe0215_god2,~minmax_year,12,15631,15631,0.04142824408502044,0.0357525714409106,0.02911073618774318,0.029048251359334643,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_ind_07 | minmax_year
wage_agreement_ind_07,0.028711172479849834,0.001425581477654098,20.139973007432896,2.700712995051965e-35,fe0215_god2,~minmax_year,12,15631,15631,0.06105343576738542,0.055433172494319005,0.04898810873402526,0.048865689748215146,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.01363103651047208,0.0010945304645193382,12.453775342341096,2.2901466698074923e-21,fe0215_god2,~minmax_year,12,15631,15631,0.06105343576738542,0.055433172494319005,0.04898810873402526,0.048865689748215146,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07,0.026365837650061914,0.0022886002675231694,11.520507982198334,1.8033975854503453e-19,fe0215_god2,~minmax_year,12,15631,15631,0.19127685217910262,0.18638370234033041,0.18088487714069101,0.18072670609482477,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.01700627259888842,0.0012061621435412893,14.099491258246626,1.2946713825539856e-24,fe0215_god2,~minmax_year,12,15631,15631,0.19127685217910262,0.18638370234033041,0.18088487714069101,0.18072670609482477,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07511990281752373,0.014301294015664781,5.252664740354397,9.788906176159882e-7,fe0215_god2,~minmax_year,12,15631,15631,0.19127685217910262,0.18638370234033041,0.18088487714069101,0.18072670609482477,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07,0.045154632308199334,0.0020726493876015413,21.78594825459217,7.15595522218191e-38,fe0215_god2,~minmax_year,12,15631,15631,0.24253112183652725,0.23435047754671934,0.026425918491164713,0.026362956964843254,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_fail_07,0.04426434899362226,0.0029534491256458504,14.987340939533768,2.615685889452192e-26,fe0215_god2,~minmax_year,12,15631,15631,0.020775427860324602,0.01497747055328058,0.008192534272952745,0.008128703183641006,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_fail_07 | minmax_year
wage_agreement_fail_07,0.01810105356603183,0.0019520030125158379,9.273066409207177,8.470482484476941e-15,fe0215_god2,~minmax_year,12,15631,15631,0.0552576480373731,0.04960269285088126,0.043117845973119406,0.04299467133785817,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.01659512936016372,0.0013034717004160837,12.731484200897,6.349196250830218e-22,fe0215_god2,~minmax_year,12,15631,15631,0.0552576480373731,0.04960269285088126,0.043117845973119406,0.04299467133785817,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07,0.013246300651281831,0.0029167000368546816,4.541536834060732,1.707701234395027e-5,fe0215_god2,~minmax_year,12,15631,15631,0.1860061949355134,0.18108115517778545,0.17554649271672007,0.17538729082937143,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.019897107117474506,8.32463582974875e-4,23.90147452020737,5.389594000600701e-41,fe0215_god2,~minmax_year,12,15631,15631,0.1860061949355134,0.18108115517778545,0.17554649271672007,0.17538729082937143,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07528350409257203,0.014156351480483042,5.31800190157494,7.450784608832138e-7,fe0215_god2,~minmax_year,12,15631,15631,0.1860061949355134,0.18108115517778545,0.17554649271672007,0.17538729082937143,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_fail_07,0.0360049007237817,0.002815669536368086,12.787331843716357,4.91020659606759e-22,fe0215_god2,~minmax_year,12,15631,15631,0.227193097724801,0.21884680317135352,0.006711969618520053,0.006647733181193494,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_fail_07 | minmax_year+naf2d_num_main
wage_agreement_share_07,0.05229261922797302,0.0019413771532508935,26.93583734639479,3.8701286012359437e-45,fe0215_god2,~minmax_year,12,15631,15631,0.039077791519083416,0.03338820192066372,0.02673008064757454,0.026667442604109914,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_share_07 | minmax_year
wage_agreement_share_07,0.028853589611144315,0.0014526963988679982,19.862092061099787,7.58384781358908e-35,fe0215_god2,~minmax_year,12,15631,15631,0.0604448587865134,0.05482095274719723,0.048371711627302805,0.04824921329578802,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.01403086731706717,0.0011310581995883106,12.405079881985039,2.870195585176164e-21,fe0215_god2,~minmax_year,12,15631,15631,0.0604448587865134,0.05482095274719723,0.048371711627302805,0.04824921329578802,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07,0.027071049840243604,0.002217058071242844,12.210347663590086,7.096292385573507e-21,fe0215_god2,~minmax_year,12,15631,15631,0.19100264762792662,0.18610783872454262,0.18060714910084175,0.1804489244257197,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.017308742668036076,0.0011397916291945363,15.185883300676418,1.1077764497803944e-26,fe0215_god2,~minmax_year,12,15631,15631,0.19100264762792662,0.18610783872454262,0.18060714910084175,0.1804489244257197,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.0752097842443963,0.014291527401624657,5.26254347284437,9.394136098445323e-7,fe0215_god2,~minmax_year,12,15631,15631,0.19100264762792662,0.18610783872454262,0.18060714910084175,0.1804489244257197,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_share_07,0.04613646816775358,0.0021158837568877676,21.804821752408202,6.697117123363288e-38,fe0215_god2,~minmax_year,12,15631,15631,0.2409575256018609,0.23275988651342472,0.02440337663763592,0.024340284312513893,panelpanSIZE3-acco-one,fe0215_god2~wage_agreement_share_07 | minmax_year+naf2d_num_main
extwage_agreement_ind_07,0.02621696438859587,0.003244004957510282,8.081665944406243,2.5942069106150193e-12,fe0215_god2,~minmax_year,12,15631,15631,0.022782166817016503,0.016996091347018183,0.010225059533898184,0.01016135925455297,panelpanSIZE3-acco-one,fe0215_god2~extwage_agreement_ind_07 | minmax_year
extwage_agreement_ind_07,0.00944980379821432,0.001972906276703072,4.789788501259122,6.4506815081640925e-6,fe0215_god2,~minmax_year,12,15631,15631,0.055170779743706544,0.04951530458866793,0.043029861434490946,0.04290667547342186,panelpanSIZE3-acco-one,fe0215_god2~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.016418448407295047,0.0012051454691734697,13.623623726150988,1.0901531336194425e-23,fe0215_god2,~minmax_year,12,15631,15631,0.055170779743706544,0.04951530458866793,0.043029861434490946,0.04290667547342186,panelpanSIZE3-acco-one,fe0215_god2~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07,0.00824373446194003,0.0028153920457107454,2.928094676725174,0.004308521421668421,fe0215_god2,~minmax_year,12,15631,15631,0.18622233330840887,0.18129860128800412,0.17576540843632804,0.17560624882158227,panelpanSIZE3-acco-one,fe0215_god2~extwage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.019623447175695353,9.445274289985535e-4,20.775942098898437,2.6300216851644833e-36,fe0215_god2,~minmax_year,12,15631,15631,0.18622233330840887,0.18129860128800412,0.17576540843632804,0.17560624882158227,panelpanSIZE3-acco-one,fe0215_god2~extwage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07535022824172027,0.014193379943177944,5.308829083937642,7.742557035343638e-7,fe0215_god2,~minmax_year,12,15631,15631,0.18622233330840887,0.18129860128800412,0.17576540843632804,0.17560624882158227,panelpanSIZE3-acco-one,fe0215_god2~extwage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
extwage_agreement_ind_07,0.021368253425524626,0.00337037336018096,6.340025611992535,8.691525575087128e-9,fe0215_god2,~minmax_year,12,15631,15631,0.22832630758928518,0.21999225167306002,0.008168483258587655,0.008104341014731897,panelpanSIZE3-acco-one,fe0215_god2~extwage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_ind_07,0.045921438588528575,0.0018864892394183323,24.34227433106785,1.2763695921765489e-41,fe0215_mlo_le,~minmax_year,12,15631,15631,0.03424805036697365,0.028529864025987783,0.024139191946751848,0.024076387157972556,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_ind_07 | minmax_year
wage_agreement_ind_07,0.025393499100765833,0.0014795687419085952,17.162770732780587,2.8016693842318985e-30,fe0215_mlo_le,~minmax_year,12,15631,15631,0.05114134829684103,0.045461754127542275,0.04120931784687454,0.04108589753637015,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.012441016226755908,0.0012879722502226636,9.659382199115793,1.3157945772607126e-15,fe0215_mlo_le,~minmax_year,12,15631,15631,0.05114134829684103,0.045461754127542275,0.04120931784687454,0.04108589753637015,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07,0.023097549968650977,0.002090729221967455,11.0476046950333,1.6954911070050438e-18,fe0215_mlo_le,~minmax_year,12,15631,15631,0.18010000043735697,0.17513922546574978,0.171517824633862,0.17135784481112137,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.015745179994529318,0.0010448158357669543,15.069813698766788,1.829483906028983e-26,fe0215_mlo_le,~minmax_year,12,15631,15631,0.18010000043735697,0.17513922546574978,0.171517824633862,0.17135784481112137,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07353810359523057,0.013676748859772431,5.376870215956731,5.818646664679815e-7,fe0215_mlo_le,~minmax_year,12,15631,15631,0.18010000043735697,0.17513922546574978,0.171517824633862,0.17135784481112137,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07,0.040666401103387255,0.0018346334876336524,22.165953787227338,1.8987447744835264e-38,fe0215_mlo_le,~minmax_year,12,15631,15631,0.2287553872934952,0.220425965426976,0.02185498074973713,0.02179172361856918,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_fail_07,0.03804561741814895,0.0031775128582038656,11.97339526728297,2.1455364109250025e-20,fe0215_mlo_le,~minmax_year,12,15631,15631,0.01653368572455194,0.010710613198271823,0.006239404945884486,0.006175448156397145,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_fail_07 | minmax_year
wage_agreement_fail_07,0.014158241794494965,0.0018285359893238694,7.742938546005979,1.3001298618176942e-11,fe0215_mlo_le,~minmax_year,12,15631,15631,0.04623623951078093,0.04052728477527878,0.03625286559702656,0.03612880726731005,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.015151535082668598,0.0014520012233554612,10.43493272523186,3.161653829713051e-17,fe0215_mlo_le,~minmax_year,12,15631,15631,0.04623623951078093,0.04052728477527878,0.03625286559702656,0.03612880726731005,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07,0.009405289582686722,0.002704002418737293,3.4782844562242574,7.761229374575597e-4,fe0215_mlo_le,~minmax_year,12,15631,15631,0.1757381236922957,0.17075095734491386,0.16711029062196425,0.16694945970485986,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.018384272723603743,7.518962790628266e-4,24.450543559702332,8.98662835365692e-42,fe0215_mlo_le,~minmax_year,12,15631,15631,0.1757381236922957,0.17075095734491386,0.16711029062196425,0.16694945970485986,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07370486275466641,0.013541172340588083,5.443019326601781,4.400642048483372e-7,fe0215_mlo_le,~minmax_year,12,15631,15631,0.1757381236922957,0.17075095734491386,0.16711029062196425,0.16694945970485986,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_fail_07,0.03079875843364003,0.002792559185029353,11.028865063540739,1.853565242606643e-18,fe0215_mlo_le,~minmax_year,12,15631,15631,0.21547177382606786,0.2069988892777237,0.005007796164274825,0.004943449517192389,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_fail_07 | minmax_year+naf2d_num_main
wage_agreement_share_07,0.04710547243825338,0.00198571974961067,23.722115090756947,9.738994680957863e-41,fe0215_mlo_le,~minmax_year,12,15631,15631,0.032488012599023564,0.026759405130823644,0.022360731257038857,0.022297812009468787,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_share_07 | minmax_year
wage_agreement_share_07,0.02578423309472022,0.0015445669488421518,16.693503065081618,1.9131532605657324e-29,fe0215_mlo_le,~minmax_year,12,15631,15631,0.0507579532084701,0.045076064146771455,0.04082190963000942,0.04069843945039053,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.012763134189214004,0.0013207157674578224,9.66380087502181,1.2880765520742485e-15,fe0215_mlo_le,~minmax_year,12,15631,15631,0.0507579532084701,0.045076064146771455,0.04082190963000942,0.04069843945039053,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07,0.024039508450969214,0.0020644303029561553,11.64462099618762,1.0044990681498977e-19,fe0215_mlo_le,~minmax_year,12,15631,15631,0.18000621269093575,0.1750448702599977,0.1714230551787831,0.17126305705607037,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.01597147208850791,9.975618145777324e-4,16.010508677368158,3.2945725087741637e-28,fe0215_mlo_le,~minmax_year,12,15631,15631,0.18000621269093575,0.1750448702599977,0.1714230551787831,0.17126305705607037,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07361427002332133,0.013669619659398648,5.385246397306108,5.616929638979685e-7,fe0215_mlo_le,~minmax_year,12,15631,15631,0.18000621269093575,0.1750448702599977,0.1714230551787831,0.17126305705607037,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_share_07,0.04174977184460269,0.00184336290155897,22.64869918413463,3.5996322390138163e-39,fe0215_mlo_le,~minmax_year,12,15631,15631,0.22758939298044112,0.21924737840550312,0.020376187237279852,0.020312834471790442,panelpanSIZE3-acco-one,fe0215_mlo_le~wage_agreement_share_07 | minmax_year+naf2d_num_main
extwage_agreement_ind_07,0.023033148133571282,0.003201083338623002,7.1954228294097975,1.7118580943549362e-10,fe0215_mlo_le,~minmax_year,12,15631,15631,0.018411014081912924,0.012599057156667426,0.008136383946021786,0.008072549242967741,panelpanSIZE3-acco-one,fe0215_mlo_le~extwage_agreement_ind_07 | minmax_year
extwage_agreement_ind_07,0.007740400427621384,0.0018688139012736959,4.141878665578146,7.696197802557117e-5,fe0215_mlo_le,~minmax_year,12,15631,15631,0.04625240525278507,0.04054354728075116,0.036269200551422354,0.03614514432442251,panelpanSIZE3-acco-one,fe0215_mlo_le~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.014974699375155484,0.0013705261566209774,10.92624121240816,3.0212889591745852e-18,fe0215_mlo_le,~minmax_year,12,15631,15631,0.04625240525278507,0.04054354728075116,0.036269200551422354,0.03614514432442251,panelpanSIZE3-acco-one,fe0215_mlo_le~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07,0.006560010963886631,0.002658475907003039,2.4675833798628934,0.015473047147176547,fe0215_mlo_le,~minmax_year,12,15631,15631,0.17596879521269604,0.17098302453491498,0.1673433766606497,0.16718259075243536,panelpanSIZE3-acco-one,fe0215_mlo_le~extwage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.018111456660759983,8.379435948121502e-4,21.614171613568093,1.3103562086758116e-37,fe0215_mlo_le,~minmax_year,12,15631,15631,0.17596879521269604,0.17098302453491498,0.1673433766606497,0.16718259075243536,panelpanSIZE3-acco-one,fe0215_mlo_le~extwage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07374585592341713,0.013574629379774602,5.432623894195897,4.598583343545212e-7,fe0215_mlo_le,~minmax_year,12,15631,15631,0.17596879521269604,0.17098302453491498,0.1673433766606497,0.16718259075243536,panelpanSIZE3-acco-one,fe0215_mlo_le~extwage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
extwage_agreement_ind_07,0.01897825206335503,0.003170816835549124,5.985288033854016,4.2203714265855856e-8,fe0215_mlo_le,~minmax_year,12,15631,15631,0.21670358177240012,0.20824400071801163,0.006570059015161389,0.00650581340040457,panelpanSIZE3-acco-one,fe0215_mlo_le~extwage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_ind_07,0.04899982402589459,0.0019494143597590437,25.135663836984964,1.0018196218234369e-42,fe0215_mlo,~minmax_year,12,15631,15631,0.03834297144978216,0.03264903100528349,0.026983885478311542,0.02692126376930648,panelpanSIZE3-acco-one,fe0215_mlo~wage_agreement_ind_07 | minmax_year
wage_agreement_ind_07,0.027082200124554964,0.0014367612716694304,18.849478099508538,3.530112822784465e-33,fe0215_mlo,~minmax_year,12,15631,15631,0.05722535479694357,0.0515821777354849,0.04608930740307282,0.0459665152691221,panelpanSIZE3-acco-one,fe0215_mlo~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.013283238425904844,0.0011801865043359443,11.25520278117307,6.3265324276598585e-19,fe0215_mlo,~minmax_year,12,15631,15631,0.05722535479694357,0.0515821777354849,0.04608930740307282,0.0459665152691221,panelpanSIZE3-acco-one,fe0215_mlo~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07,0.02474420063293358,0.002274828877823214,10.877389888162195,3.813321226259808e-18,fe0215_mlo,~minmax_year,12,15631,15631,0.18834293705236582,0.18343203566738397,0.17875564960616175,0.1785970674066779,panelpanSIZE3-acco-one,fe0215_mlo~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.016647918026699057,0.0011501797986904832,14.474187466736288,2.465309371871675e-25,fe0215_mlo,~minmax_year,12,15631,15631,0.18834293705236582,0.18343203566738397,0.17875564960616175,0.1785970674066779,panelpanSIZE3-acco-one,fe0215_mlo~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07488495560094521,0.014095871648435827,5.312545223782238,7.623028962176126e-7,fe0215_mlo,~minmax_year,12,15631,15631,0.18834293705236582,0.18343203566738397,0.17875564960616175,0.1785970674066779,panelpanSIZE3-acco-one,fe0215_mlo~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07,0.04343114582028638,0.0020616844748208183,21.06585481469515,9.237462290766964e-37,fe0215_mlo,~minmax_year,12,15631,15631,0.2380112155305273,0.22978175636953635,0.024667253185530758,0.02460417792543801,panelpanSIZE3-acco-one,fe0215_mlo~wage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_fail_07,0.04123526265316748,0.003532401401191306,11.67343627461501,8.770539865658031e-20,fe0215_mlo,~minmax_year,12,15631,15631,0.018786156572220714,0.012976420853636927,0.007196065642717242,0.007132170422331274,panelpanSIZE3-acco-one,fe0215_mlo~wage_agreement_fail_07 | minmax_year
wage_agreement_fail_07,0.015788018115252073,0.00223685635369234,7.058127844995976,3.2453553550693543e-10,fe0215_mlo,~minmax_year,12,15631,15631,0.05183715518148346,0.04616172591147494,0.040637462412134395,0.040513968489551244,panelpanSIZE3-acco-one,fe0215_mlo~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
