variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
extwage_agreement_ind_07,0.037136756378562216,0.020338680027017025,1.8259177256946542,0.07121606398579046,fe0215_le,~minmax_year,12,12164,12164,0.11662648392452535,0.10996752186663361,0.037748968937268534,0.03758955027738409,panelpanSIZE1-acco-exp(ln_emp_mean_0215),fe0215_le~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.006935504667505178,0.001876406066148551,-3.6961640620469565,3.77775381474046e-4,fe0215_le,~minmax_year,12,12164,12164,0.11662648392452535,0.10996752186663361,0.037748968937268534,0.03758955027738409,panelpanSIZE1-acco-exp(ln_emp_mean_0215),fe0215_le~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07,0.03403237344791295,0.02156253465946661,1.5783104345282384,0.11804217742074942,fe0215_le,~minmax_year,12,12164,12164,0.20509231704138453,0.19903387061340072,0.1341140258258976,0.1338988275885915,panelpanSIZE1-acco-exp(ln_emp_mean_0215),fe0215_le~extwage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.0072489301732656004,0.0018389310612590831,-3.941926005808172,1.6066750921464256e-4,fe0215_le,~minmax_year,12,12164,12164,0.20509231704138453,0.19903387061340072,0.1341140258258976,0.1338988275885915,panelpanSIZE1-acco-exp(ln_emp_mean_0215),fe0215_le~extwage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06407627394275309,0.00898443221829975,7.1319224616376635,2.5210287766905264e-10,fe0215_le,~minmax_year,12,12164,12164,0.20509231704138453,0.19903387061340072,0.1341140258258976,0.1338988275885915,panelpanSIZE1-acco-exp(ln_emp_mean_0215),fe0215_le~extwage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
extwage_agreement_ind_07,0.04297317921799865,0.017592952054337734,2.442636067288272,0.01655625837280324,fe0215_le,~minmax_year,12,12164,12164,0.3455732999125365,0.33651813343637416,0.03179390874699428,0.03171320473005235,panelpanSIZE1-acco-exp(ln_emp_mean_0215),fe0215_le~extwage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.06199452924881619,9.561325539914589e-4,64.83884372518706,5.780781072047573e-78,fe0215_god2,~minmax_year,12,18519,18519,0.043416649045154077,0.03864048122317176,0.0317381900982896,0.03168564142739516,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.027156221147183163,0.0018509267647468018,14.671688618051837,1.0356508443786639e-25,fe0215_god2,~minmax_year,12,18519,18519,0.07528234145357937,0.0706148384823545,0.06399291518247052,0.06389131332794495,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.01840277615070801,8.387689800926734e-4,21.94022023641687,4.1679250883756585e-38,fe0215_god2,~minmax_year,12,18519,18519,0.07528234145357937,0.0706148384823545,0.06399291518247052,0.06389131332794495,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.026882905422841018,0.0030577814422585157,8.791637313026849,8.614755673485856e-14,fe0215_god2,~minmax_year,12,18519,18519,0.2173070968077876,0.2133137656690518,0.20775158141144678,0.20762257873799017,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.019816483569397695,0.001986024155191891,9.977967044153607,2.837829693555351e-16,fe0215_god2,~minmax_year,12,18519,18519,0.2173070968077876,0.2133137656690518,0.20775158141144678,0.20762257873799017,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.0826407417849644,0.012612258616101732,6.552414147253466,3.324312366986167e-9,fe0215_god2,~minmax_year,12,18519,18519,0.2173070968077876,0.2133137656690518,0.20775158141144678,0.20762257873799017,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.05505682378810393,0.0012205560186867245,45.107985987683826,4.626785090685886e-64,fe0215_god2,~minmax_year,12,18519,18519,0.2747523361193437,0.26811246649907383,0.030070750788768752,0.03001789360897522,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.04767601596232438,0.0013042348756328221,36.554777711485215,3.481941024607824e-56,fe0215_god2,~minmax_year,12,18519,18519,0.018866928523398663,0.013968185303174563,0.006888754028501642,0.00683485675041795,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,0.00999701010467672,0.0017814796560360173,5.611633043804236,2.1445013164135714e-7,fe0215_god2,~minmax_year,12,18519,18519,0.07096884410504511,0.06627956879984942,0.05962675645147353,0.05952468065841532,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.021375726703547503,5.044185089097447e-4,42.37696739112372,1.0531811949744303e-61,fe0215_god2,~minmax_year,12,18519,18519,0.07096884410504511,0.06627956879984942,0.05962675645147353,0.05952468065841532,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.006226878008445244,0.0028287516344676364,2.201281276366678,0.030245649755763517,fe0215_god2,~minmax_year,12,18519,18519,0.2129161904063681,0.20890045668395163,0.20330706857824343,0.20317734219991812,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.022916356456105007,0.0012765334462907204,17.95202195656845,1.1787503690170566e-31,fe0215_god2,~minmax_year,12,18519,18519,0.2129161904063681,0.20890045668395163,0.20330706857824343,0.20317734219991812,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08262953239135687,0.012487840259658878,6.616799276195579,2.479108027366208e-9,fe0215_god2,~minmax_year,12,18519,18519,0.2129161904063681,0.20890045668395163,0.20330706857824343,0.20317734219991812,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.03767186167023582,0.0016700724847317162,22.557021934462625,4.926959123139423e-39,fe0215_god2,~minmax_year,12,18519,18519,0.2564120835334812,0.2496043031538423,0.005542926285665883,0.00548873243968695,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.06455845569509715,9.718273464348404e-4,66.42996405887381,6.660118901026987e-79,fe0215_god2,~minmax_year,12,18519,18519,0.04173911961520893,0.03695457598146312,0.03004018053082147,0.0299875397070144,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_share_07_alt | minmax_year
wage_agreement_share_07_alt,0.028393289309663984,0.0018362119541661375,15.462969427490725,3.367484093931153e-27,fe0215_god2,~minmax_year,12,18519,18519,0.07518235073308921,0.07051434305972026,0.06389170372410846,0.06379009088326437,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.018619376295122742,7.932650412431173e-4,23.471822565059103,2.2359261363641425e-40,fe0215_god2,~minmax_year,12,18519,18519,0.07518235073308921,0.07051434305972026,0.06389170372410846,0.06379009088326437,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.02863213513895647,0.0029942028041724284,9.562523653727638,2.0984728357536184e-15,fe0215_god2,~minmax_year,12,18519,18519,0.21737490243155266,0.21338191723987698,0.2078202148409568,0.20769122334315626,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.019972885216258167,0.0019193110664398653,10.406278359716813,3.627132164398912e-17,fe0215_god2,~minmax_year,12,18519,18519,0.21737490243155266,0.21338191723987698,0.2078202148409568,0.20769122334315626,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08268950270656235,0.01260953177171803,6.557698113107338,3.2453430699868128e-9,fe0215_god2,~minmax_year,12,18519,18519,0.21737490243155266,0.21338191723987698,0.2078202148409568,0.20769122334315626,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.05741454060606901,0.0011737541773431971,48.915302466507356,3.876793295748258e-67,fe0215_god2,~minmax_year,12,18519,18519,0.2736686391607491,0.26701884795524533,0.02862143984332166,0.028568503682005253,panelpanSIZE1-acco_alt-one,fe0215_god2~wage_agreement_share_07_alt | minmax_year+naf2d_num_main
extwage_agreement_ind_07_alt,0.04756191510047307,0.0014548834826777237,32.69121937719371,4.435683116911114e-52,fe0215_god2,~minmax_year,12,18519,18519,0.03758255066891558,0.03277725351606309,0.02583286606428603,0.025779996904732427,panelpanSIZE1-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt | minmax_year
extwage_agreement_ind_07_alt,0.01697439742602247,0.001402730602765675,12.100967493369806,1.1818180808965123e-20,fe0215_god2,~minmax_year,12,18519,18519,0.07319972587191159,0.0685217109197318,0.06188487396429332,0.06178304328575479,panelpanSIZE1-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.019348855855840508,6.072225171802494e-4,31.86452298523203,3.791043429595452e-51,fe0215_god2,~minmax_year,12,18519,18519,0.07319972587191159,0.0685217109197318,0.06188487396429332,0.06178304328575479,panelpanSIZE1-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.014844727975382978,0.0021820828523000727,6.803008400774317,1.0560867136673963e-9,fe0215_god2,~minmax_year,12,18519,18519,0.21472615266009298,0.21071965343897103,0.20513912777715804,0.2050096997150288,panelpanSIZE1-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.021034076242945985,0.0016747121989111502,12.559815505387576,1.4018912420185023e-21,fe0215_god2,~minmax_year,12,18519,18519,0.21472615266009298,0.21071965343897103,0.20513912777715804,0.2050096997150288,panelpanSIZE1-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08250699987385772,0.01260787472576707,6.544084682665496,3.45267391569943e-9,fe0215_god2,~minmax_year,12,18519,18519,0.21472615266009298,0.21071965343897103,0.20513912777715804,0.2050096997150288,panelpanSIZE1-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.041530353820466735,0.0012718226629431966,32.65420174567341,4.878176456029138e-52,fe0215_god2,~minmax_year,12,18519,18519,0.2700685820510056,0.2633858311945788,0.023806807734219504,0.023753609195131475,panelpanSIZE1-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.05568528507779057,8.44195178371377e-4,65.96257181333199,1.2500046835740153e-78,fe0215_mlo_le,~minmax_year,12,18519,18519,0.03655095003059661,0.03174050215275093,0.026104412907692276,0.026051558485294946,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.023193847641817165,0.0018155713019352062,12.774958282880428,5.197776031054417e-22,fe0215_mlo_le,~minmax_year,12,18519,18519,0.06484473510516175,0.06012454842211046,0.05470498335522367,0.05460237331271134,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.017163079452785626,7.585131050700722e-4,22.627268188332863,3.873383909468099e-39,fe0215_mlo_le,~minmax_year,12,18519,18519,0.06484473510516175,0.06012454842211046,0.05470498335522367,0.05460237331271134,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.02292393526722816,0.002993821786454726,7.657080782478576,1.9526128730294243e-11,fe0215_mlo_le,~minmax_year,12,18519,18519,0.20623657862149958,0.20218676524711943,0.19762991794909812,0.19749926715414845,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.01855918327107509,0.0018176474608216466,10.210551644973897,9.277688095189073e-17,fe0215_mlo_le,~minmax_year,12,18519,18519,0.20623657862149958,0.20218676524711943,0.19762991794909812,0.19749926715414845,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08161169250933069,0.012001707739410736,6.800006655830938,1.0707736413450607e-9,fe0215_mlo_le,~minmax_year,12,18519,18519,0.20623657862149958,0.20218676524711943,0.19762991794909812,0.19749926715414845,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.05028323584395369,0.0011102837715173338,45.288634431930596,3.265775347646584e-64,fe0215_mlo_le,~minmax_year,12,18519,18519,0.26205579035397375,0.25529967987874036,0.02528782602611701,0.025234708196472555,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.040645163770986634,0.0011354262971126166,35.797271803856475,2.0709074257724645e-55,fe0215_mlo_le,~minmax_year,12,18519,18519,0.015775862602410484,0.01086168586081826,0.005104064245342044,0.005050070110111715,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,0.005702057391510924,0.0018651389888949073,3.057175591449829,0.0029332500656255797,fe0215_mlo_le,~minmax_year,12,18519,18519,0.06151856220715579,0.05678158670025035,0.05134274525101146,0.051239770243711735,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.01982361994800496,5.616928545524007e-4,35.29263330900287,6.917650779422706e-55,fe0215_mlo_le,~minmax_year,12,18519,18519,0.06151856220715579,0.05678158670025035,0.05134274525101146,0.051239770243711735,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.001977878962260213,0.0029627686068648277,0.6675779396600212,0.5060925225160886,fe0215_mlo_le,~minmax_year,12,18519,18519,0.20290867982161132,0.1988418873717216,0.19426593522930213,0.19413473667337988,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.021345471157852923,0.0011788678324386765,18.106755117489637,6.391973910833862e-32,fe0215_mlo_le,~minmax_year,12,18519,18519,0.20290867982161132,0.1988418873717216,0.19426593522930213,0.19413473667337988,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08162237139079569,0.011888464587511362,6.865678136143725,7.912267308131121e-10,fe0215_mlo_le,~minmax_year,12,18519,18519,0.20290867982161132,0.1988418873717216,0.19426593522930213,0.19413473667337988,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.032314641949215635,0.0017156343300941026,18.835390142515493,3.7271183727013244e-33,fe0215_mlo_le,~minmax_year,12,18519,18519,0.24602375220606176,0.23912086339792116,0.004111939621534666,0.00405766779263117,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.05826496358689437,8.965355775339265e-4,64.98901443171063,4.704047468493932e-78,fe0215_mlo_le,~minmax_year,12,18519,18519,0.03540314030311875,0.030586961474717955,0.024944157647232124,0.024891240256460834,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt | minmax_year
wage_agreement_share_07_alt,0.024657843712936695,0.0017835539531268808,13.825117916790349,4.40816956895037e-24,fe0215_mlo_le,~minmax_year,12,18519,18519,0.06488357186284965,0.06016358120793752,0.0547442412141943,0.05464163543305067,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.017302384412105375,7.243988053080409e-4,23.885164201434275,5.686759170291085e-41,fe0215_mlo_le,~minmax_year,12,18519,18519,0.06488357186284965,0.06016358120793752,0.0547442412141943,0.05464163543305067,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.024893697494908645,0.0029052132963077286,8.568629892526774,2.517444612364748e-13,fe0215_mlo_le,~minmax_year,12,18519,18519,0.20642095590739284,0.20237208323345102,0.19781629441093307,0.19768567396386583,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.018638937781817556,0.001758229178863726,10.600971708286155,1.4276803350777618e-17,fe0215_mlo_le,~minmax_year,12,18519,18519,0.20642095590739284,0.20237208323345102,0.19781629441093307,0.19768567396386583,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08165364243744244,0.012001855253161098,6.803418364501286,1.0540963985510672e-9,fe0215_mlo_le,~minmax_year,12,18519,18519,0.20642095590739284,0.20237208323345102,0.19781629441093307,0.19768567396386583,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.05270532828896954,0.0010731819040445182,49.11127190119225,2.7299962193593813e-67,fe0215_mlo_le,~minmax_year,12,18519,18519,0.26132035740892534,0.254557513814631,0.024316430851102355,0.02426326008439128,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt | minmax_year+naf2d_num_main
extwage_agreement_ind_07_alt,0.04308343954807492,0.0012405140478039863,34.730311699688656,2.699722478175732e-54,fe0215_mlo_le,~minmax_year,12,18519,18519,0.03210363940583527,0.027270986351745297,0.02160888074434497,0.021555782344298557,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt | minmax_year
extwage_agreement_ind_07_alt,0.014726147023595065,0.0014461043011010624,10.183322885066168,1.0573971366407971e-16,fe0215_mlo_le,~minmax_year,12,18519,18519,0.0633532409404799,0.05862552595581039,0.05319731713747855,0.05309454344055997,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.017938074326847755,6.421843393475679e-4,27.93290528553231,2.0164515317777444e-46,fe0215_mlo_le,~minmax_year,12,18519,18519,0.0633532409404799,0.05862552595581039,0.05319731713747855,0.05309454344055997,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.01262252093407578,0.002251199462493004,5.607020232715166,2.187370593104206e-7,fe0215_mlo_le,~minmax_year,12,18519,18519,0.2043126881198878,0.20025305897764234,0.19568516698418925,0.19555419952332043,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.019602686443925536,0.0015626963458836623,12.544143009972132,1.5072514838985929e-21,fe0215_mlo_le,~minmax_year,12,18519,18519,0.2043126881198878,0.20025305897764234,0.19568516698418925,0.19555419952332043,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08149803597478207,0.011994409607067217,6.794668403417095,1.0973942913841752e-9,fe0215_mlo_le,~minmax_year,12,18519,18519,0.2043126881198878,0.20025305897764234,0.19568516698418925,0.19555419952332043,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.03852165207733424,0.0012042954388667634,31.98687866291592,2.751540693016165e-51,fe0215_mlo_le,~minmax_year,12,18519,18519,0.2585446406457076,0.25175638449467097,0.020650130763309016,0.02059676019822798,panelpanSIZE1-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.05929245832829963,8.364364899790499e-4,70.8869819031744,2.0193948380920858e-81,fe0215_mlo,~minmax_year,12,18519,18519,0.040214058841003486,0.035421900663068606,0.02932454054378586,0.029271860881381895,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.025472690630313446,0.0017978063879475123,14.168761887310154,9.515708976234878e-25,fe0215_mlo,~minmax_year,12,18519,18519,0.07057237547145168,0.0658810989948625,0.06002729589774847,0.05992526358251349,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.01786474855780415,7.334958736824202e-4,24.355622436042502,1.222258722154809e-41,fe0215_mlo,~minmax_year,12,18519,18519,0.07057237547145168,0.0658810989948625,0.06002729589774847,0.05992526358251349,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.025200042547480424,0.0029767801392384867,8.465537046322488,4.129881705072591e-13,fe0215_mlo,~minmax_year,12,18519,18519,0.2134508838020288,0.2094378781071412,0.20452687207691933,0.20439734432052725,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.019275002645161552,0.0017825337359574736,10.813261065607906,5.1776914730981446e-18,fe0215_mlo,~minmax_year,12,18519,18519,0.2134508838020288,0.2094378781071412,0.20452687207691933,0.20439734432052725,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08243887125704895,0.012524210424857147,6.582360760517904,2.9006251351885505e-9,fe0215_mlo,~minmax_year,12,18519,18519,0.2134508838020288,0.2094378781071412,0.20452687207691933,0.20439734432052725,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.0531946112622107,0.0012034983060393665,44.19998847964369,2.7178255100728707e-63,fe0215_mlo,~minmax_year,12,18519,18519,0.2712855256826461,0.264613916326498,0.028294877603141866,0.02824192364551803,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.044851959926050955,0.0012121458598073754,37.002114525374424,1.2333894925527253e-56,fe0215_mlo,~minmax_year,12,18519,18519,0.01730770379233859,0.012401175449176516,0.0061582950740092235,0.006104358153086187,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,0.008370251863001311,0.001831644264532958,4.569802130838764,1.5306998623932887e-5,fe0215_mlo,~minmax_year,12,18519,18519,0.06668557294093813,0.061974677868129824,0.056096394568264873,0.05599393556089094,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.020696486106362454,5.711925277561524e-4,36.23381802220982,7.382268114675694e-56,fe0215_mlo,~minmax_year,12,18519,18519,0.06668557294093813,0.061974677868129824,0.056096394568264873,0.05599393556089094,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.004608958141018039,0.0028706698870966203,1.605534012020976,0.11184121182297117,fe0215_mlo,~minmax_year,12,18519,18519,0.20951439000950622,0.205481300162616,0.20054571569939483,0.2004155396869708,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.022233504138698103,0.0011153538410266226,19.934036465265024,5.799826012309394e-35,fe0215_mlo,~minmax_year,12,18519,18519,0.20951439000950622,0.205481300162616,0.20054571569939483,0.2004155396869708,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08243582280437486,0.01240496841436875,6.645387561719944,2.1757069629084893e-9,fe0215_mlo,~minmax_year,12,18519,18519,0.20951439000950622,0.205481300162616,0.20054571569939483,0.2004155396869708,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.03562121185316564,0.001766910966179564,20.160162303019856,2.506415239196347e-35,fe0215_mlo,~minmax_year,12,18519,18519,0.2538124835211303,0.24698090298878972,0.004995430191854333,0.004941206509575968,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.06184067063861053,8.777190035421799e-4,70.45611452986924,3.482614895222441e-81,fe0215_mlo,~minmax_year,12,18519,18519,0.03874822007527012,0.03394874304536266,0.02784207069670852,0.027789310578977933,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_share_07_alt | minmax_year
wage_agreement_share_07_alt,0.026778240713917434,0.001767256250415262,15.152437971361088,1.2798458132572546e-26,fe0215_mlo,~minmax_year,12,18519,18519,0.0705270947199601,0.06583558968923864,0.059981501400899195,0.05987946411475553,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.018051640344510855,6.971320631697787e-4,25.894147318991667,9.299389263462424e-44,fe0215_mlo,~minmax_year,12,18519,18519,0.0705270947199601,0.06583558968923864,0.059981501400899195,0.05987946411475553,panelpanSIZE1-acco_alt-one,fe0215_mlo~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
