distance,mean_treated,mean_control,beta,std_error,tval,pval,interaction_group,dep_var,model_id,n_obs,n_trated,n_ind,r2,ar2,wr2,war2_adj,sample,description
1,7.1330724478076375,7.456486627736043,-0.2541871915863953,0.01875722454920762,-13.55142872654543,9.986605351536825e-42,an_cl:2007,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
2,7.107815427638088,7.413042981269672,-0.2350530709393347,0.022775576546831905,-10.320400471795333,6.205270201769922e-25,an_cl:2007,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
3,7.214516940208525,7.4121313423945985,-0.11304091048491528,0.01932580352672839,-5.849221758286791,4.984134811299272e-9,an_cl:2007,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
4,7.224845029574968,7.389561975143746,-0.08396620777453523,0.02037156363169494,-4.121736028347724,3.7692297183601225e-5,an_cl:2007,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
5,7.258676966382155,7.399657231384674,-0.05954402845885336,0.019525549984478578,-3.049544238507321,0.0022936596049425656,an_cl:2007,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
6,7.280560287347617,7.3700390794193416,-0.006488392384325673,0.01957354877625036,-0.33148778785574073,0.7402781166098908,an_cl:2007,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-5,7.2339166265734764,7.168223368077119,0.18946921804351358,0.024233024483386243,7.818636843016047,5.4940504441578785e-15,an_cl:2008,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-4,7.212162057369603,7.221731547525666,0.11074666507529414,0.023064320703313258,4.801644344955065,1.5803986831240163e-6,an_cl:2008,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-3,7.201370178763546,7.19403547616232,0.12354460204110221,0.022730254206319155,5.435249466183094,5.5097260234478894e-8,an_cl:2008,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-2,7.39071764679429,7.380757470160537,0.11985858466592585,0.02036754038168615,5.88478443738346,4.0232091367713855e-9,an_cl:2008,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
0,6.88321566051907,7.333274783617185,-0.3778744929819698,0.02421319666359742,-15.606138182905584,1.0263345743620337e-54,an_cl:2008,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
1,7.05960141049214,7.185210041996508,-0.015424279475209749,0.025895404523042193,-0.5956377109878686,0.5514212616351732,an_cl:2008,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
2,7.157054678026038,7.213001812788156,0.0776920433356163,0.024525215701700177,3.1678434261530435,0.0015371065451229757,an_cl:2008,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
3,7.184335234704146,7.183968208130612,0.13759128310219768,0.02519679769472699,5.460665469048545,4.7768497640365866e-8,an_cl:2008,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
4,7.228387226984482,7.223978830003379,0.15010655818345275,0.02349160916425869,6.3897946340701255,1.6826572591430365e-10,an_cl:2008,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
5,7.267321654809001,7.222986249852359,0.18119054816335067,0.024263928954663817,7.467485933621797,8.370717413317407e-14,an_cl:2008,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
6,7.276858046827023,7.277422471975876,0.14082099921381033,0.02277421071418228,6.183353661785358,6.347019568506925e-10,an_cl:2008,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-5,7.248521962429953,7.241605849021221,0.07379668186300017,0.022874846577471412,3.226106090507282,0.001256060727106372,an_cl:2009,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-4,7.2267887639540636,7.256450208283785,0.02963354063604495,0.02231487420864978,1.327972560318457,0.18419612853510517,an_cl:2009,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-3,7.263033797148196,7.255000435278745,0.06616031450516409,0.020610864728535242,3.209972768079291,0.0013287137514638948,an_cl:2009,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-2,7.406357509885243,7.417703886727591,0.05002967593017012,0.012530148107203161,3.9927441800476196,6.545081555409422e-5,an_cl:2009,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
0,6.9084938878900735,7.495576684264227,-0.5619672128601197,0.01809642570577285,-31.05404470457663,8.64807229688068e-209,an_cl:2009,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
