variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
maxmfg,0.02400869345885852,0.00258641143809154,9.282627313376732,4.557591407182281e-8,fe0215_god2,~siren+an,12,12551,113990,0.20901030817637967,0.2088645586367871,0.2074991458053692,0.207471330950175,panelpanSIZE1-moving,fe0215_god2~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
ln_emp_ma3,0.01713624179123987,0.0010363985562871797,16.53441302796597,6.539330884123194e-12,fe0215_god2,~siren+an,12,12551,113990,0.06183266384499053,0.06165979502164309,0.06004032294502237,0.060007332643286615,panelpanSIZE1-moving,fe0215_god2~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
tfp_cd_ma3,0.005076472509047028,0.005191834143746046,0.9777801771965348,0.3418933302970779,fe0215_god2,~siren+an,12,12551,113990,0.06183266384499053,0.06165979502164309,0.06004032294502237,0.060007332643286615,panelpanSIZE1-moving,fe0215_god2~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
before1994,-0.0046566768243955226,0.002976971288184692,-1.5642330320340736,0.13618619669548315,fe0215_god2,~siren+an,12,12551,113990,0.06183266384499053,0.06165979502164309,0.06004032294502237,0.060007332643286615,panelpanSIZE1-moving,fe0215_god2~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
maxmfg,0.020109925231824095,0.002868448327938228,7.010732958288508,2.0966119698974e-6,fe0215_god2,~siren+an,12,12551,113990,0.06183266384499053,0.06165979502164309,0.06004032294502237,0.060007332643286615,panelpanSIZE1-moving,fe0215_god2~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
ln_emp_ma3,0.017424139692237165,0.0010228581283637827,17.034757029412994,4.04860680507065e-12,fe0215_god2,~siren+an,12,12551,113990,0.06448893144763301,0.06431655207412812,0.06270166526822052,0.06266876837313651,panelpanSIZE1-moving,fe0215_god2~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
tfp_tl_ma3,0.0371855264252287,0.010004152772436523,3.7170090532486064,0.0017133702613538013,fe0215_god2,~siren+an,12,12551,113990,0.06448893144763301,0.06431655207412812,0.06270166526822052,0.06266876837313651,panelpanSIZE1-moving,fe0215_god2~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
before1994,-0.004330088341980855,0.0029791448174572247,-1.4534668864055742,0.1643056487680823,fe0215_god2,~siren+an,12,12551,113990,0.06448893144763301,0.06431655207412812,0.06270166526822052,0.06266876837313651,panelpanSIZE1-moving,fe0215_god2~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
maxmfg,0.02138506774863079,0.002746551882390497,7.786151022939359,5.267920562545574e-7,fe0215_god2,~siren+an,12,12551,113990,0.06448893144763301,0.06431655207412812,0.06270166526822052,0.06266876837313651,panelpanSIZE1-moving,fe0215_god2~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
ln_emp_ma3,0.015466842213955922,0.001020835013597858,15.151167434436024,2.6404196466849935e-11,fe0215_mlo_le,~siren+an,12,12551,113990,0.044222286369052566,0.04407133569874744,0.04321931914010446,0.043210924191557365,panelpanSIZE1-moving,fe0215_mlo_le~ln_emp_ma3 | an
ln_emp_ma3,-0.07592749108660254,0.0031584572622954683,-24.039423294719782,1.452239660755783e-14,fe0215_mlo_le,~siren+an,12,12551,113990,0.21600792495716958,0.21587722521666053,0.21518522492157677,0.21517145261702153,panelpanSIZE1-moving,fe0215_mlo_le~ln_emp_ma3+ln_va_ma3 | an
ln_va_ma3,0.0887316723612224,0.0030382843709310815,29.204531745009305,5.720978453462708e-16,fe0215_mlo_le,~siren+an,12,12551,113990,0.21600792495716958,0.21587722521666053,0.21518522492157677,0.21517145261702153,panelpanSIZE1-moving,fe0215_mlo_le~ln_emp_ma3+ln_va_ma3 | an
ln_emp_ma3,0.012804181274617452,9.266888860686226e-4,13.817130503137689,1.13151722387319e-10,fe0215_mlo_le,~siren+an,12,12551,113990,0.21600792495716592,0.21587722521665687,0.2151852249215731,0.21517145261701798,panelpanSIZE1-moving,fe0215_mlo_le~ln_emp_ma3+ln_apl_ma3 | an
ln_apl_ma3,0.08873167236123514,0.0030382843709316812,29.204531745007735,5.720978453467835e-16,fe0215_mlo_le,~siren+an,12,12551,113990,0.21600792495716592,0.21587722521665687,0.2151852249215731,0.21517145261701798,panelpanSIZE1-moving,fe0215_mlo_le~ln_emp_ma3+ln_apl_ma3 | an
ln_emp_ma3,0.012710531498336126,9.642341597018862e-4,13.181996686640787,2.3602919737040505e-10,fe0215_mlo_le,~siren+an,12,12551,113990,0.18840766702708034,0.18827236603272668,0.18755600402884498,0.18754174687352398,panelpanSIZE1-moving,fe0215_mlo_le~ln_emp_ma3+prod_res_ma3 | an
prod_res_ma3,0.09082625544787268,0.003582576392703861,25.35221736871989,6.019687461187009e-15,fe0215_mlo_le,~siren+an,12,12551,113990,0.18840766702708034,0.18827236603272668,0.18755600402884498,0.18754174687352398,panelpanSIZE1-moving,fe0215_mlo_le~ln_emp_ma3+prod_res_ma3 | an
ln_emp_ma3,0.015415729205835199,0.0010190373939081192,15.127736526639323,2.7061489586353903e-11,fe0215_mlo_le,~siren+an,12,12551,113990,0.04489879975630151,0.044739574321497444,0.04389654244216701,0.04387976428199225,panelpanSIZE1-moving,fe0215_mlo_le~ln_emp_ma3+tfp_cd_ma3 | an
tfp_cd_ma3,0.010014314442972419,0.004766447847151327,2.1010015768781534,0.05086114029585913,fe0215_mlo_le,~siren+an,12,12551,113990,0.04489879975630151,0.044739574321497444,0.04389654244216701,0.04387976428199225,panelpanSIZE1-moving,fe0215_mlo_le~ln_emp_ma3+tfp_cd_ma3 | an
ln_emp_ma3,0.0157419755236977,0.001008734382751774,15.605669632033784,1.6494113386227448e-11,fe0215_mlo_le,~siren+an,12,12551,113990,0.04677774079798902,0.046618828602456475,0.045777455193660166,0.04576071004064075,panelpanSIZE1-moving,fe0215_mlo_le~ln_emp_ma3+tfp_tl_ma3 | an
tfp_tl_ma3,0.034579601890532566,0.009856449963828496,3.50832216644267,0.0026949756208209706,fe0215_mlo_le,~siren+an,12,12551,113990,0.04677774079798902,0.046618828602456475,0.045777455193660166,0.04576071004064075,panelpanSIZE1-moving,fe0215_mlo_le~ln_emp_ma3+tfp_tl_ma3 | an
before1994,0.0063990910296916285,0.0029778388154542853,2.148904432463519,0.04633924618922946,fe0215_mlo_le,~siren+an,12,12551,113990,0.0016470392867423689,0.0014893644984819154,5.993947473915684e-4,5.906258447299084e-4,panelpanSIZE1-moving,fe0215_mlo_le~before1994 | an
maxmfg,0.018406616634620662,0.002542444523594218,7.2397318658499135,1.3826508870978502e-6,fe0215_mlo_le,~siren+an,12,12551,113990,0.007696688491087844,0.007539969153649739,0.0066553922896529505,0.006646676523293871,panelpanSIZE1-moving,fe0215_mlo_le~maxmfg | an
ln_emp_ma3,0.01232820823913583,9.59569639712712e-4,12.847643077605918,3.5175905476751677e-10,fe0215_mlo_le,~siren+an,12,12551,113990,0.19601921619815876,0.19587107289074046,0.19517554055333353,0.19514729316952584,panelpanSIZE1-moving,fe0215_mlo_le~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
prod_res_ma3,0.09170869750702736,0.003602940081201862,25.453850311170132,5.63318739736485e-15,fe0215_mlo_le,~siren+an,12,12551,113990,0.19601921619815876,0.19587107289074046,0.19517554055333353,0.19514729316952584,panelpanSIZE1-moving,fe0215_mlo_le~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
before1994,0.0010793212619462208,0.0026796869329080795,0.4027788652068053,0.6921308244273394,fe0215_mlo_le,~siren+an,12,12551,113990,0.19601921619815876,0.19587107289074046,0.19517554055333353,0.19514729316952584,panelpanSIZE1-moving,fe0215_mlo_le~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
maxmfg,0.01966282432472942,0.002430738130353428,8.089240086866312,3.137226974522891e-7,fe0215_mlo_le,~siren+an,12,12551,113990,0.19601921619815876,0.19587107289074046,0.19517554055333353,0.19514729316952584,panelpanSIZE1-moving,fe0215_mlo_le~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
ln_emp_ma3,0.015302687240910494,0.0010136862051114066,15.096079204539132,2.7977089228608322e-11,fe0215_mlo_le,~siren+an,12,12551,113990,0.04967717162359098,0.049502063001908514,0.04867992860338921,0.04864653957940357,panelpanSIZE1-moving,fe0215_mlo_le~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
