variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
ln_emp_mean_0215,0.035641430437172404,0.0014306846100480065,24.91215057941838,1.1154216984170739e-44,fe0215_god2,~minmax_year,12,27428,27428,0.16432015762104224,0.1612313899975235,0.1455367720269064,0.1455055027877945,le5_panelsize40-fixed,fe0215_god2~ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07,0.024173496035256457,0.0018780459126393253,12.871621440438622,6.979527379412688e-21,fe0215_le,~minmax_year,12,5263,5263,0.03251971442556212,0.017773246634633977,0.010631147033897115,0.010249372442746818,le5_panelsize40-acco,fe0215_le~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0012144197643035827,0.0015246536393327065,0.7965217364614671,0.42817790691533075,fe0215_le,~minmax_year,12,5263,5263,0.03251971442556212,0.017773246634633977,0.010631147033897115,0.010249372442746818,le5_panelsize40-acco,fe0215_le~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07,0.019415408403540328,0.0016380049897627052,11.85308257598959,4.867063371836288e-19,fe0215_le,~minmax_year,12,5263,5263,0.2722955548260707,0.25064955176023174,0.007875293772406367,0.007681140209543802,le5_panelsize40-acco,fe0215_le~extwage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.039414982821126904,0.0020398931440838205,19.322082107800505,4.544333765440327e-32,fe0215_god2,~minmax_year,12,5656,5656,0.04839657908467576,0.03439487793358009,0.02827705307611983,0.02810269044433733,le5_panelsize40-acco_alt,fe0215_god2~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.039641663946267766,0.0023515015889982605,16.858021330598,3.2420709757708605e-28,fe0215_god2,~minmax_year,12,5656,5656,0.048402346881482594,0.03422743568104525,0.02828294282009014,0.027934157085280353,le5_panelsize40-acco_alt,fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-2.556902396991922e-4,0.001267308673199911,-0.20175845483135776,0.8406114040330203,fe0215_god2,~minmax_year,12,5656,5656,0.048402346881482594,0.03422743568104525,0.02828294282009014,0.027934157085280353,le5_panelsize40-acco_alt,fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.02994711613153057,0.0015656838138826202,19.12718000019876,8.928247798921903e-32,fe0215_god2,~minmax_year,12,5656,5656,0.2918471374109012,0.2717576945005722,0.02017086670366952,0.019992683555224988,le5_panelsize40-acco_alt,fe0215_god2~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.02426833815317768,0.0023769323380814144,10.209940672003446,3.291078968557947e-16,fe0215_god2,~minmax_year,12,5656,5656,0.026043260555103864,0.011712657175509067,0.005451123620979326,0.0052726651827271764,le5_panelsize40-acco_alt,fe0215_god2~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,0.020894577769189737,0.002662109522560478,7.848879842138445,1.4899790914087684e-11,fe0215_god2,~minmax_year,12,5656,5656,0.02798768738539048,0.013508681292961788,0.007436661007747647,0.0070803927597246075,le5_panelsize40-acco_alt,fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.004475353462773287,0.0013451974955860067,3.3269118307596126,0.0013220499818359169,fe0215_god2,~minmax_year,12,5656,5656,0.02798768738539048,0.013508681292961788,0.007436661007747647,0.0070803927597246075,le5_panelsize40-acco_alt,fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.01621883899560738,0.0017063725663929853,9.504863893757719,7.996184696020976e-15,fe0215_god2,~minmax_year,12,5656,5656,0.27959176000974695,0.2591546468185342,0.0032138275507258562,0.003032560743588375,le5_panelsize40-acco_alt,fe0215_god2~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.039919488694329444,0.0019812399100235275,20.14874043893826,2.7199703672624507e-33,fe0215_god2,~minmax_year,12,5656,5656,0.04592826278100148,0.031890243320754186,0.025756549744764268,0.02558173484251136,le5_panelsize40-acco_alt,fe0215_god2~wage_agreement_share_07_alt | minmax_year
wage_agreement_share_07_alt,0.03939834822881031,0.002156816735340571,18.266896571807774,1.855971560456286e-30,fe0215_god2,~minmax_year,12,5656,5656,0.04596118290658491,0.031749908351891176,0.025790165892775052,0.025440485406735158,le5_panelsize40-acco_alt,fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,6.033742937291905e-4,0.0012148788532029887,0.49665387798825683,0.6207783928536916,fe0215_god2,~minmax_year,12,5656,5656,0.04596118290658491,0.031749908351891176,0.025790165892775052,0.025440485406735158,le5_panelsize40-acco_alt,fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.030660568850767952,0.0015406562270896878,19.90098005749538,6.273968068845309e-33,fe0215_god2,~minmax_year,12,5656,5656,0.29084773293112964,0.27072993812066526,0.018788049974458154,0.0186096153590688,le5_panelsize40-acco_alt,fe0215_god2~wage_agreement_share_07_alt | minmax_year+naf2d_num_main
extwage_agreement_ind_07_alt,0.03159379831905572,0.002070313463580568,15.260393594897868,1.5279481011774636e-25,fe0215_god2,~minmax_year,12,5656,5656,0.036970459888673535,0.0228006371201237,0.016609354145022404,0.016432897901373478,le5_panelsize40-acco_alt,fe0215_god2~extwage_agreement_ind_07_alt | minmax_year
extwage_agreement_ind_07_alt,0.0298327979840426,0.002443202503183014,12.210530214002445,4.720904960791625e-20,fe0215_god2,~minmax_year,12,5656,5656,0.03752861788655215,0.023191732618171756,0.017179313145407216,0.01682654190102295,le5_panelsize40-acco_alt,fe0215_god2~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.002440079407903811,0.0013378423673044992,1.8238915641609648,0.07185662813302644,fe0215_god2,~minmax_year,12,5656,5656,0.03752861788655215,0.023191732618171756,0.017179313145407216,0.01682654190102295,le5_panelsize40-acco_alt,fe0215_god2~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.022770275767562673,0.0016048410062344763,14.188493239582519,1.1395333880649914e-23,fe0215_god2,~minmax_year,12,5656,5656,0.2850303658606018,0.26474753936019335,0.010738904040144215,0.0105590056775402,le5_panelsize40-acco_alt,fe0215_god2~extwage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.0329612709278006,0.0020461876512097607,16.108625671899162,5.588046282831008e-27,fe0215_mlo_le,~minmax_year,12,5656,5656,0.03985730013660915,0.02572995375426601,0.02110904951079451,0.02093340067704441,le5_panelsize40-acco_alt,fe0215_mlo_le~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.03307989385537125,0.0022355474610863137,14.797222797183123,9.671605140357132e-25,fe0215_mlo_le,~minmax_year,12,5656,5656,0.03985898884149819,0.025556816564729412,0.02111077119022231,0.02075941109373647,le5_panelsize40-acco_alt,fe0215_mlo_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-1.3380348613283282e-4,0.0012328089508660582,-0.10853545964184864,0.9138393699201252,fe0215_mlo_le,~minmax_year,12,5656,5656,0.03985898884149819,0.025556816564729412,0.02111077119022231,0.02075941109373647,le5_panelsize40-acco_alt,fe0215_mlo_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.025434986270250808,0.0016323332937364452,15.581980939707227,4.311967147249605e-26,fe0215_mlo_le,~minmax_year,12,5656,5656,0.2768599740623223,0.25634536339742364,0.015309771436011976,0.015130704291337671,le5_panelsize40-acco_alt,fe0215_mlo_le~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.01883291287188223,0.0023596306561074454,7.981296913199909,8.177709439136833e-12,fe0215_mlo_le,~minmax_year,12,5656,5656,0.022589639189691924,0.008208219920636584,0.003504211147228431,0.0033254033616815226,le5_panelsize40-acco_alt,fe0215_mlo_le~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,0.01587918383640427,0.002481194699038659,6.39981370367939,9.455165950531644e-9,fe0215_mlo_le,~minmax_year,12,5656,5656,0.024183101120645922,0.009647422260813499,0.00512878785273474,0.00477169122238752,le5_panelsize40-acco_alt,fe0215_mlo_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.003918174369987362,0.001237347948577412,3.166590589568695,0.002174682863406397,fe0215_mlo_le,~minmax_year,12,5656,5656,0.024183101120645922,0.009647422260813499,0.00512878785273474,0.00477169122238752,le5_panelsize40-acco_alt,fe0215_mlo_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.012292530838774931,0.0012683633447915117,9.691647814684778,3.4262756340432e-15,fe0215_mlo_le,~minmax_year,12,5656,5656,0.2670432597339938,0.24625016071935524,0.001942481106348426,0.0017609831032763257,le5_panelsize40-acco_alt,fe0215_mlo_le~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.03379866425339006,0.0019582962703284168,17.25921902906032,7.268938460083733e-29,fe0215_mlo_le,~minmax_year,12,5656,5656,0.03848413400797246,0.02433658313566922,0.019709070219141478,0.019533170177910453,le5_panelsize40-acco_alt,fe0215_mlo_le~wage_agreement_share_07_alt | minmax_year
wage_agreement_share_07_alt,0.0333496779150298,0.002103774116515152,15.852309263255266,1.5039992718511714e-26,fe0215_mlo_le,~minmax_year,12,5656,5656,0.03851025895357518,0.02418799612032807,0.019735705294152917,0.019383851634890203,le5_panelsize40-acco_alt,fe0215_mlo_le~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,5.198345412158936e-4,0.0012078825983847154,0.43036843308369627,0.6680705922441628,fe0215_mlo_le,~minmax_year,12,5656,5656,0.03851025895357518,0.02418799612032807,0.019735705294152917,0.019383851634890203,le5_panelsize40-acco_alt,fe0215_mlo_le~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.0264911247056315,0.001650934178228521,16.046142272041944,7.107973103086714e-27,fe0215_mlo_le,~minmax_year,12,5656,5656,0.276454406109339,0.2559282899705969,0.014757514907542957,0.014578347334330943,le5_panelsize40-acco_alt,fe0215_mlo_le~wage_agreement_share_07_alt | minmax_year+naf2d_num_main
extwage_agreement_ind_07_alt,0.027346475658082615,0.002154520552692078,12.692603755352037,5.9416605380107416e-21,fe0215_mlo_le,~minmax_year,12,5656,5656,0.032181287376415124,0.01794099768771351,0.013283150893992568,0.013106097807843997,le5_panelsize40-acco_alt,fe0215_mlo_le~extwage_agreement_ind_07_alt | minmax_year
extwage_agreement_ind_07_alt,0.025903284251493266,0.002450974691522301,10.568564555599197,6.568851470445862e-17,fe0215_mlo_le,~minmax_year,12,5656,5656,0.03258208339140656,0.01817151499971348,0.013691773062471269,0.01333775000901205,le5_panelsize40-acco_alt,fe0215_mlo_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0019997166172351435,0.0012593037362834394,1.5879541683381893,0.1161928200281138,fe0215_mlo_le,~minmax_year,12,5656,5656,0.03258208339140656,0.01817151499971348,0.013691773062471269,0.01333775000901205,le5_panelsize40-acco_alt,fe0215_mlo_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.02056027752723852,0.0017702304698359584,11.614463697003123,6.340853425635981e-19,fe0215_mlo_le,~minmax_year,12,5656,5656,0.2723821616149307,0.25174052080968046,0.009212393329231627,0.009032217368753148,le5_panelsize40-acco_alt,fe0215_mlo_le~extwage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.0368154934637229,0.001963491968471481,18.750009704589036,3.340658854555744e-31,fe0215_mlo,~minmax_year,12,5656,5656,0.04419692631632599,0.03013343231990373,0.025444244183998377,0.02526937324270717,le5_panelsize40-acco_alt,fe0215_mlo~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.0366967490100365,0.0021541341768253853,17.035498254856922,1.6691463748050884e-28,fe0215_mlo,~minmax_year,12,5656,5656,0.04419856114006482,0.02996103073350076,0.025445911082681016,0.02509610703066467,le5_panelsize40-acco_alt,fe0215_mlo~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,1.3394056433748726e-4,0.001217781166227693,0.10998738365481002,0.9126914293539277,fe0215_mlo,~minmax_year,12,5656,5656,0.04419856114006482,0.02996103073350076,0.025445911082681016,0.02509610703066467,le5_panelsize40-acco_alt,fe0215_mlo~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.028290645350692856,0.0014894079942725932,18.99455720627418,1.417238535816521e-31,fe0215_mlo,~minmax_year,12,5656,5656,0.28759485598531376,0.26738478097780494,0.01851394810559548,0.01833546364443983,le5_panelsize40-acco_alt,fe0215_mlo~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.02224999204723621,0.0023723471926725163,9.378893661079585,1.4171741874807757e-14,fe0215_mlo,~minmax_year,12,5656,5656,0.023877228986720844,0.009514755054711332,0.004725878095588554,0.004547289521767528,le5_panelsize40-acco_alt,fe0215_mlo~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,0.018821199139826956,0.002532640687004154,7.431452569014218,9.797042783112997e-11,fe0215_mlo,~minmax_year,12,5656,5656,0.025951715817357335,0.011442382079532631,0.006841065979814265,0.006484583950374101,le5_panelsize40-acco_alt,fe0215_mlo~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.004548355088919475,0.001262240540185629,3.60339804032168,5.406596478664367e-4,fe0215_mlo,~minmax_year,12,5656,5656,0.025951715817357335,0.011442382079532631,0.006841065979814265,0.006484583950374101,le5_panelsize40-acco_alt,fe0215_mlo~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.014795014340629164,0.0015276872180861694,9.684583444485328,3.537784771037965e-15,fe0215_mlo,~minmax_year,12,5656,5656,0.27615306610893686,0.25561840131770097,0.0027505060997091713,0.002569155036988624,le5_panelsize40-acco_alt,fe0215_mlo~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.03742505855996555,0.0019501097006035123,19.191258085831475,7.147056067786447e-32,fe0215_mlo,~minmax_year,12,5656,5656,0.04214153947450239,0.02804780292989606,0.0233485310268855,0.02317328403801544,le5_panelsize40-acco_alt,fe0215_mlo~wage_agreement_share_07_alt | minmax_year
wage_agreement_share_07_alt,0.03664222868257158,0.0020736865777574473,17.670090106961915,1.6049318625932688e-29,fe0215_mlo,~minmax_year,12,5656,5656,0.042218267091506,0.02795123840675995,0.023426764025752944,0.023076235226049402,le5_panelsize40-acco_alt,fe0215_mlo~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,9.063572215835822e-4,0.0011875354187948545,0.7632254223654061,0.4475461997417103,fe0215_mlo,~minmax_year,12,5656,5656,0.042218267091506,0.02795123840675995,0.023426764025752944,0.023076235226049402,le5_panelsize40-acco_alt,fe0215_mlo~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.029125740803044656,0.0015119229900889659,19.26403725187803,5.554150662302374e-32,fe0215_mlo,~minmax_year,12,5656,5656,0.2868132265173411,0.26658097762421606,0.01743709116960901,0.017258410880678143,le5_panelsize40-acco_alt,fe0215_mlo~wage_agreement_share_07_alt | minmax_year+naf2d_num_main
extwage_agreement_ind_07_alt,0.029825067404351528,0.0021318544587053856,13.990198666030626,2.5707483647477459e-23,fe0215_mlo,~minmax_year,12,5656,5656,0.03421465587278094,0.02000428475876126,0.015266123413392507,0.015089426145029505,le5_panelsize40-acco_alt,fe0215_mlo~extwage_agreement_ind_07_alt | minmax_year
extwage_agreement_ind_07_alt,0.02795554354295864,0.002440460213897176,11.455029417716412,1.2781052721829875e-18,fe0215_mlo,~minmax_year,12,5656,5656,0.03486443436954767,0.02048786366830435,0.01592865044585845,0.015575430291675296,le5_panelsize40-acco_alt,fe0215_mlo~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0025904519074016,0.0012715110006881161,2.0373020021059194,0.04488510715965166,fe0215_mlo,~minmax_year,12,5656,5656,0.03486443436954767,0.02048786366830435,0.01592865044585845,0.015575430291675296,le5_panelsize40-acco_alt,fe0215_mlo~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.021950701054301098,0.0016305400172682808,13.462227741626437,2.297075958595181e-22,fe0215_mlo,~minmax_year,12,5656,5656,0.28160672556136046,0.2612267745134558,0.01026405471640135,0.010084070001856182,le5_panelsize40-acco_alt,fe0215_mlo~extwage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.03384608565479535,0.0019553558908196843,17.309424751627738,6.037041548656165e-29,fe0215_le,~minmax_year,12,5656,5656,0.040332009155928605,0.02621164754652361,0.021937168803693452,0.021761668564828085,le5_panelsize40-acco_alt,fe0215_le~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.034118431609978815,0.002215968535834828,15.396622767085132,8.92609110380317e-26,fe0215_le,~minmax_year,12,5656,5656,0.04034078550777209,0.02604579002987273,0.021946113379956667,0.021595053119145446,le5_panelsize40-acco_alt,fe0215_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-3.071989452968068e-4,0.0012910967681317742,-0.23793642186969904,0.8125312607847053,fe0215_le,~minmax_year,12,5656,5656,0.04034078550777209,0.02604579002987273,0.021946113379956667,0.021595053119145446,le5_panelsize40-acco_alt,fe0215_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.025871437881173263,0.001550582994787274,16.68497459868157,6.217332416374595e-28,fe0215_le,~minmax_year,12,5656,5656,0.2784255146994118,0.25795531653485604,0.015645719690432047,0.01546671363836638,le5_panelsize40-acco_alt,fe0215_le~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.019319164585209905,0.002211688131581854,8.735031087494402,2.655281586291404e-13,fe0215_le,~minmax_year,12,5656,5656,0.022373485749972333,0.007988886042722743,0.0036344178376160885,0.0034556334159109303,le5_panelsize40-acco_alt,fe0215_le~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,0.01640144786474939,0.002361689112488578,6.944795476262633,8.617684009742734e-10,fe0215_le,~minmax_year,12,5656,5656,0.02390648632685244,0.009366687038469323,0.005196802848634774,0.004839730631423178,le5_panelsize40-acco_alt,fe0215_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.003870403390317108,0.0013230461091429258,2.925373018801567,0.004461820823183272,fe0215_le,~minmax_year,12,5656,5656,0.02390648632685244,0.009366687038469323,0.005196802848634774,0.004839730631423178,le5_panelsize40-acco_alt,fe0215_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.012483398288945315,0.001434155956059971,8.704352017085167,3.053434620380621e-13,fe0215_le,~minmax_year,12,5656,5656,0.2684070238094315,0.24765261313735865,0.00197873923215508,0.0017972478226683242,le5_panelsize40-acco_alt,fe0215_le~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.03464851372012472,0.0019232327925784072,18.015766917988508,4.576253922196638e-30,fe0215_le,~minmax_year,12,5656,5656,0.038837997808867986,0.024695653617288538,0.020414520364976152,0.020238746907298988,le5_panelsize40-acco_alt,fe0215_le~wage_agreement_share_07_alt | minmax_year
wage_agreement_share_07_alt,0.03432306345489997,0.0020960230947604,16.375326942102948,2.0123127830588835e-27,fe0215_le,~minmax_year,12,5656,5656,0.03885153143214293,0.02453435216237765,0.020428313399674658,0.020076708343464977,le5_panelsize40-acco_alt,fe0215_le~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,3.7680498237331606e-4,0.0012521907357214194,0.30091660289774386,0.7642491623925083,fe0215_le,~minmax_year,12,5656,5656,0.03885153143214293,0.02453435216237765,0.020428313399674658,0.020076708343464977,le5_panelsize40-acco_alt,fe0215_le~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.026886603425234766,0.001578068211952833,17.037668727870162,1.6556894003175155e-28,fe0215_le,~minmax_year,12,5656,5656,0.2779633649631347,0.2574800561677626,0.015015266313385789,0.014836145612588059,le5_panelsize40-acco_alt,fe0215_le~wage_agreement_share_07_alt | minmax_year+naf2d_num_main
extwage_agreement_ind_07_alt,0.027822177190407627,0.0019538991459750236,14.239310789259783,9.258107163034393e-24,fe0215_le,~minmax_year,12,5656,5656,0.03210393474326212,0.01786250690348956,0.01355137930969541,0.013374374353533502,le5_panelsize40-acco_alt,fe0215_le~extwage_agreement_ind_07_alt | minmax_year
extwage_agreement_ind_07_alt,0.026432178987938777,0.0022933749504242553,11.525450290214883,9.37505348181631e-19,fe0215_le,~minmax_year,12,5656,5656,0.03247050707799548,0.018058276655790406,0.013924978074026373,0.01357103872660137,le5_panelsize40-acco_alt,fe0215_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0019260109855926137,0.0013385940037094245,1.4388313261940346,0.1540513586258689,fe0215_le,~minmax_year,12,5656,5656,0.03247050707799548,0.018058276655790406,0.013924978074026373,0.01357103872660137,le5_panelsize40-acco_alt,fe0215_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.020622661270809445,0.0016103181529427747,12.806575665263773,3.65411328120421e-21,fe0215_le,~minmax_year,12,5656,5656,0.2736674471210184,0.2530622683159409,0.00915488016907251,0.008974693749754237,le5_panelsize40-acco_alt,fe0215_le~extwage_agreement_ind_07_alt | minmax_year+naf2d_num_main
shinscrit_carence_siren0912,-0.02096470755510393,0.006776026251460149,-3.093953118996004,0.002763425122015506,fe0215_god2,~minmax_year,12,5239,5239,0.031571789286741314,0.017123238187163548,6.383189058672967e-4,4.4468168806177655e-4,le5_panelsize40-elec,fe0215_god2~shinscrit_carence_siren0912 | minmax_year
shinscrit_carence_siren0912,-0.016649913059002586,0.0069638625153226295,-2.3909020349508165,0.019282475356363828,fe0215_god2,~minmax_year,12,5239,5239,0.04253403286054758,0.028060710101462827,0.011950717744820927,0.011567752906737505,le5_panelsize40-elec,fe0215_god2~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.00879328792939635,8.299602688095985e-4,10.594829969401369,1.2578686943064109e-16,fe0215_god2,~minmax_year,12,5239,5239,0.04253403286054758,0.028060710101462827,0.011950717744820927,0.011567752906737505,le5_panelsize40-elec,fe0215_god2~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.019740528957799257,0.00545656452039309,-3.617757818866064,5.326471761306624e-4,fe0215_god2,~minmax_year,12,5239,5239,0.24377845228608763,0.2214841849596162,7.032300808890168e-4,5.068274138451123e-4,le5_panelsize40-elec,fe0215_god2~shinscrit_carence_siren0912 | minmax_year+naf2d_num_main
participation_siren0912,0.05026305229335729,0.004883914649743184,10.291550098239396,4.671665318141366e-16,fe0215_god2,~minmax_year,12,5239,5239,0.04025210645720079,0.025933062124165462,0.009595902197985007,0.009404000609571472,le5_panelsize40-elec,fe0215_god2~participation_siren0912 | minmax_year
participation_siren0912,0.06030668550821306,0.004595980009665962,13.121616147454954,3.214134965253142e-21,fe0215_god2,~minmax_year,12,5239,5239,0.05520691462203742,0.04092515868027746,0.025028395864236108,0.024650499893640876,le5_panelsize40-elec,fe0215_god2~participation_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.010384820431335734,8.62963363575543e-4,12.033906501323514,2.7968828247895875e-19,fe0215_god2,~minmax_year,12,5239,5239,0.05520691462203742,0.04092515868027746,0.025028395864236108,0.024650499893640876,le5_panelsize40-elec,fe0215_god2~participation_siren0912+ln_emp_mean_0215 | minmax_year
participation_siren0912,0.022469341348872282,0.0028066838343217063,8.00565459996048,1.0737994656820896e-11,fe0215_god2,~minmax_year,12,5239,5239,0.24472298818243787,0.2224565668434767,0.001951371810186231,0.001755214454016829,le5_panelsize40-elec,fe0215_god2~participation_siren0912 | minmax_year+naf2d_num_main
shinscrit_sup10cgt_siren0912,0.010716065860392355,0.0028914652802607913,3.7061022082982906,3.974344123674375e-4,fe0215_god2,~minmax_year,12,5239,5239,0.032618281876504174,0.01818534401649463,0.0017182384932857842,0.0015248105216704166,le5_panelsize40-elec,fe0215_god2~shinscrit_sup10cgt_siren0912 | minmax_year
shinscrit_sup10cgt_siren0912,0.005668620123439853,0.0027066003052137856,2.0943691288736876,0.03956043082854554,fe0215_god2,~minmax_year,12,5239,5239,0.04259409962196137,0.02812168484880495,0.012012703154787197,0.011629762342056482,le5_panelsize40-elec,fe0215_god2~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.00853204350937168,7.414754137182202e-4,11.506846149606893,2.556660954999058e-18,fe0215_god2,~minmax_year,12,5239,5239,0.04259409962196137,0.02812168484880495,0.012012703154787197,0.011629762342056482,le5_panelsize40-elec,fe0215_god2~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,0.012770929363731675,0.0026905313014545973,4.7466198801802655,9.519793268640003e-6,fe0215_god2,~minmax_year,12,5239,5239,0.24547598776997304,0.22323176571130476,0.002946410972782143,0.0027504491824859034,le5_panelsize40-elec,fe0215_god2~shinscrit_sup10cgt_siren0912 | minmax_year+naf2d_num_main
cgt_siren0912,0.00665060058068296,0.0020519441511325192,3.24112163433509,0.00176833512217553,fe0215_god2,~minmax_year,12,5239,5239,0.03160790450674866,0.017159892231418228,6.755877158629575e-4,4.819577192956004e-4,le5_panelsize40-elec,fe0215_god2~cgt_siren0912 | minmax_year
cgt_siren0912,0.007227092702333783,0.002049169194987239,3.526840399520445,7.168134405913527e-4,fe0215_god2,~minmax_year,12,5239,5239,0.04291757305451871,0.02845004799604045,0.012346508954508617,0.011963697523870831,le5_panelsize40-elec,fe0215_god2~cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.008922828407609345,8.278565760367109e-4,10.778229787491192,5.710482331403665e-17,fe0215_god2,~minmax_year,12,5239,5239,0.04291757305451871,0.02845004799604045,0.012346508954508617,0.011963697523870831,le5_panelsize40-elec,fe0215_god2~cgt_siren0912+ln_emp_mean_0215 | minmax_year
cgt_siren0912,0.004620945763665994,0.001778128357157139,2.598769512373074,0.011233019628018667,fe0215_god2,~minmax_year,12,5239,5239,0.24355296832376938,0.2212520534748239,4.0526793488238066e-4,2.088067060960208e-4,le5_panelsize40-elec,fe0215_god2~cgt_siren0912 | minmax_year+naf2d_num_main
bnuls_siren0912,-0.08133436423520148,0.04010928233401061,-2.0278189860862734,0.04608404682901031,fe0215_god2,~minmax_year,12,5239,5239,0.04287064306860966,0.028590666226192107,0.012298079934067951,0.012106701922041996,le5_panelsize40-elec,fe0215_god2~bnuls_siren0912 | minmax_year
