variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
ln_emp_mean_0215,0.024537679220326944,5.620612605630368e-4,43.65659215820474,2.240760075246657e-67,fe0215_le,~minmax_year,12,28133,28133,0.10040995869754621,0.09703974589072573,0.07546564508473097,0.07533369598494644,panelpanSIZE2-fixed,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,-0.0012983536886245336,0.007539726116346178,-0.17220170449025912,0.8636235397196268,fe0215_le,~minmax_year,12,28133,28133,0.10040995869754621,0.09703974589072573,0.07546564508473097,0.07533369598494644,panelpanSIZE2-fixed,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.003436158656506425,0.0023463855800456143,-1.4644475680930606,0.14617744700403942,fe0215_le,~minmax_year,12,28133,28133,0.10040995869754621,0.09703974589072573,0.07546564508473097,0.07533369598494644,panelpanSIZE2-fixed,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.006503484721441792,0.0023226561764313923,2.8000204194810987,0.006123315045554536,fe0215_le,~minmax_year,12,28133,28133,0.10040995869754621,0.09703974589072573,0.07546564508473097,0.07533369598494644,panelpanSIZE2-fixed,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_ma3,0.017213683346589407,9.811298878438718e-4,17.54475483813682,2.515483998640706e-12,fe0215_god2,~siren+an,12,13938,109610,0.057130844180705576,0.05697598069004717,0.054817566458194245,0.05480894182265361,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3 | an
ln_emp_ma3,-0.07638060344357034,0.003281293818944515,-23.27758733539427,2.4726252219947883e-14,fe0215_god2,~siren+an,12,13938,109610,0.22893729901439064,0.2288036171883232,0.22704553899886704,0.22703143270338388,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+ln_va_ma3 | an
ln_va_ma3,0.09097807539399083,0.003211553693565149,28.328368159087503,9.507520162493977e-16,fe0215_god2,~siren+an,12,13938,109610,0.22893729901439064,0.2288036171883232,0.22704553899886704,0.22703143270338388,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+ln_va_ma3 | an
ln_emp_ma3,0.01459747195042206,8.916190016244351e-4,16.371871756688694,7.662784160565362e-12,fe0215_god2,~siren+an,12,13938,109610,0.22893729901438786,0.22880361718832043,0.22704553899886448,0.22703143270338122,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+ln_apl_ma3 | an
ln_apl_ma3,0.09097807539397046,0.0032115536935642505,28.328368159089084,9.507520162485116e-16,fe0215_god2,~siren+an,12,13938,109610,0.22893729901438786,0.22880361718832043,0.22704553899886448,0.22703143270338122,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+ln_apl_ma3 | an
ln_emp_ma3,0.014544824254123023,9.243019707048925e-4,15.736009134580582,1.4444070150004568e-11,fe0215_god2,~siren+an,12,13938,109610,0.20066264117905364,0.20052405727707712,0.19870151084244303,0.19868688727297223,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+prod_res_ma3 | an
prod_res_ma3,0.0926122531516972,0.0038055903527765126,24.335843999638172,1.1857113465105904e-14,fe0215_god2,~siren+an,12,13938,109610,0.20066264117905364,0.20052405727707712,0.19870151084244303,0.19868688727297223,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+prod_res_ma3 | an
ln_emp_ma3,0.017118032949478074,9.751277914303713e-4,17.55465601525765,2.492657990581968e-12,fe0215_god2,~siren+an,12,13938,109610,0.059911774644161975,0.05974878827422159,0.05760531978190564,0.057588121229479095,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+tfp_cd_ma3 | an
tfp_cd_ma3,0.020192465201775676,0.004481652313061386,4.5055849475262715,3.120024031879325e-4,fe0215_god2,~siren+an,12,13938,109610,0.059911774644161975,0.05974878827422159,0.05760531978190564,0.057588121229479095,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+tfp_cd_ma3 | an
ln_emp_ma3,0.017563855298894433,9.61470490477845e-4,18.267700852852283,1.3083763876023313e-12,fe0215_god2,~siren+an,12,13938,109610,0.06008003262641637,0.05991707542794844,0.05777399057588439,0.05775679510167275,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+tfp_tl_ma3 | an
tfp_tl_ma3,0.03682403096814783,0.00940030747108432,3.9173219686079275,0.0011092227618993674,fe0215_god2,~siren+an,12,13938,109610,0.06008003262641637,0.05991707542794844,0.05777399057588439,0.05775679510167275,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+tfp_tl_ma3 | an
before1994,0.011228148429660861,0.002673386217838928,4.199972437479424,6.016589919270572e-4,fe0215_god2,~siren+an,12,13938,109610,0.0042625738403598845,0.0040990268915148675,0.0018195867183511405,0.0018104784848896882,panelpanSIZE2-moving,fe0215_god2~before1994 | an
maxmfg,0.02316848530116941,0.0027417214121882036,8.450342619850039,1.7180365791662938e-7,fe0215_god2,~siren+an,12,13938,109610,0.012695910795695764,0.012533748997686,0.010273614403025988,0.01026458331118818,panelpanSIZE2-moving,fe0215_god2~maxmfg | an
ln_emp_ma3,0.014080997843677405,9.182608327375446e-4,15.334420615217514,2.180955805845267e-11,fe0215_god2,~siren+an,12,13938,109610,0.21159561905714652,0.21144453963239385,0.20966131218168127,0.2096324645455233,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
prod_res_ma3,0.09345293377989261,0.003779560764469244,24.725871497667537,9.112694221942271e-15,fe0215_god2,~siren+an,12,13938,109610,0.21159561905714652,0.21144453963239385,0.20966131218168127,0.2096324645455233,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
before1994,0.0038227634907697415,0.00244861758508354,1.5611925333123504,0.13690046211753198,fe0215_god2,~siren+an,12,13938,109610,0.21159561905714652,0.21144453963239385,0.20966131218168127,0.2096324645455233,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
maxmfg,0.023530462789319202,0.002883125835191403,8.161441482056256,2.777685972288883e-7,fe0215_god2,~siren+an,12,13938,109610,0.21159561905714652,0.21144453963239385,0.20966131218168127,0.2096324645455233,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
ln_emp_ma3,0.016880827022900228,9.645183076685711e-4,17.501821260090416,2.617045940619912e-12,fe0215_god2,~siren+an,12,13938,109610,0.0672894901687835,0.06711075781937981,0.06500113612662617,0.0649670083438808,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
tfp_cd_ma3,0.015284533455749143,0.004741940414856775,3.223265608285969,0.004991224883870056,fe0215_god2,~siren+an,12,13938,109610,0.0672894901687835,0.06711075781937981,0.06500113612662617,0.0649670083438808,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
before1994,6.271772970726959e-4,0.0026815820339953795,0.23388331556586517,0.8178688980131258,fe0215_god2,~siren+an,12,13938,109610,0.0672894901687835,0.06711075781937981,0.06500113612662617,0.0649670083438808,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
maxmfg,0.019847954217212846,0.0030523359320534906,6.502545807223758,5.417832638091923e-6,fe0215_god2,~siren+an,12,13938,109610,0.0672894901687835,0.06711075781937981,0.06500113612662617,0.0649670083438808,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
ln_emp_ma3,0.017313268224949042,9.484661810781438e-4,18.25396473838281,1.324436198873486e-12,fe0215_god2,~siren+an,12,13938,109610,0.06931897810663012,0.06914063466154707,0.06703560330173552,0.06700154977774764,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
tfp_tl_ma3,0.04068746691911809,0.009110164993019032,4.466161364837654,3.3946198574619967e-4,fe0215_god2,~siren+an,12,13938,109610,0.06931897810663012,0.06914063466154707,0.06703560330173552,0.06700154977774764,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
before1994,6.605060875527157e-4,0.002696082973608717,0.24498729973010655,0.8093990682898333,fe0215_god2,~siren+an,12,13938,109610,0.06931897810663012,0.06914063466154707,0.06703560330173552,0.06700154977774764,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
maxmfg,0.022008848490400024,0.0029708585065648,7.408245273804314,1.0224148316278842e-6,fe0215_god2,~siren+an,12,13938,109610,0.06931897810663012,0.06914063466154707,0.06703560330173552,0.06700154977774764,panelpanSIZE2-moving,fe0215_god2~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
ln_emp_ma3,0.015392421612942324,9.606165294337484e-4,16.023481942389274,1.081512461887716e-11,fe0215_mlo_le,~siren+an,12,13938,109610,0.04728025969372429,0.04712377827348446,0.04599748900468903,0.04598878388738015,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3 | an
ln_emp_ma3,-0.07501420852351867,0.0031944157334824223,-23.48291981449178,2.1388048330999162e-14,fe0215_mlo_le,~siren+an,12,13938,109610,0.21569081591425965,0.21555483749927995,0.21463479829446852,0.2146204655049493,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+ln_va_ma3 | an
ln_va_ma3,0.08787952229511883,0.003127213054273387,28.10154625538866,1.0870368206903318e-15,fe0215_mlo_le,~siren+an,12,13938,109610,0.21569081591425965,0.21555483749927995,0.21463479829446852,0.2146204655049493,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+ln_va_ma3 | an
ln_emp_ma3,0.012865313771601628,8.84794729492193e-4,14.54045027933809,5.067633187484963e-11,fe0215_mlo_le,~siren+an,12,13938,109610,0.2156908159142601,0.2155548374992804,0.21463479829446885,0.21462046550494962,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+ln_apl_ma3 | an
ln_apl_ma3,0.08787952229510182,0.003127213054272547,28.101546255390765,1.0870368206889785e-15,fe0215_mlo_le,~siren+an,12,13938,109610,0.2156908159142601,0.2155548374992804,0.21463479829446885,0.21462046550494962,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+ln_apl_ma3 | an
ln_emp_ma3,0.012787728646050416,9.129654349267274e-4,14.006804810826964,9.134909715742125e-11,fe0215_mlo_le,~siren+an,12,13938,109610,0.19090784409663442,0.19076756897151204,0.18981845793361918,0.18980367224985117,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+prod_res_ma3 | an
prod_res_ma3,0.09038562024992966,0.003664472202171191,24.665385699030928,9.489973609340953e-15,fe0215_mlo_le,~siren+an,12,13938,109610,0.19090784409663442,0.19076756897151204,0.18981845793361918,0.18980367224985117,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+prod_res_ma3 | an
ln_emp_ma3,0.015299970805834858,9.548703446454817e-4,16.02308720930624,1.0819388212935032e-11,fe0215_mlo_le,~siren+an,12,13938,109610,0.050009651843020975,0.04984494870756162,0.04873055609017085,0.04871319557472398,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+tfp_cd_ma3 | an
tfp_cd_ma3,0.01951700946124349,0.004335695062620186,4.50147189305532,3.147585017174829e-4,fe0215_mlo_le,~siren+an,12,13938,109610,0.050009651843020975,0.04984494870756162,0.04873055609017085,0.04871319557472398,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+tfp_cd_ma3 | an
ln_emp_ma3,0.015762630296789665,9.418833010433402e-4,16.735226412156507,5.386347813559808e-12,fe0215_mlo_le,~siren+an,12,13938,109610,0.05074332723188513,0.05057875129628342,0.04946521932178072,0.04944787221382052,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+tfp_tl_ma3 | an
tfp_tl_ma3,0.03893109070824948,0.00893455417158032,4.357362433604614,4.28690581479942e-4,fe0215_mlo_le,~siren+an,12,13938,109610,0.05074332723188513,0.05057875129628342,0.04946521932178072,0.04944787221382052,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+tfp_tl_ma3 | an
before1994,0.01161484873441694,0.002615478672860885,4.440811869328794,3.5840419839235934e-4,fe0215_mlo_le,~siren+an,12,13938,109610,0.0033851702007494655,0.003221479140932626,0.0020432978348913222,0.0020341916427573103,panelpanSIZE2-moving,fe0215_mlo_le~before1994 | an
maxmfg,0.018476407874533855,0.0025066468420455244,7.370965691942613,1.0926571832420563e-6,fe0215_mlo_le,~siren+an,12,13938,109610,0.008192037140117736,0.008029135594083137,0.006856636885369749,0.006847574614169405,panelpanSIZE2-moving,fe0215_mlo_le~maxmfg | an
ln_emp_ma3,0.012310738891642949,0.00091287692883332825,13.485650149332042,1.6547599353395994e-10,fe0215_mlo_le,~siren+an,12,13938,109610,0.19870939736261106,0.19855584859216735,0.1976305154469994,0.197601228682589,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
prod_res_ma3,0.09113894739845022,0.003651698626120305,24.95795976878834,7.80588108377152e-15,fe0215_mlo_le,~siren+an,12,13938,109610,0.19870939736261106,0.19855584859216735,0.1976305154469994,0.197601228682589,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
before1994,0.005478528941416521,0.002418766273814464,2.2650096459203244,0.03686848114344111,fe0215_mlo_le,~siren+an,12,13938,109610,0.19870939736261106,0.19855584859216735,0.1976305154469994,0.197601228682589,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
maxmfg,0.018889951921344177,0.0025818545140079193,7.316427714596716,1.2046080089538092e-6,fe0215_mlo_le,~siren+an,12,13938,109610,0.19870939736261106,0.19855584859216735,0.1976305154469994,0.197601228682589,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
ln_emp_ma3,0.01503733600391256,9.501582036046221e-4,15.826139212254663,1.318489235320472e-11,fe0215_mlo_le,~siren+an,12,13938,109610,0.05471047265172457,0.054529329825189654,0.05343770622626509,0.053403156374318805,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
tfp_cd_ma3,0.015794307733320537,0.004547278049305698,3.4733542928460457,0.002907203360603246,fe0215_mlo_le,~siren+an,12,13938,109610,0.05471047265172457,0.054529329825189654,0.05343770622626509,0.053403156374318805,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
before1994,0.0023770255895153893,0.0026419807760756594,0.8997134313165485,0.3808410374847584,fe0215_mlo_le,~siren+an,12,13938,109610,0.05471047265172457,0.054529329825189654,0.05343770622626509,0.053403156374318805,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
maxmfg,0.015219049062563009,0.00275632491019867,5.52150038852497,3.7367524136570615e-5,fe0215_mlo_le,~siren+an,12,13938,109610,0.05471047265172457,0.054529329825189654,0.05343770622626509,0.053403156374318805,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
ln_emp_ma3,0.015484690805016611,9.354068240361955e-4,16.55396390866765,6.416408989186433e-12,fe0215_mlo_le,~siren+an,12,13938,109610,0.056997671031664754,0.05681696649368306,0.05572798415931801,0.05569351790331034,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
tfp_tl_ma3,0.0420991507835434,0.008771010211208616,4.799806381452414,1.6692832085216913e-4,fe0215_mlo_le,~siren+an,12,13938,109610,0.056997671031664754,0.05681696649368306,0.05572798415931801,0.05569351790331034,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
before1994,0.0024118565329770414,0.0026551464341292505,0.908370439375787,0.37638047313876943,fe0215_mlo_le,~siren+an,12,13938,109610,0.056997671031664754,0.05681696649368306,0.05572798415931801,0.05569351790331034,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
maxmfg,0.0174530775706001,0.0026951413821341215,6.475755849505768,5.701450815650319e-6,fe0215_mlo_le,~siren+an,12,13938,109610,0.056997671031664754,0.05681696649368306,0.05572798415931801,0.05569351790331034,panelpanSIZE2-moving,fe0215_mlo_le~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
ln_emp_ma3,0.016701209472024206,9.73590935446855e-4,17.15423681955168,3.6173562314734356e-12,fe0215_mlo,~siren+an,12,13938,109610,0.05450143722340495,0.054346141860373565,0.052851088865844664,0.05284244628651669,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3 | an
ln_emp_ma3,-0.07618804716650371,0.003241410813385695,-23.504594620304953,2.1064570105338384e-14,fe0215_mlo,~siren+an,12,13938,109610,0.227947543499316,0.2278136900758876,0.22659994176442322,0.22658582733686172,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+ln_va_ma3 | an
ln_va_ma3,0.09029275272644374,0.003160876412957728,28.565733337847927,8.273005321154382e-16,fe0215_mlo,~siren+an,12,13938,109610,0.227947543499316,0.2278136900758876,0.22659994176442322,0.22658582733686172,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+ln_va_ma3 | an
ln_emp_ma3,0.014104705559941522,8.813317187751273e-4,16.003855596555866,1.1029276064598114e-11,fe0215_mlo,~siren+an,12,13938,109610,0.22794754349931468,0.22781369007588625,0.226599941764422,0.2265858273368604,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+ln_apl_ma3 | an
ln_apl_ma3,0.0902927527264266,0.003160876412956868,28.56573333785028,8.273005321143023e-16,fe0215_mlo,~siren+an,12,13938,109610,0.22794754349931468,0.22781369007588625,0.226599941764422,0.2265858273368604,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+ln_apl_ma3 | an
ln_emp_ma3,0.014036546678652707,9.144753704004935e-4,15.349288928913873,2.1475758544320263e-11,fe0215_mlo,~siren+an,12,13938,109610,0.20114875704451174,0.20101025742213607,0.19975437857726686,0.19973977422246403,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+prod_res_ma3 | an
prod_res_ma3,0.09246663710356144,0.003723576375672259,24.8327488883231,8.484289047470951e-15,fe0215_mlo,~siren+an,12,13938,109610,0.20114875704451174,0.20101025742213607,0.19975437857726686,0.19973977422246403,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+prod_res_ma3 | an
ln_emp_ma3,0.016606230888325225,9.681290542708965e-4,17.152910363620347,3.621868216549383e-12,fe0215_mlo,~siren+an,12,13938,109610,0.0573117893259848,0.05714835218753411,0.05566634638040424,0.05564911244202264,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+tfp_cd_ma3 | an
tfp_cd_ma3,0.020050640710078036,0.004418670665134841,4.5377087883661424,2.9130389621267105e-4,fe0215_mlo,~siren+an,12,13938,109610,0.0573117893259848,0.05714835218753411,0.05566634638040424,0.05564911244202264,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+tfp_cd_ma3 | an
ln_emp_ma3,0.017068965119541795,9.526703650090656e-4,17.916968708666996,1.7912845317589443e-12,fe0215_mlo,~siren+an,12,13938,109610,0.05783532742254083,0.05767198105171345,0.05619079830197471,0.05617357393475697,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+tfp_tl_ma3 | an
tfp_tl_ma3,0.0386731297688362,0.009206323428730647,4.200713788540925,6.006971689702469e-4,fe0215_mlo,~siren+an,12,13938,109610,0.05783532742254083,0.05767198105171345,0.05619079830197471,0.05617357393475697,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+tfp_tl_ma3 | an
before1994,0.011355462978004964,0.002652236204610468,4.2814674493415765,5.047174714504821e-4,fe0215_mlo,~siren+an,12,13938,109610,0.003645245057039781,0.0034815967137544757,0.0019061282586612105,0.0018970208148770817,panelpanSIZE2-moving,fe0215_mlo~before1994 | an
maxmfg,0.020701510919078236,0.002607260638541365,7.939946859574317,4.0436569828855615e-7,fe0215_mlo,~siren+an,12,13938,109610,0.01012854966875043,0.009965966189213193,0.008400749345656822,0.008391701164230825,panelpanSIZE2-moving,fe0215_mlo~maxmfg | an
ln_emp_ma3,0.013578324719507784,9.104949791261111e-4,14.913124213535145,3.3949723994621787e-11,fe0215_mlo,~siren+an,12,13938,109610,0.2102968244482134,0.21014549613957934,0.20891841374507636,0.20888953899286788,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
prod_res_ma3,0.09325182342030755,0.0037062652808992494,25.16059060879795,6.826736598787222e-15,fe0215_mlo,~siren+an,12,13938,109610,0.2102968244482134,0.21014549613957934,0.20891841374507636,0.20888953899286788,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
before1994,0.004407330403516353,0.0024336982963123407,1.8109600562216595,0.08785507614116382,fe0215_mlo,~siren+an,12,13938,109610,0.2102968244482134,0.21014549613957934,0.20891841374507636,0.20888953899286788,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
maxmfg,0.021082176047766264,0.002710302143078012,7.7785335120695605,5.337812859126775e-7,fe0215_mlo,~siren+an,12,13938,109610,0.2102968244482134,0.21014549613957934,0.20891841374507636,0.20888953899286788,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
ln_emp_ma3,0.016369839684646045,9.593989729818046e-4,17.062598716119854,3.943483003440418e-12,fe0215_mlo,~siren+an,12,13938,109610,0.0631398680716484,0.0629603405433562,0.06150459791803631,0.06147034251043393,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
tfp_cd_ma3,0.015772224115064976,0.004656298041663944,3.3872883509468648,0.003502818023337767,fe0215_mlo,~siren+an,12,13938,109610,0.0631398680716484,0.0629603405433562,0.06150459791803631,0.06147034251043393,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
before1994,0.0012273872023961757,0.0026659091480522065,0.460400986767663,0.6510629093539491,fe0215_mlo,~siren+an,12,13938,109610,0.0631398680716484,0.0629603405433562,0.06150459791803631,0.06147034251043393,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
maxmfg,0.017360953255019386,0.002887448917396562,6.012557711556923,1.3989306678386537e-5,fe0215_mlo,~siren+an,12,13938,109610,0.0631398680716484,0.0629603405433562,0.06150459791803631,0.06147034251043393,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
ln_emp_ma3,0.01681755348790509,9.421539476546154e-4,17.85011200109119,1.903029366336321e-12,fe0215_mlo,~siren+an,12,13938,109610,0.06538549226712576,0.06520639506065806,0.06375414180450911,0.06371996850603867,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
tfp_tl_ma3,0.04214996099895646,0.008998812174757936,4.683947189962355,2.133530335934515e-4,fe0215_mlo,~siren+an,12,13938,109610,0.06538549226712576,0.06520639506065806,0.06375414180450911,0.06371996850603867,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
before1994,0.0012629530428645008,0.002680045372197331,0.47124315728618565,0.6434579513989804,fe0215_mlo,~siren+an,12,13938,109610,0.06538549226712576,0.06520639506065806,0.06375414180450911,0.06371996850603867,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
maxmfg,0.019593991781900088,0.002816499771951106,6.956858998190693,2.314745291821691e-6,fe0215_mlo,~siren+an,12,13938,109610,0.06538549226712576,0.06520639506065806,0.06375414180450911,0.06371996850603867,panelpanSIZE2-moving,fe0215_mlo~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
ln_emp_ma3,0.01552761370545375,9.627462289293119e-4,16.128459648938122,9.741808320353112e-12,fe0215_le,~siren+an,12,13938,109610,0.0479678591015299,0.04781149061747392,0.04635816698860851,0.04634946516242733,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3 | an
ln_emp_ma3,-0.07554609089702613,0.0032018946815506578,-23.59418357272127,1.978139578889179e-14,fe0215_le,~siren+an,12,13938,109610,0.2171685061691251,0.21703278394645165,0.2158448978294143,0.21583058712401837,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+ln_va_ma3 | an
ln_va_ma3,0.08852795024028753,0.003149142581554062,28.11176310619766,1.0804733934505635e-15,fe0215_le,~siren+an,12,13938,109610,0.2171685061691251,0.21703278394645165,0.2158448978294143,0.21583058712401837,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+ln_va_ma3 | an
ln_emp_ma3,0.012981859343262944,8.912730012371052e-4,14.565525181671449,4.9315111988905304e-11,fe0215_le,~siren+an,12,13938,109610,0.2171685061691273,0.21703278394645387,0.21584489782941663,0.2158305871240207,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+ln_apl_ma3 | an
ln_apl_ma3,0.08852795024026783,0.003149142581553179,28.111763106199284,1.0804733934495258e-15,fe0215_le,~siren+an,12,13938,109610,0.2171685061691273,0.21703278394645387,0.21584489782941663,0.2158305871240207,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+ln_apl_ma3 | an
ln_emp_ma3,0.012911021374095142,9.179498370812442e-4,14.065062002895086,8.557907846425578e-11,fe0215_le,~siren+an,12,13938,109610,0.19146530688110786,0.19132512840525007,0.19009823967546868,0.19008345909767288,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+prod_res_ma3 | an
prod_res_ma3,0.09079854087112138,0.003705317799833746,24.504926642242513,1.0573105261655886e-14,fe0215_le,~siren+an,12,13938,109610,0.19146530688110786,0.19132512840525007,0.19009823967546868,0.19008345909767288,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+prod_res_ma3 | an
ln_emp_ma3,0.015435269192632205,9.562380472686165e-4,16.1416597433257,9.615024662457663e-12,fe0215_le,~siren+an,12,13938,109610,0.05066382242559886,0.0504992327059719,0.04905868863661755,0.04904133410953726,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+tfp_cd_ma3 | an
tfp_cd_ma3,0.01949456999696086,0.004369717702991946,4.461288193425613,3.430227530570337e-4,fe0215_le,~siren+an,12,13938,109610,0.05066382242559886,0.0504992327059719,0.04905868863661755,0.04904133410953726,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+tfp_cd_ma3 | an
ln_emp_ma3,0.015882796137891956,9.457651405790177e-4,16.793594367591268,5.093058817078797e-12,fe0215_le,~siren+an,12,13938,109610,0.051123720920943194,0.05095921093552025,0.04951936472648699,0.049502018606671805,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+tfp_tl_ma3 | an
tfp_tl_ma3,0.03735093232153985,0.009007728826301215,4.146542712573755,6.752414324240197e-4,fe0215_le,~siren+an,12,13938,109610,0.051123720920943194,0.05095921093552025,0.04951936472648699,0.049502018606671805,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+tfp_tl_ma3 | an
