an,annai,tenure,n_individuals,n_eqtp
2012,1986,4,5604,4151.971428571429
2012,1962,2,5606,3353.463186813187
2019,1984,4,5610,4289.615384615385
2014,1972,3,5613,4176.944505494505
2012,1954,1,5614,2007.439010989011
2008,1956,2,5620,3559.9192307692306
2009,1970,4,5623,4522.3961538461535
2013,1972,3,5624,4132.200549450549
2009,1972,8,5628,5177.474725274726
2004,1946,10,5629,4491.895604395604
2005,1956,2,5630,4167.461538461538
2003,1974,3,5638,4323.891758241758
2003,1964,10,5642,5274.892857142857
2013,1984,4,5643,4298.121428571429
2009,1976,4,5647,4517.153846153846
2011,1954,1,5648,1592.6115384615384
2008,1952,7,5653,4930.962637362637
2014,1974,3,5655,4110.5565934065935
2019,1974,3,5656,3956.1346153846152
2007,1970,10,5660,5251.733516483517
2008,1962,3,5680,4308.580769230769
2009,1950,10,5686,4946.878571428571
2012,1978,3,5686,4055.1313186813186
2009,1956,8,5690,5234.280769230769
2010,1962,9,5691,5359.515384615384
2017,1958,1,5699,1494.9203296703297
1998,1962,2,5702,4067.869230769231
2010,1972,4,5708,4559.006043956044
2016,1964,2,5714,3338.894715294471
2009,1974,4,5718,4541.673626373627
2009,1958,8,5721,5291.828571428571
2010,1962,2,5722,3526.154945054945
2002,1970,3,5736,4316.534065934066
2003,1962,10,5737,5384.062087912088
2007,1976,6,5737,5003.446703296703
2010,1968,9,5737,5434.946703296703
2014,1964,2,5750,3359.7505494505494
2010,1968,3,5762,4292.974725274726
2011,1978,3,5763,4017.220879120879
1998,1966,4,5768,5346.437362637363
2017,1962,2,5769,3621.271978021978
2006,1980,5,5770,4770.757142857143
2003,1976,3,5775,4406.021978021978
2003,1960,10,5776,5416.468681318681
2010,1980,5,5776,4830.215934065934
2005,1968,10,5781,5397.252197802198
2006,1964,3,5789,4660.751098901099
2006,1966,3,5793,4647.567032967033
2015,1964,2,5794,3567.85
2006,1948,10,5803,4923.998901098901
2010,1974,4,5808,4661.29065934066
2018,1976,3,5808,4141.135164835165
2009,1970,8,5817,5404.144505494505
2010,1954,1,5820,1627.8351648351647
2010,1966,9,5821,5499.365384615385
1998,1964,4,5831,5436.578571428571
2006,1956,2,5833,4049.392307692308
2007,1962,3,5835,4530.404395604395
2013,1974,3,5842,4235.447252747253
2011,1962,2,5844,3424.4395604395604
2018,1970,3,5845,4140.322527472527
2018,1992,4,5847,4299.512637362637
2001,1976,3,5851,4006.3153846153846
1999,1962,2,5855,4073.2895604395603
2008,1974,4,5866,4714.347252747253
2014,1978,3,5866,4274.633516483516
2007,1956,2,5881,3882.035164835165
2002,1962,2,5882,3938.458241758242
2015,1990,4,5883,4076.4741758241757
2015,1958,1,5886,1633.6296703296703
1997,1954,3,5889,5360.941208791209
2008,1974,7,5895,5280.594505494506
2004,1962,2,5898,3904.1983516483515
2019,1978,3,5900,4128.344505494506
2014,1982,10,5901,5363.2543956043955
2017,1988,4,5908,4455.516483516483
1996,1946,2,5916,5091.701098901099
1998,1968,4,5919,5442.152747252747
2009,1954,1,5924,1835.115934065934
1999,1974,3,5933,4250.197802197802
2001,1972,3,5940,4496.302747252747
2003,1956,10,5940,5580.165934065934
1996,1948,1,5941,2732.6796703296704
2011,1978,10,5941,5494.662637362638
2013,1962,2,5941,3852.6983516483515
2013,1978,3,5945,4291.965934065934
2009,1972,4,5952,4808.766483516483
2000,1962,2,5954,4168.39945054945
2008,1978,4,5955,4661.275824175824
2001,1968,8,5964,5376.785714285715
2004,1946,3,5974,4391.385164835165
2010,1974,10,5983,5598.677472527473
2002,1966,9,5995,5487.4708791208795
2001,1960,2,6002,4011.4153846153845
1997,1964,2,6022,4225.296153846154
2009,1960,8,6028,5611.943956043956
2018,1964,2,6030,3456.1527472527473
2009,1978,4,6040,4787.14945054945
1998,1972,3,6041,4689.593406593406
2015,1980,3,6044,4195.30989010989
2016,1966,2,6053,3510.7340315934066
2014,1984,4,6057,4670.315384615385
1998,1970,4,6061,5490.558241758242
2016,1988,4,6062,4631.718500493647
2008,1972,4,6066,4954.05989010989
2010,1982,5,6085,5091.768681318681
2006,1968,10,6089,5760.291208791209
1998,1948,1,6093,2812.318131868132
2003,1978,3,6096,4352.373626373626
2019,1964,2,6104,3585.024175824176
2006,1968,3,6106,4869.698901098901
2003,1958,10,6107,5759.126923076923
2019,1988,4,6112,4654.884615384615
2008,1954,7,6115,5606.54065934066
2011,1984,5,6118,4941.471428571429
2015,1966,2,6118,3718.58021978022
2010,1964,9,6130,5762.469230769231
2018,1972,3,6158,4429.665934065934
1999,1948,1,6160,3006.3736263736264
2011,1982,5,6170,5060.747802197802
2019,1986,4,6173,4700.915384615385
2009,1962,8,6180,5782.563736263736
2003,1948,10,6182,5678.403296703296
2018,1974,3,6194,4514.9098901098905
2008,1970,10,6198,5849.1461538461535
2018,1990,4,6208,4692.448901098901
2016,1954,10,6216,4685.809168956044
2013,1952,10,6218,4780.608241758242
2014,1966,2,6220,3723.8280219780218
2005,1948,1,6223,2810.863186813187
2015,1986,4,6226,4762.681868131868
2007,1980,4,6227,4892.181318681319
2010,1978,4,6232,4983.662087912088
2006,1970,3,6233,4880.503846153846
2017,1980,3,6234,4378.498901098901
2009,1964,3,6243,4607.744505494506
2008,1956,7,6247,5720.91043956044
2000,1972,3,6251,4803.610989010989
1997,1958,3,6259,5717.868131868132
2009,1960,2,6280,4032.7923076923075
2009,1968,8,6282,5886.691208791209
2006,1976,3,6286,4820.342307692307
2010,1970,3,6288,4783.504945054945
2007,1950,1,6295,2073.252747252747
1998,1964,2,6297,4463.471978021978
2003,1954,10,6302,5923.752747252747
2000,1948,1,6320,2710.0434065934064
1999,1970,6,6322,5883.013736263736
2005,1948,4,6323,4973.18956043956
2015,1982,3,6331,4418.054945054945
2008,1958,7,6341,5809.6648351648355
2018,1978,3,6343,4578.654395604395
1997,1960,3,6352,5725.903296703296
2009,1966,8,6352,5937.383516483516
2016,1990,4,6356,4801.9521725832765
2009,1966,3,6361,4752.016483516483
2014,1958,1,6361,1947.1115384615384
2009,1972,10,6373,6005.3873626373625
2002,1946,9,6376,5615.7357142857145
2019,1960,1,6376,1709.1708791208791
2008,1958,2,6389,4020.1543956043956
1997,1948,1,6390,2939.9510989010987
2008,1950,10,6397,5520.685714285714
2004,1966,10,6399,6012.152197802197
2017,1982,3,6407,4550.352747252748
2005,1958,2,6409,4643.002197802198
2007,1952,6,6409,5730.416483516484
2018,1986,10,6412,5692.27967032967
2008,1964,3,6416,4841.60989010989
2008,1952,1,6438,2186.7884615384614
2016,1980,3,6449,4603.540409834306
1997,1966,2,6456,4534.753846153846
1999,1972,3,6483,5010.333516483516
2004,1964,2,6483,4319.837912087912
2006,1978,5,6484,5529.118681318681
2001,1974,3,6486,4808.734615384616
2017,1990,4,6491,4864.493406593407
2008,1972,7,6493,5838.114285714286
2013,1986,4,6516,4989.074725274725
2003,1952,10,6523,6102.191208791209
2014,1988,4,6534,4870.3439560439565
2007,1968,10,6543,6145.914285714286
2019,1966,2,6546,3904.8065934065935
2002,1972,3,6562,4920.687362637363
2011,1956,1,6573,1867.6972527472528
2007,1964,3,6575,5081.173626373627
1996,1948,2,6579,5651.263186813187
2015,1988,4,6597,5017.539560439561
2005,1966,10,6603,6240.219230769231
2008,1970,7,6611,6022.112087912088
2010,1964,2,6616,4015.5675824175823
2012,1978,10,6619,6147.491208791209
2008,1966,3,6628,5022.9098901098905
2014,1968,2,6635,3912.5703296703296
2001,1950,1,6638,2787.9269230769232
2011,1980,4,6642,5129.198901098901
2008,1982,4,6649,5010.07967032967
2019,1992,4,6653,5000.758241758242
2007,1958,2,6663,4403.0752747252745
2006,1974,3,6667,5176.293406593407
2000,1974,3,6670,4909.402747252747
1997,1972,4,6675,5393.251648351648
2009,1968,3,6675,4980.087912087912
2009,1964,8,6683,6219.07032967033
2008,1960,7,6686,6171.20989010989
2000,1964,2,6691,4598.572527472527
2005,1978,3,6691,4756.520329670329
1999,1964,2,6696,4623.342307692307
2018,1966,2,6697,3861.8928571428573
2010,1976,3,6699,4955.242857142857
2011,1986,4,6705,4825.82967032967
2019,1990,4,6707,5059.878021978022
2016,1982,3,6708,4798.118626051682
2003,1950,10,6714,6267.213736263736
1998,1966,2,6728,4771.623626373626
2001,1962,2,6729,4428.434615384615
2013,1964,2,6758,4241.298351648352
2012,1964,2,6767,4071.9027472527473
2009,1956,1,6782,2067.518131868132
2007,1954,6,6789,6184.67967032967
2010,1966,2,6790,4189.400549450549
2013,1958,1,6792,1903.7104395604395
2010,1972,3,6793,5107.682967032967
2004,1966,2,6800,4563.0516483516485
2017,1984,3,6804,4752.552747252747
2007,1966,3,6811,5257.87032967033
2015,1968,2,6811,4101.8626373626375
2012,1956,1,6833,2574.7593406593405
1997,1962,3,6839,6128.354395604396
2013,1980,10,6848,6365.859340659341
2014,1986,4,6849,5310.7456043956045
2002,1964,9,6857,6363.297252747253
1996,1950,1,6858,2912.2324175824174
2008,1962,7,6859,6329.107692307693
2005,1960,2,6862,4921.38021978022
2006,1966,10,6863,6554.010989010989
2015,1984,3,6863,4747.285164835165
2002,1964,2,6864,4570.096153846154
2009,1962,2,6868,4469.385714285714
2017,1964,2,6868,4274.063736263736
2001,1966,8,6873,6255.404945054945
2006,1950,5,6878,5940.452197802198
2009,1984,4,6880,5087.42032967033
2006,1972,3,6886,5358.410989010989
2010,1956,1,6889,1989.7192307692308
2002,1962,9,6892,6400.5752747252745
2007,1956,6,6902,6294.133516483516
2006,1976,5,6908,5970.851098901099
2009,1970,3,6908,5161.752197802198
2009,1970,10,6910,6497.165934065934
2011,1980,3,6910,4761.246703296703
2010,1974,3,6912,5127.020879120879
2014,1980,3,6915,5047.4532967032965
2005,1948,10,6916,5854.393406593406
2011,1982,4,6923,5421.896703296703
2013,1966,2,6925,4421.496153846154
2016,1968,2,6931,4004.5547653030562
2006,1958,2,6956,4848.632967032967
2012,1980,3,6957,4918.483516483517
2002,1960,9,6961,6495.285714285715
2007,1974,6,6975,6156.037362637363
2007,1968,3,6988,5320.799450549451
2016,1984,10,6988,6435.780443531078
2018,1956,10,6993,5138.18021978022
1998,1950,1,7009,3080.7186813186813
2002,1974,3,7014,5218.968681318681
2011,1964,2,7028,4078.082967032967
2008,1968,7,7043,6491.237912087912
2012,1966,2,7043,4306.204395604395
1996,1950,2,7051,5932.482967032967
2007,1958,6,7052,6450.223076923077
2016,1984,3,7079,4968.1735115470465
2008,1968,3,7080,5318.757692307692
2019,1982,3,7096,5010.672527472528
2016,1958,1,7098,2385.59839725704
2002,1976,3,7106,5185.352197802198
2006,1952,5,7109,6408.721978021978
2000,1968,7,7115,6529.317582417582
2000,1966,2,7137,4935.8016483516485
2002,1956,9,7139,6694.403846153846
2010,1972,10,7145,6764.847252747253
2019,1980,3,7145,4983.668131868132
2018,1960,1,7149,1938.456043956044
2008,1960,2,7150,4580.678021978022
1997,1950,1,7156,3147.7747252747254
2008,1966,7,7161,6613.2642857142855
2008,1968,10,7161,6769.52967032967
2002,1966,2,7168,4761.368681318681
2011,1966,2,7191,4279.835714285714
1996,1952,1,7193,3016.798351648352
2015,1960,1,7201,1994.0269230769231
2014,1970,2,7215,4298.67032967033
2007,1970,3,7223,5475.277472527472
2010,1968,2,7228,4379.586813186813
2004,1964,10,7237,6776.857142857143
2008,1980,4,7237,5638.821428571428
2010,1952,10,7251,6382.412637362638
1997,1968,2,7260,5001.168131868132
2014,1982,3,7263,5246.597802197803
2006,1978,3,7265,5434.731868131868
2004,1948,1,7266,3622.8494505494505
2017,1966,2,7277,4546.921428571429
2004,1968,2,7284,4792.457142857143
2016,1970,2,7304,4286.264321664664
2012,1982,3,7307,5135.7741758241755
2013,1980,3,7313,5385.445054945055
2005,1964,10,7314,6903.506043956044
2015,1970,2,7314,4362.228021978022
2007,1966,10,7321,6890.270329670329
2010,1980,4,7321,5781.291208791209
1996,1952,2,7322,6111.545604395605
2004,1962,10,7323,6907.369230769231
2007,1950,10,7325,6410.292307692308
2003,1948,1,7346,3607.570879120879
1999,1950,1,7347,3256.239010989011
2002,1948,9,7347,6793.426923076923
2018,1980,3,7350,5247.26978021978
1996,1954,1,7351,3014.9472527472526
2011,1976,10,7353,6815.145054945055
2009,1976,3,7358,5415.845054945055
1999,1966,2,7372,5051.332967032967
2000,1950,1,7373,2968.003846153846
1996,1956,1,7380,3011.025274725275
2002,1958,9,7380,6922.45934065934
1997,1964,3,7382,6588.020329670329
2011,1982,3,7394,5079.671978021978
2004,1960,10,7400,7001.5664835164835
2004,1948,10,7401,6647.768681318681
2019,1986,10,7401,6612.947802197802
2010,1978,3,7422,5515.415934065934
2009,1980,4,7432,5897.486263736264
2001,1946,8,7448,6905.292857142857
2008,1970,3,7451,5573.99010989011
1996,1956,2,7457,6320.701098901099
2004,1956,10,7459,7019.812087912088
2011,1984,4,7462,5677.2406593406595
2008,1964,7,7469,6887.5417582417585
2005,1962,2,7470,5251.374725274725
2007,1960,6,7478,6876.973076923077
2007,1960,2,7481,4946.04065934066
2018,1982,3,7482,5312.696153846154
2002,1954,9,7501,7017.750549450549
2009,1972,3,7506,5610.913186813187
1997,1966,3,7519,6633.274725274725
1998,1952,1,7523,3210.920879120879
2006,1954,5,7524,6832.739010989011
2019,1968,2,7532,4552.67967032967
2013,1968,2,7550,4723.703846153846
1998,1968,2,7551,5226.673076923077
2005,1962,10,7552,7162.319230769231
2010,1970,10,7568,7133.821978021978
2012,1968,2,7576,4574.700549450549
2006,1964,10,7590,7225.614285714286
2007,1972,6,7590,6750.160989010989
2018,1968,2,7590,4354.0291208791205
2017,1960,1,7592,2088.03021978022
2006,1956,5,7596,6931.6560439560435
2005,1960,10,7603,7201.777472527472
2019,1984,3,7633,5375.088461538461
2008,1954,1,7638,2776.252747252747
2007,1970,6,7640,6869.4148351648355
2001,1952,1,7649,3143.6884615384615
2001,1962,8,7654,7134.252197802198
2005,1956,10,7657,7244.424175824176
2017,1986,3,7658,5379.205494505494
2009,1974,3,7667,5764.413186813187
2006,1960,2,7672,5280.218681318681
2007,1962,6,7675,7059.987362637363
2009,1952,10,7685,6921.337912087912
2014,1972,2,7694,4518.9197802197805
1996,1954,2,7700,6518.927472527473
2002,1952,9,7707,7207.329120879121
2010,1970,2,7712,4694.45
1997,1952,1,7716,3346.83021978022
2001,1964,2,7719,5120.237912087912
2006,1950,1,7722,3160.3884615384613
2014,1976,2,7726,4541.696153846154
2012,1976,10,7727,7257.647802197802
1997,1972,3,7730,6069.223626373627
2013,1982,3,7737,5543.805494505495
2013,1978,10,7740,7169.507692307692
2015,1976,2,7743,4573.136263736264
2001,1964,8,7745,7154.412087912088
2006,1956,10,7748,7371.374175824176
2007,1976,3,7758,5749.737912087912
2007,1952,1,7762,2740.612087912088
2001,1960,8,7766,7193.960439560439
2004,1958,10,7766,7371.851648351649
2006,1960,10,7768,7433.312637362637
2015,1954,10,7772,6113.93956043956
2006,1962,10,7784,7450.275274725274
1998,1970,5,7787,7220.431318681319
2009,1968,10,7792,7324.163736263737
2005,1980,3,7803,5174.6324175824175
2008,1966,10,7804,7434.190659340659
1997,1968,3,7811,6920.907692307693
2015,1972,2,7815,4719.161538461539
2013,1960,1,7816,2120.1494505494506
2004,1970,2,7829,5244.620879120879
2013,1970,2,7830,4855.89945054945
2014,1984,3,7830,5519.292307692308
2015,1986,3,7836,5393.255494505494
2011,1968,2,7842,4553.603296703297
2003,1946,2,7844,5912.907142857143
2018,1984,3,7845,5573.474725274726
2006,1958,5,7851,7123.595054945055
2000,1968,2,7857,5360.851648351649
2016,1986,3,7857,5544.298062435611
2005,1980,4,7865,5985.7917582417585
2009,1982,4,7881,6296.875274725275
1999,1968,2,7900,5292.701098901099
2004,1954,10,7903,7447.94945054945
2016,1976,2,7907,4620.84006964715
2004,1948,3,7919,6543.062637362637
2002,1968,2,7927,5205.1
2015,1982,10,7943,7258.083516483516
2007,1956,10,7947,7473.640659340659
2001,1956,8,7950,7471.891208791209
2008,1976,3,7960,5833.542307692308
2014,1960,1,7965,2443.736263736264
2005,1954,10,7981,7563.304945054945
2002,1950,9,7986,7429.626373626374
2004,1952,10,7989,7488.941208791209
2008,1974,3,7989,5866.345054945055
2017,1968,2,7997,5013.623076923077
2005,1950,4,7999,6954.732417582418
2007,1964,10,8005,7573.766483516483
2011,1958,1,8007,2292.041758241758
2007,1974,3,8017,6000.652747252747
2007,1968,6,8018,7310.45989010989
2007,1960,10,8028,7609.531318681319
2010,1982,4,8030,6424.745054945055
2006,1950,10,8032,7432.201648351648
2008,1972,3,8035,6048.608241758242
2005,1952,10,8037,7535.028021978022
2015,1974,2,8047,4854.878571428571
2014,1974,2,8049,4744.578021978022
2008,1962,2,8053,5179.55054945055
2010,1958,1,8061,2327.7076923076925
2006,1954,10,8064,7672.353296703297
2005,1952,4,8065,7166.974725274726
2000,1966,7,8067,7511.671978021978
2006,1952,10,8069,7599.242307692308
2016,1972,2,8069,4768.176667131696
2009,1964,2,8074,5157.20989010989
1999,1952,1,8075,3533.9686813186813
2005,1958,10,8085,7676.243406593407
2007,1962,10,8100,7661.088461538461
2007,1966,6,8105,7385.39945054945
2007,1972,3,8123,6195.089010989011
2007,1952,10,8125,7558.341758241758
2012,1970,2,8154,4992.898351648351
2009,1958,1,8164,2530.203296703297
2006,1958,10,8173,7836.125824175824
2001,1966,2,8182,5380.063736263736
2018,1970,2,8183,4754.0939560439565
2001,1958,8,8185,7693.533516483517
2010,1984,4,8185,6388.809340659341
2017,1988,3,8186,5653.487912087912
2005,1950,10,8194,7594.821428571428
2004,1950,10,8225,7669.858241758242
2007,1954,10,8231,7762.586263736263
2006,1974,5,8237,7222.084615384615
2001,1948,8,8241,7745.026373626373
2008,1956,10,8242,7779.85989010989
1997,1954,1,8257,3554.614285714286
2009,1966,2,8272,5311.920879120879
2006,1962,2,8273,5718.3252747252745
2005,1950,1,8282,3846.1373626373625
2019,1970,2,8292,4971.520879120879
2000,1946,7,8298,7931.017582417582
2008,1952,10,8312,7627.79010989011
1998,1954,1,8315,3456.1285714285714
2016,1960,1,8320,2830.8622869805977
1997,1970,3,8330,7133.497802197802
2016,1974,2,8330,4973.5796118432345
2012,1984,3,8342,5764.210989010989
2006,1960,5,8355,7604.32967032967
2009,1966,10,8359,7911.133516483516
2007,1964,6,8360,7669.207692307692
2000,1952,1,8366,3309.8065934065935
2012,1958,1,8367,3204.9472527472526
2005,1964,2,8368,5880.0939560439565
2017,1984,10,8373,7670.214285714285
2009,1978,3,8380,6236.528021978022
1999,1968,6,8386,7965.801098901099
2007,1962,2,8388,5537.025274725274
2011,1984,3,8394,5605.7829670329675
2001,1954,8,8410,7932.628571428571
2008,1960,10,8420,8017.465384615384
2010,1968,10,8430,7991.732967032967
2008,1964,10,8433,8017.635714285714
2007,1958,10,8435,8022.69010989011
1996,1958,2,8448,7042.030769230769
2011,1970,2,8452,4922.469780219781
2010,1972,2,8454,5104.831868131868
2012,1952,10,8467,7044.545054945055
2019,1962,1,8473,2273.7153846153847
1997,1956,1,8474,3584.693956043956
2005,1966,2,8474,5916.881868131868
2013,1976,2,8476,5169.756043956044
2005,1954,4,8511,7598.284065934066
2019,1986,3,8513,5911.194505494505
2002,1970,2,8523,5633.105494505495
2005,1978,4,8526,6857.014835164835
2008,1962,10,8529,8112.582967032967
2014,1978,2,8536,4957.036263736264
2013,1984,3,8541,6143.033516483517
2008,1954,10,8543,8089.292857142857
2009,1956,10,8566,8000.446153846154
2007,1978,3,8567,6243.773626373626
2015,1978,2,8573,5048.7082417582415
2013,1972,2,8585,5337.94945054945
2015,1962,1,8600,2348.863186813187
2001,1952,8,8610,8106.944505494505
2006,1962,5,8616,7835.341208791208
2001,1954,1,8620,3423.360989010989
2013,1976,10,8635,8120.3065934065935
2014,1980,10,8647,8029.303846153846
1996,1958,1,8659,3421.7368131868134
2005,1956,4,8660,7710.737912087912
1999,1954,1,8670,3593.2236263736263
1996,1960,2,8690,7174.770879120879
2010,1976,2,8700,5137.054395604396
2016,1978,2,8702,5092.153882640797
2016,1988,3,8714,6162.460727163461
2009,1954,10,8730,8130.804945054945
2013,1974,2,8734,5372.763186813187
2000,1962,7,8750,8299.953846153847
2008,1978,3,8752,6343.824725274725
2000,1960,7,8763,8327.438461538462
2009,1968,2,8769,5543.984615384616
2000,1970,2,8770,5928.074175824176
2001,1968,2,8780,5756.132967032967
2010,1956,10,8792,8266.476923076923
2010,1974,2,8796,5318.395604395604
2009,1960,10,8813,8341.900549450549
2010,1954,10,8813,8185.440659340659
2003,1950,1,8817,4075.326923076923
2005,1976,4,8827,7335.491208791209
2018,1986,3,8844,6245.6934065934065
2006,1970,5,8854,7885.037912087912
2008,1956,1,8865,3093.992307692308
1998,1956,1,8867,3703.2126373626375
2010,1966,10,8895,8473.75
2000,1956,7,8902,8531.278021978022
2014,1986,3,8908,6241.463186813186
2008,1958,10,8913,8468.6489010989
2001,1950,8,8926,8402.485714285714
2006,1972,5,8926,7864.62967032967
2009,1964,10,8931,8469.721428571429
2017,1970,2,8933,5513.954945054945
2004,1972,2,8938,5861.14010989011
2012,1972,2,8952,5529.067032967033
2007,1954,1,8954,3189.832967032967
2005,1958,4,8956,7940.00989010989
2017,1956,10,8957,7176.307692307692
2015,1988,3,8960,6127.983516483517
2000,1964,7,8962,8419.807142857142
2006,1952,1,8967,3729.6274725274725
1998,1970,2,8976,6128.821428571428
2009,1962,10,8977,8472.702197802198
2005,1968,2,8992,6205.086813186813
2018,1972,2,8993,5269.0989010989015
2006,1980,3,8998,6553.154395604395
2014,1962,1,8998,2677.1747252747255
2018,1984,10,9002,8110.153296703296
2012,1976,2,9010,5410.593406593406
2018,1988,3,9018,6386.172527472528
2018,1976,2,9068,5293.27967032967
1997,1970,2,9099,6238.721978021978
1999,1956,1,9102,3808.7615384615383
2019,1988,3,9113,6354.402197802197
2001,1956,1,9123,3620.057142857143
2000,1948,7,9154,8798.973626373627
2004,1950,1,9154,4476.432967032967
2014,1978,10,9159,8502.213736263737
1999,1970,2,9166,6205.930769230769
2019,1976,2,9175,5530.01978021978
2000,1958,7,9179,8803.680219780219
2017,1976,2,9181,5654.182967032967
2000,1954,1,9182,3518.2934065934064
2006,1968,5,9196,8290.571978021979
2018,1962,1,9236,2543.7884615384614
2011,1972,2,9237,5454.945054945055
2011,1952,10,9238,8138.041208791209
2013,1962,1,9242,2530.5593406593407
2010,1960,10,9260,8783.626923076923
2006,1966,5,9264,8377.969230769231
2010,1980,3,9273,6760.2032967032965
2012,1960,1,9280,3212.771978021978
2018,1974,2,9289,5467.164285714286
2009,1958,10,9299,8739.057142857142
2019,1972,2,9311,5571.6884615384615
2006,1964,2,9324,6425.30054945055
2000,1954,7,9337,8975.333516483517
2013,1978,2,9340,5694.000549450549
1999,1946,6,9348,9124.314285714287
2011,1976,2,9350,5339.426373626374
2017,1962,1,9353,2574.2796703296704
2004,1950,3,9358,8028.095054945055
2011,1960,1,9372,2659.121978021978
2012,1974,2,9380,5707.151648351648
2004,1974,2,9382,5973.312637362637
1999,1966,6,9400,9008.996703296703
2009,1960,1,9404,2828.325824175824
2006,1964,5,9418,8566.637912087912
2011,1974,2,9425,5480.846703296704
2010,1962,10,9445,8954.985714285714
2017,1972,2,9456,5852.043956043956
2010,1964,10,9462,9015.775824175824
2019,1974,2,9480,5683.734615384616
2010,1978,2,9487,5690.935164835165
2011,1986,3,9513,6024.1038461538465
2008,1964,2,9515,6163.524725274725
2011,1974,10,9519,8946.718681318682
2004,1952,3,9521,8224.324725274726
1995,1946,1,9524,6063.9758241758245
2019,1984,10,9536,8589.770879120879
2005,1960,4,9545,8512.508791208791
1996,1960,1,9550,3626.658791208791
1996,1962,2,9551,7752.79010989011
2000,1952,7,9552,9194.357692307693
2010,1960,1,9554,2663.001098901099
2005,1970,2,9563,6449.488461538462
2017,1992,3,9600,6335.623076923077
2017,1990,3,9624,6702.693956043956
2009,1970,2,9630,6162.827472527472
2017,1974,2,9642,6057.113186813187
2010,1958,10,9649,9126.959340659341
2007,1964,2,9722,6380.780219780219
2004,1976,2,9757,6052.37967032967
2008,1966,2,9757,6273.267032967033
2006,1966,2,9761,6706.153846153846
2012,1974,10,9771,9243.718681318682
2014,1988,3,9815,6730.854945054945
1997,1958,1,9823,3994.27032967033
2019,1978,2,9837,5950.055494505495
2000,1950,7,9840,9485.13021978022
2010,1982,3,9840,7233.035164835165
1997,1970,4,9856,8949.666483516483
2018,1978,2,9857,5759.486263736264
1999,1960,6,9872,9685.471978021978
2016,1982,10,9872,9132.819640710852
2015,1990,3,9880,6540.3016483516485
2012,1978,2,9881,5978.982967032967
2005,1952,1,9907,4406.83956043956
2005,1962,4,9909,8800.568681318682
2001,1970,2,9926,6414.964285714285
2012,1986,3,9953,6766.114285714286
2019,1958,10,9955,7796.626373626374
2004,1954,3,9956,8671.088461538462
1999,1962,6,9960,9679.618131868132
2003,1948,2,9968,7995.421978021978
2007,1966,2,9993,6669.573076923077
1999,1956,6,9994,9832.457692307693
1998,1958,1,9995,4086.2807692307692
2000,1956,1,9995,3818.0065934065933
2013,1986,3,10000,7093.0615384615385
2002,1972,2,10004,6458.549450549451
2003,1952,1,10026,4515.198901098901
2014,1976,10,10031,9430.967032967033
2017,1978,2,10039,6256.911538461539
2016,1990,3,10044,6901.026895175138
2009,1980,3,10066,7458.732417582418
2014,1980,2,10100,5931.591758241758
2016,1962,1,10100,3339.9772117530906
1998,1968,5,10101,9642.793406593406
2007,1956,1,10103,3480.4434065934065
2019,1990,3,10111,7026.179120879121
2018,1990,3,10135,7111.486263736264
2013,1988,3,10168,6784.010989010989
2005,1974,4,10207,8641.631318681319
2004,1956,3,10220,8823.981868131868
1999,1948,6,10278,10121.753296703297
2004,1952,1,10308,4836.421428571429
2011,1978,2,10315,5993.780769230769
2015,1980,2,10325,6230.888461538461
1999,1958,6,10336,10144.676373626373
1999,1964,6,10341,10004.832967032968
2006,1968,2,10357,6928.2406593406595
2006,1954,1,10368,4264.496703296703
2015,1980,10,10370,9595.516483516483
2008,1968,2,10376,6682.5901098901095
1999,1954,6,10381,10263.24065934066
2009,1972,2,10414,6689.093406593406
2015,1978,10,10421,9699.98956043956
2007,1982,3,10478,7039.003846153846
2019,1994,3,10495,6962.557692307692
2000,1972,2,10497,6911.249450549451
2015,1964,1,10516,2875.1807692307693
1996,1962,1,10564,4136.587362637362
2019,1964,1,10564,2817.814835164835
2019,1992,3,10574,7389.00989010989
2001,1958,1,10577,4117.414285714286
1996,1964,2,10585,8510.80934065934
2005,1976,2,10588,6741.530219780219
2016,1980,2,10623,6152.691995406937
2004,1958,3,10628,9157.636813186813
1998,1946,5,10644,10565.087362637363
2012,1962,1,10660,3627.8214285714284
2005,1954,1,10662,4769.1983516483515
2005,1972,2,10665,7125.925824175824
1999,1952,6,10666,10536.545054945054
2018,1992,3,10675,7308.654945054945
2007,1980,3,10681,7660.156593406594
2005,1970,4,10683,9257.996153846154
2008,1958,1,10700,3560.997252747253
1997,1960,1,10725,4341.146703296703
2009,1962,1,10745,3195.5285714285715
1995,1948,1,10749,6783.809340659341
2008,1980,3,10765,7847.8675824175825
1999,1958,1,10773,4318.258241758242
2009,1976,2,10785,6724.219230769231
2005,1974,2,10807,7087.439010989011
2010,1984,3,10817,7669.891208791209
2014,1982,2,10819,6344.801098901099
2002,1974,2,10823,6800.79065934066
2013,1974,10,10829,10268.478021978022
2005,1968,4,10847,9539.176923076922
2007,1968,2,10854,7070.530769230769
2008,1970,2,10855,6982.227472527473
2014,1964,1,10870,3207.8241758241757
2009,1974,2,10882,6855.88956043956
2010,1962,1,10902,3067.2203296703296
2005,1966,4,10912,9592.366483516484
1996,1966,2,10918,8700.14945054945
2005,1972,4,10926,9330.05879120879
2006,1970,2,10935,7273.941758241758
