name,Treated,Control,Norm. Diff.,sample,n_treated,n_control
age_cl,37.07514118885805,37.02823642019622,0.008181591728466449,le5_panelsize0,20897,20897
age_cl_sd,8.026406748977301,8.188057607255232,NA,le5_panelsize0,20897,20897
bnuls_siren0912,0.09643245059075756,0.10144727954805545,-0.07334042794508001,le5_panelsize0,20897,20897
bnuls_siren0912_sd,0.09146562043650332,0.10166574840552617,NA,le5_panelsize0,20897,20897
cgt_siren0912,0.32134168988265477,0.33430252065578275,-0.04990851355665677,le5_panelsize0,20897,20897
cgt_siren0912_sd,0.33265762624396505,0.39887114235038096,NA,le5_panelsize0,20897,20897
dads_eqtp_ma3,53.09753952175379,35.9985132772347,0.41090861829344266,le5_panelsize0,20897,20897
dads_eqtp_ma3_sd,51.923057105506416,65.042069359263,NA,le5_panelsize0,20897,20897
dads_eqtp_ma3_dlag4,43.54933552365554,37.81859970534289,0.1383528422279641,le5_panelsize0,20897,20897
dads_eqtp_ma3_dlag4_sd,50.133493956440205,65.95061950569242,NA,le5_panelsize0,20897,20897
extwage_agreement_ind_07,0.641876629018245,0.6338332657748953,0.023666395814324687,le5_panelsize0,20897,20897
extwage_agreement_ind_07_sd,0.4794903251540504,0.4817883563392224,NA,le5_panelsize0,20897,20897
extwage_agreement_ind_07_alt,0.34523364485981306,0.3324828123892551,0.03809945431010358,le5_panelsize0,20897,20897
extwage_agreement_ind_07_alt_sd,0.4754666162982615,0.4711196485103374,NA,le5_panelsize0,20897,20897
fe0212_idfhda_ma3,0.0979487022244391,0.0743312781284142,0.15431554355461774,le5_panelsize0,20897,20897
fe0212_idfhda_ma3_sd,0.25415051307984887,0.1705878230770408,NA,le5_panelsize0,20897,20897
fe0212_idfhda_ma3_dlag4,-0.11042034573869836,0.11181385433011745,-1.087428858048791,le5_panelsize0,20897,20897
fe0212_idfhda_ma3_dlag4_sd,0.32824786461092353,0.24354929847274542,NA,le5_panelsize0,20897,20897
fe0215_god2,2.489406040011147,2.446685837049478,0.33992496506778946,le5_panelsize0,20897,20897
fe0215_god2_sd,0.18274722509443675,0.17257076092965143,NA,le5_panelsize0,20897,20897
fe0215_god2_d2FE,0.03161718736120571,0.02402000714344158,0.14685048347142807,le5_panelsize0,20897,20897
fe0215_god2_d2FE_sd,0.07053917127212611,0.07569611029485136,NA,le5_panelsize0,20897,20897
fe0215_god2_d2res,0.10647943967745474,0.06699355203988157,0.3474274762949323,le5_panelsize0,20897,20897
fe0215_god2_d2res_sd,0.16524349542276123,0.1560828399358669,NA,le5_panelsize0,20897,20897
fe0215_god2_q5_full,3.9009524922573484,3.676477790293354,0.2622483612999082,le5_panelsize0,20897,20897
fe0215_god2_q5_full_sd,1.1992652630868854,1.2216580706983098,NA,le5_panelsize0,20897,20897
fe0215_le,2.4764611766244293,2.4457461336415895,0.24639451173825616,le5_panelsize0,20897,20897
fe0215_le_sd,0.17987784268162055,0.1726337543178378,NA,le5_panelsize0,20897,20897
fe0215_le_d2FE,0.031634844826070464,0.023790977910502085,0.15208964319966692,le5_panelsize0,20897,20897
fe0215_le_d2FE_sd,0.07028406663274625,0.07549601380401999,NA,le5_panelsize0,20897,20897
fe0215_le_d2res,0.09221410041137824,0.06588838212647405,0.2326668155335757,le5_panelsize0,20897,20897
fe0215_le_d2res_sd,0.16321207352883405,0.15675279813897253,NA,le5_panelsize0,20897,20897
fe0215_le_q5_full,3.839085190193427,3.660834191050336,0.20843324303431132,le5_panelsize0,20897,20897
fe0215_le_q5_full_sd,1.2034018144201197,1.2154241188776655,NA,le5_panelsize0,20897,20897
fe0215_mlo,2.4844567570099354,2.445058073368021,0.31658999452609826,le5_panelsize0,20897,20897
fe0215_mlo_sd,0.17935966640746315,0.1725640759975359,NA,le5_panelsize0,20897,20897
fe0215_mlo_d2FE,0.031536177734540614,0.023928050003459767,0.14716781623875955,le5_panelsize0,20897,20897
fe0215_mlo_d2FE_sd,0.07047543484791882,0.0756539029178858,NA,le5_panelsize0,20897,20897
fe0215_mlo_d2res,0.10218938185949716,0.066375443759363,0.3179682114572305,le5_panelsize0,20897,20897
fe0215_mlo_d2res_sd,0.16226178236550212,0.1562578671440253,NA,le5_panelsize0,20897,20897
fe0215_mlo_le,2.474786652945833,2.4445460335262452,0.24279210583103103,le5_panelsize0,20897,20897
fe0215_mlo_le_sd,0.1794241456156402,0.17280430035593913,NA,le5_panelsize0,20897,20897
fe0215_mlo_le_d2FE,0.031617876505213915,0.023744554740934662,0.15262634580716153,le5_panelsize0,20897,20897
fe0215_mlo_le_d2FE_sd,0.07028955366984456,0.07552268224119067,NA,le5_panelsize0,20897,20897
fe0215_mlo_le_d2res,0.0913300715860072,0.06557770274182989,0.22756288168021105,le5_panelsize0,20897,20897
fe0215_mlo_le_d2res_sd,0.16302865924816223,0.15699612051275183,NA,le5_panelsize0,20897,20897
fe0215_mlo_le_q5_full,3.835587439727155,3.656110593656552,0.20978504807047663,le5_panelsize0,20897,20897
fe0215_mlo_le_q5_full_sd,1.2035012745878402,1.2162618397188114,NA,le5_panelsize0,20897,20897
fe0215_mlo_q5_full,3.886544306757073,3.6663727651236835,0.2579285849887805,le5_panelsize0,20897,20897
fe0215_mlo_q5_full_sd,1.1956738550701604,1.2186032463489571,NA,le5_panelsize0,20897,20897
hhi_comp_sirze_eqtp_ma3_dlag4,0.0011117563438240421,7.561145832877545e-4,0.07263120911891588,le5_panelsize0,20897,20897
hhi_comp_sirze_eqtp_ma3_dlag4_sd,0.00795038867063824,0.005718025121562778,NA,le5_panelsize0,20897,20897
hhi_comp_sirzecs1_ma3_dlag4,9.97599411132621e-4,6.126079825756372e-4,0.08244137471850826,le5_panelsize0,20897,20897
hhi_comp_sirzecs1_ma3_dlag4_sd,0.007836165447676026,0.005081896690123208,NA,le5_panelsize0,20897,20897
hours_agreement_ind_07,0.44535186794092096,0.37251722740170246,0.21007258530122572,le5_panelsize0,20897,20897
hours_agreement_ind_07_sd,0.4970477951691916,0.4835077354887932,NA,le5_panelsize0,20897,20897
hours_agreement_ind_07_alt,0.23953271028037382,0.19540718690197748,0.15148119184041337,le5_panelsize0,20897,20897
hours_agreement_ind_07_alt_sd,0.426818247707905,0.3965278835957195,NA,le5_panelsize0,20897,20897
ln_apl_ma3,3.6758989062977205,4.295200436341533,-1.3481122200717486,le5_panelsize0,20897,20897
ln_apl_ma3_sd,0.5463052244656729,0.738705748322077,NA,le5_panelsize0,20897,20897
ln_apl_ma3_d2FE,-0.005047773653029096,0.12016708675926882,-1.0642316556258307,le5_panelsize0,20897,20897
ln_apl_ma3_d2FE_sd,0.17999113768036587,0.1515795538775468,NA,le5_panelsize0,20897,20897
ln_apl_ma3_d2res,-0.2479996366293689,0.2460870330017404,-1.1756329864101227,le5_panelsize0,20897,20897
ln_apl_ma3_d2res_sd,0.4207632952447327,0.7276506363984603,NA,le5_panelsize0,20897,20897
ln_apl_ma3_dlag4,3.7200159896539855,4.17182307198839,-1.1053816114836732,le5_panelsize0,20897,20897
ln_apl_ma3_dlag4_sd,0.42961467417760885,0.6954748489625311,NA,le5_panelsize0,20897,20897
ln_apl_ma3_dlag4_d2FE,0.01805039143318295,0.1229757039411032,-0.9027535347331831,le5_panelsize0,20897,20897
ln_apl_ma3_dlag4_d2FE_sd,0.16321782982888577,0.16551679332959668,NA,le5_panelsize0,20897,20897
ln_apl_ma3_dlag4_d2res,-0.22526509822183566,0.056777217127511305,-0.7658480615572655,le5_panelsize0,20897,20897
ln_apl_ma3_dlag4_d2res_sd,0.38802874400623966,0.6260496276802914,NA,le5_panelsize0,20897,20897
ln_apl_mean_0215,3.9023475268020325,3.991189071108681,-0.19043618619515354,le5_panelsize0,20897,20897
ln_apl_mean_0215_sd,0.7440114737169973,0.5630239450774893,NA,le5_panelsize0,20897,20897
ln_apl_mean_0215_d2FE,0.043542487504653636,0.05694232102960354,-0.09632341361030296,le5_panelsize0,20897,20897
ln_apl_mean_0215_d2FE_sd,0.19130798124897147,0.20201707773007646,NA,le5_panelsize0,20897,20897
ln_apl_mean_0215_d2res,0.18701333226468073,0.2624573484427641,-0.17397493466637662,le5_panelsize0,20897,20897
ln_apl_mean_0215_d2res_sd,0.6928850437986012,0.5216467520925436,NA,le5_panelsize0,20897,20897
ln_emp_ma3,3.8277365609714886,4.965865141238117,-0.9632388640504125,le5_panelsize0,20897,20897
ln_emp_ma3_sd,1.624473272337738,1.7162350196617586,NA,le5_panelsize0,20897,20897
ln_emp_ma3_dlag4,3.146314090287597,4.924335693681412,-1.6452236507219147,le5_panelsize0,20897,20897
ln_emp_ma3_dlag4_sd,1.2995779239835308,1.7271063786423058,NA,le5_panelsize0,20897,20897
ln_emp_mean_0215,3.662118916286676,3.5025319747349446,0.09019977624108991,le5_panelsize0,20897,20897
ln_emp_mean_0215_sd,2.5641815071434255,2.438464762082052,NA,le5_panelsize0,20897,20897
ln_lshare_ma3,-0.0500781693871042,-0.44375024312037537,0.9965617643385608,le5_panelsize0,20897,20897
ln_lshare_ma3_sd,0.4031830103372888,0.6794403223167359,NA,le5_panelsize0,20897,20897
ln_lshare_ma3_d2FE,-0.03680114146910027,0.10563630126143747,-1.3473878336954743,le5_panelsize0,20897,20897
ln_lshare_ma3_d2FE_sd,0.15956277509639905,0.13871309400221096,NA,le5_panelsize0,20897,20897
ln_lshare_ma3_d2res,0.4986756416901233,-0.03743387477360597,1.361734047276152,le5_panelsize0,20897,20897
ln_lshare_ma3_d2res_sd,0.42733473115169507,0.6613409191627387,NA,le5_panelsize0,20897,20897
ln_lshare_ma3_dlag4,-0.29544723063949696,-0.4911929313985736,0.5295443578315527,le5_panelsize0,20897,20897
ln_lshare_ma3_dlag4_sd,0.4193999770719327,0.60882351858305,NA,le5_panelsize0,20897,20897
ln_lshare_ma3_dlag4_d2FE,-0.04339751266707447,0.09795637177002532,-1.370975259323309,le5_panelsize0,20897,20897
ln_lshare_ma3_dlag4_d2FE_sd,0.14670202493918388,0.14491641494098964,NA,le5_panelsize0,20897,20897
ln_lshare_ma3_dlag4_d2res,0.28671779694083316,-0.00449553178305335,0.8349844379143814,le5_panelsize0,20897,20897
ln_lshare_ma3_dlag4_d2res_sd,0.48066408194796734,0.505480047598672,NA,le5_panelsize0,20897,20897
ln_lshare_mean_0215,-0.1429314840845917,-0.24224949482562114,0.3712363448168867,le5_panelsize0,20897,20897
ln_lshare_mean_0215_sd,0.42528708266563126,0.324694839874525,NA,le5_panelsize0,20897,20897
ln_lshare_mean_0215_d2FE,0.09359932303135832,0.05820411602298927,0.2320785122599872,le5_panelsize0,20897,20897
ln_lshare_mean_0215_d2FE_sd,0.20163313316820114,0.22888005685624954,NA,le5_panelsize0,20897,20897
ln_lshare_mean_0215_d2res,0.32011071421562165,0.25618438369521185,0.21963707506329058,le5_panelsize0,20897,20897
ln_lshare_mean_0215_d2res_sd,0.44838340974560775,0.3712181341839931,NA,le5_panelsize0,20897,20897
ln_va_ma3,7.3893814289008954,9.26375365180156,-1.368935397085188,le5_panelsize0,20897,20897
ln_va_ma3_sd,1.5794939942924449,2.2370159456586527,NA,le5_panelsize0,20897,20897
ln_va_ma3_dlag4,6.866330079941583,9.096158765669802,-1.720430233833246,le5_panelsize0,20897,20897
ln_va_ma3_dlag4_sd,1.4106460946859112,2.1747303813412415,NA,le5_panelsize0,20897,20897
ln_va_mean_0215,7.548436949331241,7.48050538275039,0.0344429929947337,le5_panelsize0,20897,20897
ln_va_mean_0215_sd,2.922172828336653,2.649644404823839,NA,le5_panelsize0,20897,20897
mean_age_eqtp_ma3,40.59908175468445,41.205226010289685,-0.1980564366821622,le5_panelsize0,20897,20897
mean_age_eqtp_ma3_sd,4.17622635528183,4.474913532647437,NA,le5_panelsize0,20897,20897
mean_age_eqtp_ma3_dlag4,37.44189453125,40.09395150785093,-0.7802479874493474,le5_panelsize0,20897,20897
mean_age_eqtp_ma3_dlag4_sd,5.360075303335366,4.181170886739514,NA,le5_panelsize0,20897,20897
mean_sbr_eqtp_ma3,39458.14172363281,33620.3020356277,0.42194103943189926,le5_panelsize0,20897,20897
mean_sbr_eqtp_ma3_sd,20879.23968649338,18159.325912960776,NA,le5_panelsize0,20897,20897
mean_sbr_eqtp_ma3_dlag4,34541.81332236842,33872.04387297454,0.04961378871954035,le5_panelsize0,20897,20897
mean_sbr_eqtp_ma3_dlag4_sd,20400.21536587114,17686.007586202602,NA,le5_panelsize0,20897,20897
mean_sx_eqtp_ma3,0.6715649105608463,0.673833943389613,-0.012539863783034035,le5_panelsize0,20897,20897
mean_sx_eqtp_ma3_sd,0.2433031288522884,0.26789697278702723,NA,le5_panelsize0,20897,20897
mean_sx_eqtp_ma3_dlag4,0.5755284212921795,0.6425926187248142,-0.3381957750279015,le5_panelsize0,20897,20897
mean_sx_eqtp_ma3_dlag4_sd,0.2958634261143608,0.2641141362477815,NA,le5_panelsize0,20897,20897
mean_tenure_eqtp_ma3,6.051692195236683,7.18525322552385,-0.6863383741834607,le5_panelsize0,20897,20897
mean_tenure_eqtp_ma3_sd,2.343822095192476,2.3275988126400198,NA,le5_panelsize0,20897,20897
mean_tenure_eqtp_ma3_dlag4,4.066352725028992,4.930129066661552,-0.7012243242389118,le5_panelsize0,20897,20897
mean_tenure_eqtp_ma3_dlag4_sd,1.68746887282588,1.7949621909671436,NA,le5_panelsize0,20897,20897
naf2d_ma3,41.333333333333336,42.76470588235294,-0.10386894427194582,le5_panelsize0,20897,20897
naf2d_ma3_sd,19.366637980472156,19.609921458482262,NA,le5_panelsize0,20897,20897
naf2d_ma3_dlag4,42.142857142857146,43.758620689655174,-0.11862364165615451,le5_panelsize0,20897,20897
naf2d_ma3_dlag4_sd,17.80850519113991,20.614930741046113,NA,le5_panelsize0,20897,20897
nbheur2,1594.043170288121,1577.9540081359178,0.04687818454278668,le5_panelsize0,20897,20897
nbheur2_sd,484.8956342843389,485.8544255405115,NA,le5_panelsize0,20897,20897
nbheur3,1476.9208385182349,1455.7627662120124,0.05142471033848032,le5_panelsize0,20897,20897
nbheur3_sd,588.842702985914,574.794477916146,NA,le5_panelsize0,20897,20897
nbsa_ent1,1030.4362496410454,1103.9756879636277,-0.016480433816092276,le5_panelsize0,20897,20897
nbsa_ent1_sd,6487.921842790308,6128.030089287435,NA,le5_panelsize0,20897,20897
participation_siren0912,0.6037329471444408,0.6147888417442816,-0.05971045795755,le5_panelsize0,20897,20897
participation_siren0912_sd,0.2650757208313952,0.258591256197164,NA,le5_panelsize0,20897,20897
prod_res_ma3,-0.29230757287433423,0.2006256037777823,-1.1271512903034995,le5_panelsize0,20897,20897
prod_res_ma3_sd,0.6551230185052198,0.5795100082753806,NA,le5_panelsize0,20897,20897
prod_res_ma3_d2FE,-0.024751871054695906,0.09119825781378228,-0.8183020635718201,le5_panelsize0,20897,20897
prod_res_ma3_d2FE_sd,0.20480530135848807,0.19587193198717534,NA,le5_panelsize0,20897,20897
prod_res_ma3_d2res,-0.32284451787546925,0.05413852990856757,-0.9944703370444672,le5_panelsize0,20897,20897
prod_res_ma3_d2res_sd,0.5067944483602251,0.5638826402433946,NA,le5_panelsize0,20897,20897
prod_res_ma3_dlag4,-0.0889601796488749,0.32591514391795523,-1.1736328497012147,le5_panelsize0,20897,20897
prod_res_ma3_dlag4_sd,0.4591580622218881,0.5375997613788535,NA,le5_panelsize0,20897,20897
prod_res_ma3_dlag4_d2FE,0.004676096240128332,0.09618043751639294,-0.6382457428748489,le5_panelsize0,20897,20897
prod_res_ma3_dlag4_d2FE_sd,0.19033535305697274,0.21445412611199605,NA,le5_panelsize0,20897,20897
prod_res_ma3_dlag4_d2res,-0.15337876736928946,0.12472870247388096,-0.8700114341142857,le5_panelsize0,20897,20897
prod_res_ma3_dlag4_d2res_sd,0.38702818574564307,0.5088596207580907,NA,le5_panelsize0,20897,20897
prod_res_mean_0215,0.11128339230517306,0.1338260623538208,-0.04969039561566339,le5_panelsize0,20897,20897
prod_res_mean_0215_sd,0.7253886406895452,0.5450229763952908,NA,le5_panelsize0,20897,20897
prod_res_mean_0215_d2FE,0.09500818791979122,0.06532146432795073,0.14258780426792467,le5_panelsize0,20897,20897
prod_res_mean_0215_d2FE_sd,0.3251393614051032,0.2601397448236952,NA,le5_panelsize0,20897,20897
prod_res_mean_0215_d2res,0.11714163549754077,0.1693710291380328,-0.14354031281235624,le5_panelsize0,20897,20897
prod_res_mean_0215_d2res_sd,0.5680226058895441,0.45491016012980295,NA,le5_panelsize0,20897,20897
sbrhour2,15.311187330842007,15.183657031997479,0.014544906218443523,le5_panelsize0,20897,20897
sbrhour2_sd,12.150120941441156,12.644704945836635,NA,le5_panelsize0,20897,20897
sbrhour3,15.164134406341404,14.844323482331031,0.0179228647618578,le5_panelsize0,20897,20897
sbrhour3_sd,24.612007693611726,25.84270085965516,NA,le5_panelsize0,20897,20897
shinscrit_carence_siren0912,0.17581100683324832,0.2557646787558582,-0.29163043349233975,le5_panelsize0,20897,20897
shinscrit_carence_siren0912_sd,0.35821242679445237,0.4151394072071026,NA,le5_panelsize0,20897,20897
shinscrit_sup10cgt_siren0912,0.515576832481943,0.48660566065412664,0.1035480562256906,le5_panelsize0,20897,20897
shinscrit_sup10cgt_siren0912_sd,0.38859065772937895,0.4026356043524467,NA,le5_panelsize0,20897,20897
sx,0.6042404518043457,0.5899976070830342,0.04107033955341332,le5_panelsize0,20897,20897
sx_sd,0.4890249215079364,0.49184551256090775,NA,le5_panelsize0,20897,20897
tfp_cd_ma3,-0.2717405397759887,-0.01947500837268247,-1.2102481280771868,le5_panelsize0,20897,20897
tfp_cd_ma3_sd,0.1001839086139559,0.40466537261236535,NA,le5_panelsize0,20897,20897
tfp_cd_ma3_d2FE,0.009832639920606035,0.044814152427989605,-0.4314307922260432,le5_panelsize0,20897,20897
tfp_cd_ma3_d2FE_sd,0.13950476003296344,0.08267978705217933,NA,le5_panelsize0,20897,20897
tfp_cd_ma3_d2res,-0.1294110039218942,0.08787301497411565,-0.9357204861751867,le5_panelsize0,20897,20897
tfp_cd_ma3_d2res_sd,0.18299384038658464,0.4268488198634795,NA,le5_panelsize0,20897,20897
tfp_cd_ma3_dlag4,-0.07312359177398361,0.008698902374379723,-0.33040447469987244,le5_panelsize0,20897,20897
tfp_cd_ma3_dlag4_sd,0.31220862277118683,0.3844929518815787,NA,le5_panelsize0,20897,20897
tfp_cd_ma3_dlag4_d2FE,0.0185104520322671,0.0453049790037349,-0.3485369043112732,le5_panelsize0,20897,20897
tfp_cd_ma3_dlag4_d2FE_sd,0.13194441973182014,0.0789370656732277,NA,le5_panelsize0,20897,20897
tfp_cd_ma3_dlag4_d2res,0.07707052269661836,0.08779835900493818,-0.041563863902521085,le5_panelsize0,20897,20897
tfp_cd_ma3_dlag4_d2res_sd,0.3673155450386458,0.36270072621656824,NA,le5_panelsize0,20897,20897
tfp_cd_mean_0215,-0.175305418735385,-0.11424668896952574,-0.24406687300636207,le5_panelsize0,20897,20897
tfp_cd_mean_0215_sd,0.3747843906452314,0.3314830936378089,NA,le5_panelsize0,20897,20897
tfp_cd_mean_0215_d2FE,0.014560667477967904,0.022197139058598332,-0.1256574674596366,le5_panelsize0,20897,20897
tfp_cd_mean_0215_d2FE_sd,0.0839455518129703,0.08789852131103086,NA,le5_panelsize0,20897,20897
tfp_cd_mean_0215_d2res,-0.009955250978107425,0.043467007207105675,-0.22229447920993275,le5_panelsize0,20897,20897
tfp_cd_mean_0215_d2res_sd,0.3600302506658271,0.31842881619841146,NA,le5_panelsize0,20897,20897
tfp_tl_ma3,-0.10111107556741766,-0.0249776149084307,-0.5791240434753778,le5_panelsize0,20897,20897
tfp_tl_ma3_sd,0.15690695573766106,0.21097494567012556,NA,le5_panelsize0,20897,20897
tfp_tl_ma3_d2FE,0.01590055221713347,0.020107419417108287,-0.16413303946676686,le5_panelsize0,20897,20897
tfp_tl_ma3_d2FE_sd,0.027849943638435647,0.04303649479759895,NA,le5_panelsize0,20897,20897
tfp_tl_ma3_d2res,-0.054281960381877555,0.017644633077234288,-0.5925695826840878,le5_panelsize0,20897,20897
tfp_tl_ma3_d2res_sd,0.13330544113636936,0.20288640229819627,NA,le5_panelsize0,20897,20897
tfp_tl_ma3_dlag4,-0.0090017074747791425,-0.0029576708876441027,-0.047731200894645234,le5_panelsize0,20897,20897
tfp_tl_ma3_dlag4_sd,0.18302151828805,0.1750435415689624,NA,le5_panelsize0,20897,20897
tfp_tl_ma3_dlag4_d2FE,0.02031398314508209,0.016228539146438584,0.14372436672526934,le5_panelsize0,20897,20897
tfp_tl_ma3_dlag4_d2FE_sd,0.03157298544917576,0.0472778371528261,NA,le5_panelsize0,20897,20897
tfp_tl_ma3_dlag4_d2res,0.05034848044857729,0.033543367852313266,0.14492100358292048,le5_panelsize0,20897,20897
tfp_tl_ma3_dlag4_d2res_sd,0.1736141458601995,0.15377087560653901,NA,le5_panelsize0,20897,20897
tfp_tl_mean_0215,-0.12343418668961333,-0.08208934084042459,-0.2457584305695164,le5_panelsize0,20897,20897
tfp_tl_mean_0215_sd,0.26618756484549,0.20580201264774417,NA,le5_panelsize0,20897,20897
tfp_tl_mean_0215_d2FE,0.0050223417386024045,0.0036959732767744185,0.04529956721800394,le5_panelsize0,20897,20897
tfp_tl_mean_0215_d2FE_sd,0.04119887995231925,0.041616235644657815,NA,le5_panelsize0,20897,20897
tfp_tl_mean_0215_d2res,-0.029886458257792018,0.012784756053236002,-0.25661941853157927,le5_panelsize0,20897,20897
tfp_tl_mean_0215_d2res_sd,0.26484982185773737,0.2011305824369115,NA,le5_panelsize0,20897,20897
wage_agreement_fail_07,0.22936576889661164,0.15768139440616133,0.2576542797601827,le5_panelsize0,20897,20897
wage_agreement_fail_07_sd,0.4204614512090385,0.36446662486285386,NA,le5_panelsize0,20897,20897
wage_agreement_fail_07_alt,0.1233644859813084,0.0827131618116096,0.18952084877863137,le5_panelsize0,20897,20897
wage_agreement_fail_07_alt_sd,0.328870487575798,0.2754579325317888,NA,le5_panelsize0,20897,20897
wage_agreement_ind_07,0.49748045178105993,0.4388596135657344,0.16641626886928473,le5_panelsize0,20897,20897
wage_agreement_ind_07_sd,0.5000370974334477,0.4962813030686047,NA,le5_panelsize0,20897,20897
wage_agreement_ind_07_alt,0.2675700934579439,0.23020766886384578,0.12231592149013226,le5_panelsize0,20897,20897
wage_agreement_ind_07_alt_sd,0.4427128367264752,0.42098059238776725,NA,le5_panelsize0,20897,20897
wage_agreement_num_07,1.816333622936577,1.5966761248479935,0.0945213930816213,le5_panelsize0,20897,20897
wage_agreement_num_07_sd,3.451457522071995,3.112769650376803,NA,le5_panelsize0,20897,20897
wage_agreement_num_07_alt,0.9769158878504673,0.8375504996810547,0.07747027499680781,le5_panelsize0,20897,20897
wage_agreement_num_07_alt_sd,2.6882667348314895,2.3912654375996145,NA,le5_panelsize0,20897,20897
wage_agreement_share_07,0.4286869851404641,0.39222657015486,0.11230629417116629,le5_panelsize0,20897,20897
wage_agreement_share_07_sd,0.45662631873320264,0.46161345161758843,NA,le5_panelsize0,20897,20897
wage_agreement_share_07_alt,0.2305694952788197,0.20574589593281725,0.08946372994737899,le5_panelsize0,20897,20897
wage_agreement_share_07_alt_sd,0.39726693791810286,0.3874787995529587,NA,le5_panelsize0,20897,20897
year_cre,1992.0304744396522,1990.4529714030384,0.14906704302513987,le5_panelsize0,20897,20897
year_cre_sd,15.26407315875675,14.661715250664532,NA,le5_panelsize0,20897,20897
age_cl,37.59439626417612,37.482283172720535,0.020219599670915366,le5_panelsize10,13493,13493
age_cl_sd,7.75341114990168,7.928596881200358,NA,le5_panelsize10,13493,13493
bnuls_siren0912,0.09540541039465968,0.10227438147981244,-0.10276500210480721,le5_panelsize10,13493,13493
bnuls_siren0912_sd,0.0892202014163197,0.09955361363059294,NA,le5_panelsize10,13493,13493
cgt_siren0912,0.3216617204370207,0.324616546916199,-0.01190702035770388,le5_panelsize10,13493,13493
cgt_siren0912_sd,0.33370220832179764,0.3673868467380181,NA,le5_panelsize10,13493,13493
dads_eqtp_ma3,56.48825460275014,31.965549493240097,0.6371176927943443,le5_panelsize10,13493,13493
dads_eqtp_ma3_sd,51.87952402662354,56.87228842230354,NA,le5_panelsize10,13493,13493
dads_eqtp_ma3_dlag4,48.484540693900165,31.505639639394037,0.4433712994167919,le5_panelsize10,13493,13493
dads_eqtp_ma3_dlag4_sd,50.809958782012195,57.30946008016505,NA,le5_panelsize10,13493,13493
extwage_agreement_ind_07,0.6707224334600761,0.672678088367899,-0.005889089655159612,le5_panelsize10,13493,13493
extwage_agreement_ind_07_sd,0.46999558095952115,0.4692711081927063,NA,le5_panelsize10,13493,13493
extwage_agreement_ind_07_alt,0.4792176039119804,0.4850455136540962,-0.016493627534789692,le5_panelsize10,13493,13493
extwage_agreement_ind_07_alt_sd,0.49960183758114723,0.49980339484421976,NA,le5_panelsize10,13493,13493
fe0212_idfhda_ma3,0.0979487022244391,0.05787579253969281,0.263483624906512,le5_panelsize10,13493,13493
fe0212_idfhda_ma3_sd,0.25415051307984887,0.1671273026503156,NA,le5_panelsize10,13493,13493
fe0212_idfhda_ma3_dlag4,-0.03597508660828538,0.09484500696700465,-0.6525429037980104,le5_panelsize10,13493,13493
fe0212_idfhda_ma3_dlag4_sd,0.3582839813478699,0.1799925356989565,NA,le5_panelsize10,13493,13493
fe0215_god2,2.53820758601745,2.4924094109358927,0.46907507281502964,le5_panelsize10,13493,13493
fe0215_god2_sd,0.148141161075519,0.12721878724439167,NA,le5_panelsize10,13493,13493
fe0215_god2_d2FE,0.045709563940932244,0.036605082340283694,0.18835316738389365,le5_panelsize10,13493,13493
fe0215_god2_d2FE_sd,0.06488316751578249,0.07166692989224589,NA,le5_panelsize10,13493,13493
fe0215_god2_d2res,0.14316135145483044,0.09986573352535649,0.47525542876393123,le5_panelsize10,13493,13493
fe0215_god2_d2res_sd,0.13795089267304705,0.11902167317946988,NA,le5_panelsize10,13493,13493
fe0215_god2_q5_full,4.25279622509612,4.0289952295766245,0.33110943430531503,le5_panelsize10,13493,13493
fe0215_god2_q5_full_sd,0.9403079386868641,0.9712114331257216,NA,le5_panelsize10,13493,13493
fe0215_le,2.5218675920456604,2.490367695875799,0.3335322256945314,le5_panelsize10,13493,13493
fe0215_le_sd,0.14102047134765702,0.12566384433598826,NA,le5_panelsize10,13493,13493
fe0215_le_d2FE,0.045428437534927875,0.03630490023220627,0.1895807381005734,le5_panelsize10,13493,13493
fe0215_le_d2FE_sd,0.06459261504431361,0.07135673790976177,NA,le5_panelsize10,13493,13493
fe0215_le_d2res,0.1254046709308337,0.09774642412603415,0.31256233147113505,le5_panelsize10,13493,13493
fe0215_le_d2res_sd,0.13177437861298638,0.11813780677844675,NA,le5_panelsize10,13493,13493
fe0215_le_q5_full,4.177637905411312,4.005292188431723,0.253593670386634,le5_panelsize10,13493,13493
fe0215_le_q5_full_sd,0.9543267890147368,0.9678631975570415,NA,le5_panelsize10,13493,13493
fe0215_mlo,2.5313229050446258,2.490523954481331,0.4259475652541014,le5_panelsize10,13493,13493
fe0215_mlo_sd,0.14364874798999103,0.12674113770804293,NA,le5_panelsize10,13493,13493
fe0215_mlo_d2FE,0.04557543907581037,0.036504688916050805,0.1878507940992531,le5_panelsize10,13493,13493
fe0215_mlo_d2FE_sd,0.06480218878841842,0.0716045492297902,NA,le5_panelsize10,13493,13493
fe0215_mlo_d2res,0.13682787716179076,0.09901277904015028,0.4225810174753656,le5_panelsize10,13493,13493
fe0215_mlo_d2res_sd,0.1338381067486067,0.11882070658789023,NA,le5_panelsize10,13493,13493
fe0215_mlo_le,2.5197849811316684,2.489056697880575,0.32638828219311194,le5_panelsize10,13493,13493
fe0215_mlo_le_sd,0.14026472914239355,0.12561842104833087,NA,le5_panelsize10,13493,13493
